,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,num_edges,two_cycles,long_cycles,strongly_connected
0,0,5,122,1.96448,2.0,2.0,2.0,4,1,0,False
1,1,5,38,1.96064,2.0,2.0,2.0,5,0,0,False
2,2,5,110,1.97568,2.0,2.0,2.0,5,4,0,False
3,3,5,208,1.95936,2.0,2.0,2.0,5,1,0,False
4,4,5,166,1.9755200000000002,2.0,2.0,2.0,5,2,0,False
5,5,5,133,1.97552,2.0,2.0,2.0,5,1,0,False
6,6,5,33,1.9790400000000001,2.0,2.0,2.0,5,0,1,False
7,7,5,175,1.96576,2.0,2.0,2.0,5,1,0,False
8,8,5,241,1.9672000000000005,2.0,2.0,2.0,4,0,0,False
9,9,5,26,1.9745600000000003,2.0,2.0,2.0,5,1,0,False
10,10,5,44,1.98864,2.0,2.0,2.0,5,2,0,False
11,11,5,202,1.96048,2.0,2.0,2.0,5,0,0,False
12,12,5,99,1.98128,2.0,2.0,2.0,5,2,0,False
13,13,5,97,1.97488,2.0,2.0,2.0,5,1,0,False
14,14,5,219,1.9723200000000003,2.0,2.0,2.0,5,0,0,False
15,15,5,173,1.9683200000000003,2.0,2.0,2.0,5,1,0,False
16,16,5,255,1.9622400000000002,2.0,2.0,2.0,5,1,0,False
17,17,5,163,1.9785600000000003,2.0,2.0,2.0,5,1,0,False
18,18,5,57,1.9689600000000005,2.0,2.0,2.0,5,2,0,False
19,19,5,227,1.9803200000000003,2.0,2.0,2.0,5,3,0,False
20,20,5,159,1.96128,2.0,2.0,2.0,5,0,0,False
21,21,5,66,1.96896,2.0,2.0,2.0,5,1,0,False
22,22,5,52,1.9865599999999999,2.0,2.0,2.0,5,2,0,False
23,23,5,45,1.97872,2.0,2.0,2.0,5,0,0,False
24,24,5,145,1.98432,2.0,2.0,2.0,5,3,0,False
25,25,5,172,1.97536,2.0,2.0,2.0,4,0,0,False
26,26,5,151,1.9646400000000002,2.0,2.0,2.0,5,1,0,False
27,27,5,54,1.9792,2.0,2.0,2.0,5,1,0,False
28,28,5,160,1.9744,2.0,2.0,2.0,5,1,0,False
29,29,5,75,1.9833600000000005,2.0,2.0,2.0,5,2,0,False
30,30,5,120,1.96352,2.0,2.0,2.0,5,2,0,False
31,31,5,168,1.9835200000000002,2.0,2.0,2.0,5,1,0,False
32,32,5,128,1.97616,2.0,2.0,2.0,5,0,0,False
33,33,5,192,1.97888,2.0,2.0,2.0,4,0,0,False
34,34,5,136,1.97552,2.0,2.0,2.0,5,1,0,False
35,35,5,140,1.9918400000000005,2.0,2.0,2.0,5,0,0,False
36,36,5,171,1.9704,2.0,2.0,2.0,4,1,0,False
37,37,5,114,1.96048,2.0,2.0,2.0,5,2,0,False
38,38,5,112,1.9835200000000002,2.0,2.0,2.0,5,1,0,False
39,39,5,94,1.97376,2.0,2.0,2.0,5,2,0,False
40,40,5,158,1.97376,2.0,2.0,2.0,5,4,0,False
41,41,5,193,1.97328,2.0,2.0,2.0,4,1,0,False
42,42,5,245,1.9772800000000004,2.0,2.0,2.0,5,0,0,False
43,43,5,42,1.9875200000000002,2.0,2.0,2.0,4,1,0,False
44,44,5,106,1.9812800000000004,2.0,2.0,2.0,5,2,0,False
45,45,5,156,1.9769599999999998,2.0,2.0,2.0,5,0,0,False
46,46,5,3,1.9616,2.0,2.0,2.0,5,2,0,False
47,47,5,131,1.97392,2.0,2.0,2.0,5,2,0,False
48,48,5,100,1.9654400000000003,2.0,2.0,2.0,4,0,0,False
49,49,5,23,1.99136,2.0,2.0,2.0,5,1,1,False
50,50,5,185,1.9876800000000003,2.0,2.0,2.0,5,2,0,False
51,51,5,107,1.98016,2.0,2.0,2.0,3,0,0,False
52,52,5,246,1.98384,2.0,2.0,2.0,5,0,0,False
53,53,5,88,1.9715200000000004,2.0,2.0,2.0,5,0,0,False
54,54,5,46,1.972,2.0,2.0,2.0,5,1,0,False
55,55,5,200,1.97648,2.0,2.0,2.0,4,1,0,False
56,56,5,190,1.9712000000000005,2.0,2.0,2.0,5,2,0,False
57,57,5,236,1.97392,2.0,2.0,2.0,5,1,0,False
58,58,5,60,1.9736000000000005,2.0,2.0,2.0,5,1,1,False
59,59,5,56,1.97728,2.0,2.0,2.0,4,1,0,False
60,60,5,41,1.96992,2.0,2.0,2.0,5,2,0,False
61,61,5,169,1.9700799999999998,2.0,2.0,2.0,5,1,0,False
62,62,5,134,1.9790400000000001,2.0,2.0,2.0,5,2,0,False
63,63,5,203,1.97488,2.0,2.0,2.0,5,1,0,False
64,64,5,4,1.9832,2.0,2.0,2.0,5,3,0,False
65,65,5,234,1.9712000000000005,2.0,2.0,2.0,5,1,0,False
66,66,5,221,1.9816,2.0,2.0,2.0,5,1,0,False
67,67,5,89,1.96208,2.0,2.0,2.0,3,0,0,False
68,68,5,170,1.96288,2.0,2.0,2.0,5,0,0,False
69,69,5,71,1.97056,2.0,2.0,2.0,5,1,0,False
70,70,5,105,1.97808,2.0,2.0,2.0,5,2,0,False
71,71,5,231,1.9825599999999999,2.0,2.0,2.0,5,1,1,False
72,72,5,21,1.9769599999999998,2.0,2.0,2.0,4,1,0,False
