,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,num_edges,two_cycles,long_cycles,strongly_connected
22,22,13,165,1.9609846153846155,2.0,2.0,2.0,90,28,728519,True
23,23,13,197,1.9761230769230769,2.0,2.0,2.0,77,20,344466,True
24,24,13,287,1.9588307692307687,1.984615384615385,2.0,1.9984615384615383,76,21,273286,True
25,25,13,28,1.965784615384615,1.984615384615385,2.0,1.9969230769230768,92,32,1370312,True
26,26,13,18,1.9513230769230767,1.9692307692307691,2.0,1.9953846153846155,85,21,1066888,True
27,27,13,31,1.9739692307692305,2.0,2.0,2.0,71,16,205509,True
28,28,13,423,1.9610461538461537,1.9692307692307691,2.0,1.9969230769230768,84,24,706828,True
29,29,13,17,1.959630769230769,2.0,2.0,2.0,75,17,211040,True
30,30,13,352,1.9714461538461536,1.984615384615385,2.0,1.9984615384615383,75,18,247358,True
31,31,13,442,1.957784615384616,2.0,2.0,2.0,88,26,1255132,True
32,32,13,23,1.9793846153846155,2.0,2.0,2.0,78,20,57630,True
33,33,13,223,1.9688000000000003,1.984615384615385,2.0,1.9984615384615383,87,23,1094776,True
34,34,13,286,1.9733538461538465,1.984615384615385,2.0,1.9969230769230768,79,19,356116,True
35,35,13,126,1.9755692307692307,2.0,2.0,2.0,78,21,235201,True
36,36,13,51,1.9562461538461535,2.0,2.0,2.0,88,24,922645,True
37,37,13,123,1.9514461538461536,2.0,2.0,2.0,85,25,640308,True
38,38,13,416,1.9512,2.0,2.0,2.0,84,28,459285,True
39,39,13,485,1.9500307692307688,1.984615384615385,2.0,1.9984615384615383,85,25,943296,True
40,40,13,129,1.9630769230769232,1.9692307692307691,2.0,1.9953846153846155,82,24,239373,True
41,41,13,271,1.9634461538461536,2.0,2.0,2.0,76,20,162003,True
42,42,13,149,1.954215384615385,2.0,2.0,2.0,79,23,356164,True
43,43,13,488,1.9578461538461536,1.984615384615385,2.0,1.9953846153846155,76,18,273995,True
44,44,13,491,1.9363076923076918,1.984615384615385,2.0,1.9984615384615383,81,19,541708,True
45,45,13,70,1.9436307692307693,1.984615384615385,2.0,1.9984615384615383,89,26,1204496,True
46,46,13,340,1.9604307692307688,1.984615384615385,2.0,1.9984615384615383,83,20,852889,True
47,47,13,9,1.9621538461538461,1.984615384615385,2.0,1.9953846153846155,84,23,642885,True
48,48,13,95,1.9603076923076923,1.9692307692307691,2.0,1.9953846153846155,89,29,1585341,True
49,49,13,103,1.9538461538461531,1.984615384615385,2.0,1.9984615384615383,85,26,1091733,True
50,50,13,364,1.970092307692308,2.0,2.0,2.0,84,23,1130269,True
51,51,13,397,1.963692307692308,1.984615384615385,2.0,1.9984615384615383,86,24,990415,True
52,52,13,59,1.964246153846154,1.984615384615385,2.0,1.9984615384615383,90,25,1279786,True
53,53,13,25,1.9633846153846155,2.0,2.0,2.0,77,17,216051,True
54,54,13,40,1.9339076923076919,1.984615384615385,2.0,1.9953846153846155,84,24,1071073,True
55,55,13,196,1.9694769230769231,1.984615384615385,2.0,1.9984615384615383,81,23,471407,True
56,56,13,132,1.9830153846153844,1.984615384615385,2.0,1.9969230769230768,81,26,505263,True
57,57,13,112,1.9701538461538461,2.0,2.0,2.0,88,24,958665,True
58,58,13,369,1.9602461538461535,2.0,2.0,2.0,80,22,413144,True
59,59,13,45,1.973230769230769,2.0,2.0,2.0,76,20,236069,True
60,60,13,212,1.9616,1.984615384615385,2.0,1.9953846153846155,87,25,1208930,True
61,61,13,438,1.9402461538461535,1.9538461538461536,2.0,1.9907692307692308,83,20,823772,True
62,62,13,141,1.9658461538461536,2.0,2.0,2.0,80,22,534619,True
63,63,13,367,1.9612307692307689,1.984615384615385,2.0,1.9969230769230768,81,23,540920,True
64,64,13,58,1.9497846153846157,2.0,2.0,2.0,80,21,455736,True
65,65,13,463,1.9639384615384616,1.9538461538461536,2.0,1.9953846153846155,75,16,158794,True
66,66,13,148,1.9474461538461536,1.9692307692307691,2.0,1.9938461538461536,83,21,740374,True
67,67,13,83,1.9705846153846156,1.984615384615385,2.0,1.9984615384615383,85,20,798865,True
68,68,13,396,1.967692307692308,1.9692307692307691,2.0,1.9969230769230768,87,25,1315073,True
69,69,13,433,1.956369230769231,1.984615384615385,2.0,1.9984615384615383,89,24,2331041,True
70,70,13,309,1.9668923076923082,1.984615384615385,2.0,1.9984615384615383,84,23,727382,True
71,71,13,452,1.961353846153846,1.984615384615385,2.0,1.9984615384615383,83,25,886416,True
72,72,13,118,1.9673230769230767,2.0,2.0,2.0,91,28,2001024,True
73,73,13,376,1.970215384615385,2.0,2.0,2.0,85,22,773901,True
74,74,13,210,1.9572923076923077,1.984615384615385,2.0,1.9984615384615383,78,21,194931,True
75,75,13,185,1.9620307692307692,2.0,2.0,2.0,85,23,707346,True
76,76,13,200,1.964553846153846,2.0,2.0,2.0,82,20,385851,True
77,77,13,128,1.9414769230769229,1.9692307692307691,2.0,1.9938461538461536,80,22,603077,True
78,78,13,57,1.9505230769230768,2.0,2.0,2.0,82,24,454947,True
79,79,13,356,1.9655384615384617,1.984615384615385,2.0,1.9984615384615383,85,26,853905,True
80,80,13,5,1.9583384615384616,1.984615384615385,2.0,1.9984615384615383,83,22,674663,True
81,81,13,383,1.9750769230769236,1.984615384615385,2.0,1.9984615384615383,82,23,620767,True
82,82,13,46,1.941476923076923,1.984615384615385,2.0,1.9984615384615383,82,23,616737,True
83,83,13,311,1.9593230769230767,1.984615384615385,2.0,1.9984615384615383,84,18,737655,True
84,84,13,68,1.9727384615384616,1.9692307692307691,2.0,1.9953846153846155,86,24,758715,True
85,85,13,162,1.9419692307692311,2.0,2.0,2.0,85,22,1291483,True
86,86,13,399,1.9632,2.0,2.0,2.0,76,14,187643,True
87,87,13,4,1.9782769230769233,2.0,2.0,2.0,85,25,767168,True
88,88,13,195,1.9185230769230768,1.984615384615385,2.0,1.9984615384615383,83,18,912409,True
89,89,13,159,1.9651076923076924,2.0,2.0,2.0,77,24,158784,True
90,90,13,53,1.9719384615384616,1.984615384615385,2.0,1.9984615384615383,88,25,1254630,True
91,91,13,38,1.961353846153846,2.0,2.0,2.0,85,23,584922,True
92,92,13,176,1.9640615384615387,1.984615384615385,2.0,1.9984615384615383,82,22,379575,True
93,93,13,65,1.9490461538461537,2.0,2.0,2.0,81,22,526896,True
94,94,13,77,1.9658461538461536,2.0,2.0,2.0,86,24,911767,True
95,95,13,342,1.9539076923076923,2.0,2.0,2.0,80,23,577984,True
96,96,13,325,1.9511384615384613,1.984615384615385,2.0,1.9969230769230768,74,17,228129,True
97,97,13,346,1.9662153846153845,1.984615384615385,2.0,1.9984615384615383,84,26,661691,True
98,98,13,225,1.9291692307692307,1.9692307692307691,2.0,1.9969230769230768,81,16,437337,True
99,99,13,281,1.9629538461538465,2.0,2.0,2.0,79,16,326161,True
100,100,13,201,1.982830769230769,2.0,2.0,2.0,86,23,1417711,True
101,101,13,43,1.9635076923076924,2.0,2.0,2.0,84,16,578917,True
102,102,13,493,1.9588307692307687,2.0,2.0,2.0,85,28,839498,True
103,103,13,400,1.9576,1.9692307692307691,2.0,1.9953846153846155,81,23,523306,True
104,104,13,16,1.9601230769230769,2.0,2.0,2.0,84,27,540294,True
105,105,13,187,1.949107692307692,1.984615384615385,2.0,1.9984615384615383,78,22,406627,True
106,106,13,206,1.9575384615384617,2.0,2.0,2.0,85,24,1319334,True
107,107,13,401,1.9744,1.984615384615385,2.0,1.9984615384615383,83,21,526291,True
108,108,13,78,1.959692307692308,1.984615384615385,2.0,1.9969230769230768,91,28,1819472,True
109,109,13,111,1.9531076923076924,1.984615384615385,2.0,1.9984615384615383,85,24,1256197,True
110,110,13,378,1.9566153846153849,1.984615384615385,2.0,1.9984615384615383,85,23,710591,True
111,111,13,268,1.9570461538461537,1.984615384615385,2.0,1.9984615384615383,75,20,279143,True
112,112,13,240,1.9629538461538456,1.984615384615385,2.0,1.9969230769230768,81,19,275130,True
113,113,13,27,1.948553846153846,1.984615384615385,2.0,1.9984615384615383,78,23,279627,True
114,114,13,449,1.9585230769230768,1.984615384615385,2.0,1.9984615384615383,79,22,202440,True
115,115,13,125,1.9745230769230768,1.984615384615385,2.0,1.9984615384615383,80,25,342152,True
116,116,13,349,1.964492307692308,2.0,2.0,2.0,77,20,395571,True
117,117,13,216,1.9630153846153848,1.9692307692307691,2.0,1.9969230769230768,85,21,822421,True
118,118,13,422,1.9608,2.0,2.0,2.0,85,26,474349,True
119,119,13,15,1.9752615384615384,1.984615384615385,2.0,1.9984615384615383,83,19,1023414,True
120,120,13,215,1.9735384615384612,2.0,2.0,2.0,78,24,225888,True
121,121,13,189,1.9576,1.984615384615385,2.0,1.9953846153846155,81,19,768815,True
122,122,13,117,1.937292307692308,1.9692307692307691,2.0,1.9969230769230768,85,25,821589,True
123,123,13,431,1.9529230769230768,1.984615384615385,2.0,1.9984615384615383,83,24,644378,True
124,124,13,67,1.9504615384615385,1.984615384615385,2.0,1.9984615384615383,84,27,499188,True
125,125,13,296,1.9523076923076919,1.9692307692307691,2.0,1.9969230769230768,90,24,1399624,True
126,126,13,114,1.9478769230769228,1.984615384615385,2.0,1.9969230769230768,83,24,543129,True
127,127,13,79,1.961723076923077,1.984615384615385,2.0,1.9984615384615383,80,18,548559,True
128,128,13,471,1.9570461538461537,2.0,2.0,2.0,76,23,237111,True
129,129,13,482,1.9576,1.984615384615385,2.0,1.9984615384615383,84,20,518784,True
130,130,13,237,1.969292307692308,2.0,2.0,2.0,81,18,677005,True
131,131,13,24,1.9547692307692304,1.984615384615385,2.0,1.9984615384615383,84,27,699387,True
132,132,13,368,1.9668307692307696,2.0,2.0,2.0,79,27,243823,True
133,133,13,42,1.9359384615384612,2.0,2.0,2.0,81,23,500447,True
134,134,13,35,1.9429538461538465,2.0,2.0,2.0,81,21,371648,True
135,135,13,228,1.9544615384615385,1.984615384615385,2.0,1.9969230769230768,89,26,679386,True
136,136,13,99,1.9667076923076925,1.984615384615385,2.0,1.9984615384615383,87,25,968870,True
137,137,13,193,1.9547076923076925,2.0,2.0,2.0,84,23,794384,True
138,138,13,229,1.9471384615384613,1.984615384615385,2.0,1.9984615384615383,85,24,747963,True
139,139,13,403,1.9691076923076924,1.984615384615385,2.0,1.9984615384615383,85,20,1018984,True
140,140,13,292,1.9474461538461536,2.0,2.0,2.0,85,22,1028913,True
141,141,13,278,1.9724923076923082,2.0,2.0,2.0,78,21,302771,True
142,142,13,255,1.9590769230769236,1.9692307692307691,2.0,1.9938461538461536,79,21,379565,True
143,143,13,36,1.953969230769231,2.0,2.0,2.0,84,25,792489,True
144,144,13,154,1.9634461538461538,2.0,2.0,2.0,81,20,623284,True
145,145,13,167,1.9762461538461535,2.0,2.0,2.0,79,20,386005,True
146,146,13,96,1.957292307692308,1.984615384615385,2.0,1.9969230769230768,84,25,438776,True
147,147,13,276,1.9465230769230768,1.984615384615385,2.0,1.9984615384615383,79,16,454842,True
148,148,13,319,1.9573538461538456,2.0,2.0,2.0,87,24,1308854,True
149,149,13,85,1.957784615384616,1.984615384615385,2.0,1.9984615384615383,85,23,580473,True
150,150,13,291,1.9648,2.0,2.0,2.0,79,21,468339,True
151,151,13,496,1.966769230769231,1.984615384615385,2.0,1.9984615384615383,79,19,267940,True
152,152,13,360,1.9635076923076924,1.9692307692307691,2.0,1.9969230769230768,87,25,965180,True
153,153,13,130,1.9670153846153844,2.0,2.0,2.0,87,26,1335337,True
154,154,13,204,1.9647384615384615,1.984615384615385,2.0,1.9984615384615383,79,22,387796,True
155,155,13,443,1.9689230769230768,2.0,2.0,2.0,85,25,908600,True
156,156,13,280,1.966092307692308,1.984615384615385,2.0,1.9984615384615383,89,25,1213843,True
157,157,13,180,1.957476923076923,2.0,2.0,2.0,81,21,650375,True
158,158,13,191,1.9610461538461537,1.984615384615385,2.0,1.9984615384615383,88,26,1110267,True
159,159,13,437,1.970153846153846,2.0,2.0,2.0,81,17,574590,True
160,160,13,80,1.9603076923076923,1.984615384615385,2.0,1.9984615384615383,76,20,268856,True
161,161,13,252,1.9566769230769232,2.0,2.0,2.0,83,20,625494,True
162,162,13,313,1.9665846153846152,2.0,2.0,2.0,81,22,487952,True
163,163,13,144,1.9558769230769228,2.0,2.0,2.0,85,23,1352168,True
164,164,13,243,1.9624,1.984615384615385,2.0,1.9969230769230768,84,27,589586,True
165,165,13,122,1.952738461538461,2.0,2.0,2.0,90,28,1070229,True
166,166,13,277,1.9538461538461536,1.984615384615385,2.0,1.9969230769230768,89,29,799960,True
167,167,13,472,1.9610461538461537,1.984615384615385,2.0,1.9969230769230768,87,21,1074646,True
168,168,13,402,1.9585230769230768,1.984615384615385,2.0,1.9984615384615383,82,19,569546,True
169,169,13,97,1.9654153846153848,2.0,2.0,2.0,79,22,386232,True
170,170,13,94,1.9484307692307687,1.984615384615385,2.0,1.9984615384615383,76,19,185519,True
171,171,13,254,1.9465230769230768,1.984615384615385,2.0,1.9984615384615383,80,26,315380,True
172,172,13,76,1.9582153846153845,2.0,2.0,2.0,87,25,915650,True
173,173,13,284,1.961107692307692,2.0,2.0,2.0,80,22,512194,True
174,174,13,283,1.9705230769230768,2.0,2.0,2.0,85,24,659644,True
175,175,13,380,1.9728,2.0,2.0,2.0,81,21,368848,True
176,176,13,74,1.9714461538461532,1.984615384615385,2.0,1.9984615384615383,76,18,338757,True
177,177,13,495,1.9575384615384608,2.0,2.0,2.0,87,24,817372,True
178,178,13,359,1.9664,2.0,2.0,2.0,76,19,353007,True
179,179,13,217,1.9618461538461536,1.984615384615385,2.0,1.9953846153846155,83,24,605233,True
180,180,13,226,1.9631384615384613,2.0,2.0,2.0,88,26,1641152,True
181,181,13,0,1.9441230769230768,1.9538461538461536,2.0,1.9938461538461536,84,22,764824,True
182,182,13,347,1.9658461538461536,1.9692307692307691,2.0,1.9969230769230768,87,26,778143,True
183,183,13,49,1.9705230769230768,1.984615384615385,2.0,1.9984615384615383,80,21,321751,True
184,184,13,481,1.969169230769231,2.0,2.0,2.0,88,25,1214439,True
185,185,13,366,1.9574153846153848,1.984615384615385,2.0,1.9969230769230768,76,22,177541,True
186,186,13,316,1.9728,2.0,2.0,2.0,82,24,520435,True
187,187,13,87,1.969292307692308,2.0,2.0,2.0,85,21,976336,True
188,188,13,425,1.9808615384615385,1.984615384615385,2.0,1.9984615384615383,76,19,275823,True
189,189,13,249,1.9755692307692307,2.0,2.0,2.0,88,25,1710872,True
190,190,13,444,1.9661538461538464,2.0,2.0,2.0,86,23,1116133,True
191,191,13,301,1.9598153846153843,2.0,2.0,2.0,82,20,798985,True
192,192,13,455,1.9672,2.0,2.0,2.0,84,24,821856,True
193,193,13,172,1.965723076923077,1.9692307692307691,2.0,1.9953846153846155,92,33,1822678,True
194,194,13,214,1.9432615384615384,2.0,2.0,2.0,87,26,738749,True
195,195,13,263,1.9750153846153844,1.984615384615385,2.0,1.9984615384615383,84,21,835839,True
196,196,13,295,1.9656,1.984615384615385,2.0,1.9969230769230768,89,24,1449755,True
197,197,13,331,1.9511384615384608,2.0,2.0,2.0,80,22,231116,True
198,198,13,388,1.9680000000000002,2.0,2.0,2.0,83,21,865387,True
199,199,13,107,1.9536,2.0,2.0,2.0,86,24,450147,True
200,200,13,440,1.9542769230769228,1.9692307692307691,2.0,1.9969230769230768,85,23,770878,True
201,201,13,138,1.9735384615384617,2.0,2.0,2.0,75,18,243321,True
202,202,13,235,1.9629538461538465,2.0,2.0,2.0,87,23,819006,True
203,203,13,351,1.9707692307692304,1.984615384615385,2.0,1.9984615384615383,78,20,268483,True
204,204,13,418,1.9608615384615389,2.0,2.0,2.0,80,18,472062,True
205,205,13,166,1.9463384615384616,2.0,2.0,2.0,79,22,506430,True
206,206,13,183,1.9621538461538461,1.984615384615385,2.0,1.9969230769230768,83,25,513177,True
207,207,13,248,1.9681846153846152,2.0,2.0,2.0,84,23,772674,True
208,208,13,414,1.9368615384615384,1.9538461538461536,2.0,1.9938461538461536,77,21,287663,True
209,209,13,478,1.9569230769230768,1.984615384615385,2.0,1.9984615384615383,83,22,545154,True
210,210,13,14,1.9714461538461536,1.984615384615385,2.0,1.9984615384615383,78,23,406013,True
211,211,13,146,1.973107692307692,2.0,2.0,2.0,86,21,756358,True
212,212,13,34,1.9640615384615383,1.984615384615385,2.0,1.9984615384615383,76,21,193030,True
213,213,13,272,1.9358769230769233,1.984615384615385,2.0,1.9953846153846155,87,25,716364,True
214,214,13,310,1.9626461538461537,1.984615384615385,2.0,1.9984615384615383,81,21,403847,True
215,215,13,81,1.9677538461538464,2.0,2.0,2.0,86,24,1169997,True
216,216,13,288,1.974092307692308,2.0,2.0,2.0,83,25,518654,True
217,217,13,179,1.9590153846153848,1.984615384615385,2.0,1.9984615384615383,84,23,972586,True
218,218,13,134,1.9680000000000002,2.0,2.0,2.0,87,26,1385004,True
219,219,13,33,1.9728615384615384,1.984615384615385,2.0,1.9984615384615383,79,19,309413,True
220,220,13,219,1.9732923076923081,2.0,2.0,2.0,83,27,281948,True
221,221,13,407,1.9706461538461533,2.0,2.0,2.0,86,23,1166402,True
222,222,13,39,1.962830769230769,1.984615384615385,2.0,1.9984615384615383,86,23,913793,True
223,223,13,355,1.9449846153846155,1.984615384615385,2.0,1.9969230769230768,87,22,1096643,True
224,224,13,232,1.9563692307692304,1.984615384615385,2.0,1.9984615384615383,85,23,1077866,True
225,225,13,98,1.9552615384615384,1.984615384615385,2.0,1.9984615384615383,77,19,427515,True
226,226,13,479,1.9420307692307688,1.984615384615385,2.0,1.9984615384615383,82,23,818328,True
227,227,13,199,1.9494769230769229,2.0,2.0,2.0,87,26,1168684,True
228,228,13,246,1.9512615384615384,1.984615384615385,2.0,1.9984615384615383,85,21,1017581,True
229,229,13,494,1.9547076923076925,2.0,2.0,2.0,75,17,276165,True
230,230,13,92,1.9616,1.9692307692307691,2.0,1.9969230769230768,83,23,684090,True
231,231,13,194,1.9629538461538456,2.0,2.0,2.0,77,19,371423,True
232,232,13,160,1.9382769230769232,2.0,2.0,2.0,85,24,897987,True
233,233,13,391,1.9790153846153848,1.984615384615385,2.0,1.9984615384615383,80,25,434310,True
234,234,13,153,1.9508923076923077,1.984615384615385,2.0,1.9984615384615383,79,18,506456,True
235,235,13,460,1.9528615384615384,2.0,2.0,2.0,84,24,637743,True
236,236,13,242,1.9688,2.0,2.0,2.0,82,23,686599,True
237,237,13,489,1.9350153846153844,1.984615384615385,2.0,1.9984615384615383,80,21,306432,True
238,238,13,492,1.9593230769230767,1.984615384615385,2.0,1.9969230769230768,81,23,566945,True
239,239,13,69,1.9446769230769232,1.984615384615385,2.0,1.9984615384615383,84,27,723135,True
240,240,13,108,1.9618461538461536,2.0,2.0,2.0,84,21,229476,True
241,241,13,177,1.971692307692308,2.0,2.0,2.0,82,18,748658,True
242,242,13,436,1.9612923076923077,1.984615384615385,2.0,1.9984615384615383,81,22,415285,True
243,243,13,486,1.962892307692308,1.984615384615385,2.0,1.9984615384615383,80,20,441904,True
244,244,13,64,1.9630769230769232,1.984615384615385,2.0,1.9969230769230768,86,25,1066333,True
245,245,13,54,1.949107692307692,1.984615384615385,2.0,1.9984615384615383,83,26,541154,True
246,246,13,475,1.9678769230769233,2.0,2.0,2.0,84,26,542844,True
247,247,13,473,1.9614153846153848,2.0,2.0,2.0,86,27,1019832,True
248,248,13,73,1.9659692307692307,2.0,2.0,2.0,86,22,1072146,True
249,249,13,230,1.969353846153846,1.984615384615385,2.0,1.9984615384615383,87,26,1298084,True
250,250,13,66,1.9634461538461536,1.984615384615385,2.0,1.9969230769230768,85,26,579824,True
251,251,13,259,1.9510769230769232,1.984615384615385,2.0,1.9984615384615383,83,21,964565,True
252,252,13,47,1.9325538461538456,1.984615384615385,2.0,1.9984615384615383,77,20,345108,True
253,253,13,264,1.9478153846153845,1.9538461538461536,2.0,1.9938461538461536,85,20,943868,True
254,254,13,142,1.9707076923076925,1.984615384615385,2.0,1.9969230769230768,83,22,290338,True
255,255,13,41,1.9607384615384615,2.0,2.0,2.0,85,21,1116628,True
256,256,13,140,1.965784615384615,1.984615384615385,2.0,1.9984615384615383,76,22,182566,True
257,257,13,467,1.9551384615384613,2.0,2.0,2.0,75,19,299380,True
258,258,13,93,1.948246153846154,1.9692307692307691,2.0,1.9953846153846155,83,24,824328,True
259,259,13,365,1.9603692307692304,1.984615384615385,2.0,1.9984615384615383,86,27,936924,True
260,260,13,245,1.9704,2.0,2.0,2.0,82,18,699376,True
261,261,13,156,1.9785230769230764,1.984615384615385,2.0,1.9984615384615383,80,24,585290,True
262,262,13,8,1.9555692307692307,1.984615384615385,2.0,1.9984615384615383,86,23,1114705,True
263,263,13,171,1.9521846153846152,1.984615384615385,2.0,1.9969230769230768,81,27,390704,True
264,264,13,190,1.9681846153846152,2.0,2.0,2.0,87,24,1284349,True
265,265,13,121,1.9535384615384612,2.0,2.0,2.0,77,18,294914,True
266,266,13,203,1.9676923076923076,2.0,2.0,2.0,79,19,522922,True
267,267,13,379,1.9681230769230769,1.984615384615385,2.0,1.9984615384615383,83,22,901208,True
268,268,13,119,1.9725538461538463,2.0,2.0,2.0,78,20,340071,True
269,269,13,224,1.9438769230769228,1.984615384615385,2.0,1.9984615384615383,81,18,557822,True
270,270,13,136,1.9569846153846155,1.984615384615385,2.0,1.9984615384615383,84,26,836645,True
271,271,13,192,1.9424,1.984615384615385,2.0,1.9984615384615383,82,18,573216,True
272,272,13,412,1.9545230769230768,1.984615384615385,2.0,1.9984615384615383,87,24,1261621,True
273,273,13,152,1.945353846153846,1.9692307692307691,2.0,1.9953846153846155,84,23,467144,True
274,274,13,250,1.957723076923077,1.984615384615385,2.0,1.9969230769230768,85,25,1241980,True
275,275,13,184,1.9681230769230769,2.0,2.0,2.0,81,22,490429,True
276,276,13,282,1.9618461538461536,2.0,2.0,2.0,86,26,819567,True
277,277,13,419,1.9582769230769232,2.0,2.0,2.0,80,15,455611,True
278,278,13,450,1.9635076923076924,1.9692307692307691,2.0,1.9969230769230768,89,24,1997905,True
279,279,13,318,1.965292307692308,2.0,2.0,2.0,86,24,885234,True
280,280,13,115,1.9608615384615384,1.9538461538461536,2.0,1.9938461538461536,86,23,1033510,True
281,281,13,497,1.9643076923076923,1.984615384615385,2.0,1.9984615384615383,78,20,352297,True
282,282,13,447,1.9555076923076924,2.0,2.0,2.0,84,17,1241708,True
283,283,13,297,1.9674461538461536,1.984615384615385,2.0,1.9969230769230768,81,23,499138,True
284,284,13,137,1.961107692307692,1.984615384615385,2.0,1.9969230769230768,79,22,351313,True
285,285,13,231,1.9536615384615383,2.0,2.0,2.0,85,24,1051218,True
286,286,13,413,1.9590153846153848,1.984615384615385,2.0,1.9984615384615383,85,22,853324,True
287,287,13,173,1.949415384615385,1.9692307692307691,2.0,1.9969230769230768,83,24,601240,True
288,288,13,7,1.9499076923076923,1.984615384615385,2.0,1.9953846153846155,80,21,484231,True
289,289,13,101,1.971507692307692,1.984615384615385,2.0,1.9984615384615383,79,18,487205,True
290,290,13,382,1.9658461538461536,1.984615384615385,2.0,1.9984615384615383,80,17,555104,True
291,291,13,411,1.9479384615384612,1.984615384615385,2.0,1.9969230769230768,82,19,497806,True
292,292,13,90,1.9748923076923075,2.0,2.0,2.0,78,13,379726,True
293,293,13,275,1.9677538461538464,1.984615384615385,2.0,1.9984615384615383,87,27,1373996,True
294,294,13,390,1.9609846153846155,2.0,2.0,2.0,83,27,717244,True
295,295,13,241,1.958646153846154,1.984615384615385,2.0,1.9984615384615383,83,22,365036,True
296,296,13,484,1.946092307692308,1.984615384615385,2.0,1.9953846153846155,89,26,1827655,True
297,297,13,468,1.954092307692308,2.0,2.0,2.0,83,21,733021,True
298,298,13,415,1.9478769230769233,2.0,2.0,2.0,78,18,381413,True
299,299,13,2,1.964984615384615,2.0,2.0,2.0,83,21,544808,True
300,300,13,55,1.9437538461538464,1.984615384615385,2.0,1.9969230769230768,84,22,677390,True
301,301,13,434,1.9651692307692308,2.0,2.0,2.0,83,19,1022287,True
302,302,13,445,1.9738461538461536,2.0,2.0,2.0,77,21,234402,True
303,303,13,257,1.957169230769231,1.9692307692307691,2.0,1.9953846153846155,87,24,1438624,True
304,304,13,30,1.9740307692307693,2.0,2.0,2.0,85,24,875860,True
305,305,13,102,1.9601230769230769,1.984615384615385,2.0,1.9984615384615383,76,22,255767,True
306,306,13,247,1.9656,1.984615384615385,2.0,1.9984615384615383,85,24,955677,True
307,307,13,113,1.9499076923076923,1.9692307692307691,2.0,1.9953846153846155,85,22,1264317,True
308,308,13,323,1.957723076923077,1.9692307692307691,2.0,1.9923076923076923,80,21,403468,True
309,309,13,109,1.9590153846153844,1.984615384615385,2.0,1.9969230769230768,89,28,1002093,True
310,310,13,308,1.9537846153846157,1.984615384615385,2.0,1.9984615384615383,77,18,355321,True
311,311,13,294,1.955692307692308,2.0,2.0,2.0,79,16,339399,True
312,312,13,320,1.9664,1.984615384615385,2.0,1.9984615384615383,82,25,462196,True
313,313,13,169,1.9667076923076918,2.0,2.0,2.0,80,20,388244,True
314,314,13,170,1.9792,2.0,2.0,2.0,85,23,761283,True
315,315,13,326,1.9588307692307687,2.0,2.0,2.0,83,22,800631,True
316,316,13,44,1.9694769230769231,1.984615384615385,2.0,1.9984615384615383,81,22,508764,True
317,317,13,147,1.9452923076923077,1.984615384615385,2.0,1.9984615384615383,82,22,651772,True
318,318,13,465,1.977107692307693,2.0,2.0,2.0,78,20,521409,True
319,319,13,322,1.9581538461538464,1.984615384615385,2.0,1.9984615384615383,85,22,586524,True
320,320,13,439,1.957169230769231,1.984615384615385,2.0,1.9984615384615383,83,24,802024,True
321,321,13,498,1.9705846153846156,2.0,2.0,2.0,82,20,693386,True
322,322,13,21,1.9528,1.9692307692307691,2.0,1.9953846153846155,78,19,183113,True
