,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,num_edges,two_cycles,long_cycles,strongly_connected
0,0,9,395,1.974755555555556,2.0,2.0,2.0,43,16,1421,True
1,1,9,369,1.9673777777777777,2.0,2.0,2.0,39,11,1064,True
2,2,9,80,1.9472888888888888,2.0,2.0,2.0,42,11,959,True
3,3,9,166,1.9672888888888889,2.0,2.0,2.0,40,13,1252,True
4,4,9,100,1.9796444444444443,2.0,2.0,2.0,45,16,2613,True
5,5,9,218,1.9798222222222224,2.0,2.0,2.0,48,17,3113,True
6,6,9,487,1.9721777777777776,2.0,2.0,2.0,40,11,1148,True
7,7,9,417,1.9529777777777777,2.0,2.0,2.0,41,14,687,True
8,8,9,73,1.9756444444444443,2.0,2.0,2.0,37,7,537,True
9,9,9,371,1.9691555555555555,2.0,2.0,2.0,41,10,565,False
10,10,9,409,1.9740444444444445,2.0,2.0,2.0,46,14,3065,True
11,11,9,48,1.9768,2.0,2.0,2.0,45,16,2622,True
12,12,9,296,1.9658666666666664,2.0,2.0,2.0,41,10,1832,True
13,13,9,426,1.9725333333333332,2.0,2.0,2.0,41,12,1036,True
14,14,9,25,1.9752888888888889,2.0,2.0,2.0,39,12,775,True
15,15,9,305,1.9807111111111115,2.0,2.0,2.0,38,9,877,True
16,16,9,2,1.9829333333333332,2.0,2.0,2.0,38,11,404,True
17,17,9,339,1.9756444444444443,2.0,2.0,2.0,39,13,769,True
18,18,9,244,1.9664,2.0,2.0,2.0,42,12,1645,True
19,19,9,199,1.9728888888888894,2.0,2.0,2.0,42,14,500,False
20,20,9,263,1.9767111111111115,2.0,2.0,2.0,43,13,1742,True
21,21,9,343,1.9744888888888887,2.0,2.0,2.0,36,9,746,True
22,22,9,78,1.964444444444444,2.0,2.0,2.0,43,13,1164,True
23,23,9,375,1.9736,1.9777777777777776,2.0,1.9955555555555555,39,11,952,True
24,24,9,254,1.9702222222222219,2.0,2.0,2.0,42,13,1534,True
25,25,9,348,1.9352888888888884,1.9777777777777776,2.0,1.9977777777777777,40,11,1050,True
26,26,9,257,1.9542222222222216,2.0,2.0,2.0,41,11,1537,True
27,27,9,284,1.9696888888888888,2.0,2.0,2.0,44,13,2383,True
28,28,9,346,1.9625777777777775,2.0,2.0,2.0,44,15,2460,True
29,29,9,243,1.9675555555555555,2.0,2.0,2.0,41,11,803,True
30,30,9,273,1.9693333333333336,2.0,2.0,2.0,41,11,1142,True
31,31,9,270,1.9645333333333332,2.0,2.0,2.0,40,10,1555,True
32,32,9,188,1.9744888888888887,2.0,2.0,2.0,42,12,1315,True
33,33,9,314,1.9754666666666665,2.0,2.0,2.0,41,14,1367,True
34,34,9,359,1.9722666666666664,2.0,2.0,2.0,38,9,700,True
35,35,9,470,1.9606222222222216,2.0,2.0,2.0,36,9,567,True
36,36,9,92,1.9661333333333333,2.0,2.0,2.0,38,9,1094,True
37,37,9,267,1.9806222222222218,2.0,2.0,2.0,40,14,1060,True
38,38,9,385,1.9649777777777773,2.0,2.0,2.0,39,12,740,True
39,39,9,388,1.9681777777777776,2.0,2.0,2.0,44,14,1305,True
40,40,9,294,1.9814222222222224,2.0,2.0,2.0,39,7,420,True
41,41,9,203,1.9782222222222219,2.0,2.0,2.0,39,12,852,True
42,42,9,460,1.959733333333333,2.0,2.0,2.0,41,10,721,True
43,43,9,61,1.9620444444444445,2.0,2.0,2.0,38,11,727,True
44,44,9,106,1.9726222222222216,1.9777777777777776,2.0,1.9977777777777777,38,9,600,True
45,45,9,318,1.9648,1.9777777777777776,2.0,1.9977777777777777,40,13,1372,True
46,46,9,249,1.9808,2.0,2.0,2.0,41,11,1197,True
47,47,9,45,1.984444444444444,2.0,2.0,2.0,44,14,1540,True
48,48,9,235,1.9766222222222225,2.0,2.0,2.0,37,10,394,True
49,49,9,29,1.9807111111111115,2.0,2.0,2.0,38,12,746,True
50,50,9,483,1.9584,2.0,2.0,2.0,44,14,1699,True
51,51,9,250,1.9718222222222224,2.0,2.0,2.0,41,14,1044,True
52,52,9,484,1.9522666666666664,2.0,2.0,2.0,41,14,1171,True
53,53,9,190,1.9532444444444443,2.0,2.0,2.0,39,8,508,True
54,54,9,172,1.9838222222222224,2.0,2.0,2.0,40,13,676,True
55,55,9,178,1.9793777777777777,2.0,2.0,2.0,41,12,1027,True
56,56,9,454,1.978311111111111,2.0,2.0,2.0,38,10,905,True
57,57,9,289,1.9855111111111108,2.0,2.0,2.0,39,11,976,True
58,58,9,163,1.9512,2.0,2.0,2.0,42,13,895,True
59,59,9,259,1.9685333333333328,2.0,2.0,2.0,36,8,298,True
60,60,9,256,1.9593777777777777,1.9777777777777776,2.0,1.9977777777777777,37,8,495,True
61,61,9,90,1.9740444444444445,2.0,2.0,2.0,40,13,682,True
62,62,9,419,1.9724444444444444,2.0,2.0,2.0,42,12,553,True
63,63,9,157,1.9784888888888887,2.0,2.0,2.0,41,10,840,True
64,64,9,364,1.9393777777777776,2.0,2.0,2.0,41,10,1563,True
65,65,9,276,1.9693333333333327,2.0,2.0,2.0,41,11,1820,True
66,66,9,159,1.9784,2.0,2.0,2.0,43,13,2212,True
67,67,9,51,1.9744888888888887,2.0,2.0,2.0,36,11,638,True
68,68,9,216,1.984355555555556,2.0,2.0,2.0,40,13,706,True
69,69,9,383,1.9753777777777777,2.0,2.0,2.0,39,12,668,True
70,70,9,37,1.9746666666666663,1.9777777777777776,2.0,1.9977777777777777,40,11,842,True
71,71,9,405,1.9742222222222223,2.0,2.0,2.0,41,16,1273,True
72,72,9,206,1.966133333333333,2.0,2.0,2.0,43,13,2535,True
73,73,9,372,1.963733333333333,2.0,2.0,2.0,43,15,2062,True
74,74,9,81,1.9793777777777777,2.0,2.0,2.0,37,9,877,True
75,75,9,435,1.9738666666666669,2.0,2.0,2.0,40,11,1372,True
76,76,9,79,1.975733333333333,2.0,2.0,2.0,40,11,1256,True
77,77,9,362,1.9703111111111116,2.0,2.0,2.0,42,13,1304,True
78,78,9,374,1.9793777777777768,2.0,2.0,2.0,38,8,517,True
79,79,9,391,1.9648,2.0,2.0,2.0,42,14,1027,True
80,80,9,377,1.9696888888888888,2.0,2.0,2.0,41,13,1293,True
81,81,9,290,1.9709333333333332,2.0,2.0,2.0,39,9,1085,True
82,82,9,54,1.9668444444444448,2.0,2.0,2.0,43,14,993,True
83,83,9,228,1.967555555555556,1.9777777777777776,2.0,1.9977777777777777,46,15,3293,True
84,84,9,191,1.9686222222222225,2.0,2.0,2.0,40,11,1049,True
85,85,9,119,1.9674666666666667,2.0,2.0,2.0,40,11,1472,True
86,86,9,382,1.9681777777777776,2.0,2.0,2.0,38,9,850,True
87,87,9,283,1.9665777777777775,2.0,2.0,2.0,39,7,793,True
88,88,9,384,1.9750222222222218,2.0,2.0,2.0,37,8,715,True
89,89,9,442,1.9546666666666668,2.0,2.0,2.0,41,10,833,True
90,90,9,491,1.9741333333333333,2.0,2.0,2.0,39,12,933,True
91,91,9,238,1.9784,2.0,2.0,2.0,46,14,3075,True
92,92,9,194,1.9760888888888892,2.0,2.0,2.0,42,11,1868,True
93,93,9,98,1.9775111111111112,2.0,2.0,2.0,34,7,311,True
94,94,9,418,1.9680888888888888,2.0,2.0,2.0,40,10,1016,True
95,95,9,237,1.9768888888888894,2.0,2.0,2.0,40,10,1504,True
96,96,9,110,1.9733333333333332,2.0,2.0,2.0,42,13,1442,True
97,97,9,205,1.976,2.0,2.0,2.0,38,12,633,True
98,98,9,456,1.9752000000000005,2.0,2.0,2.0,43,11,2468,True
99,99,9,406,1.9702222222222219,2.0,2.0,2.0,44,15,1771,True
100,100,9,482,1.9812444444444448,2.0,2.0,2.0,42,12,1162,True
101,101,9,303,1.9642666666666664,2.0,2.0,2.0,41,8,2132,True
102,102,9,366,1.970133333333333,1.9777777777777776,2.0,1.9977777777777777,39,9,1294,True
103,103,9,131,1.9620444444444445,2.0,2.0,2.0,41,9,1815,True
104,104,9,396,1.9696,1.9777777777777776,2.0,1.9977777777777777,37,10,575,True
105,105,9,40,1.9636444444444447,2.0,2.0,2.0,39,10,816,True
106,106,9,32,1.9647111111111109,2.0,2.0,2.0,37,9,629,True
107,107,9,17,1.9769777777777782,2.0,2.0,2.0,44,14,2041,True
108,108,9,210,1.9730666666666667,1.9777777777777776,2.0,1.9977777777777777,39,9,961,True
109,109,9,76,1.9677333333333331,2.0,2.0,2.0,42,12,2274,True
110,110,9,150,1.968444444444444,1.9777777777777776,2.0,1.9977777777777777,36,9,609,True
111,111,9,399,1.9691555555555555,2.0,2.0,2.0,41,11,1508,True
112,112,9,24,1.9687111111111109,2.0,2.0,2.0,44,15,2780,True
113,113,9,446,1.9697777777777776,2.0,2.0,2.0,42,12,1595,True
114,114,9,234,1.9616,2.0,2.0,2.0,39,6,1061,True
115,115,9,59,1.9747555555555556,2.0,2.0,2.0,43,12,1940,True
116,116,9,182,1.9834666666666667,2.0,2.0,2.0,48,14,4813,True
117,117,9,443,1.9772444444444448,2.0,2.0,2.0,40,14,649,True
118,118,9,299,1.9788444444444444,2.0,2.0,2.0,35,5,576,True
119,119,9,50,1.9539555555555557,2.0,2.0,2.0,44,12,3570,True
120,120,9,219,1.9754666666666665,2.0,2.0,2.0,39,10,887,True
121,121,9,316,1.9706666666666668,2.0,2.0,2.0,46,14,1904,True
122,122,9,14,1.9718222222222217,2.0,2.0,2.0,40,10,844,True
123,123,9,447,1.9852444444444444,2.0,2.0,2.0,44,16,1830,True
124,124,9,262,1.976,2.0,2.0,2.0,37,10,574,True
125,125,9,137,1.9496,2.0,2.0,2.0,42,13,972,True
126,126,9,41,1.9541333333333333,2.0,2.0,2.0,46,17,2306,True
127,127,9,193,1.9670222222222224,2.0,2.0,2.0,39,12,487,True
128,128,9,352,1.9899555555555557,2.0,2.0,2.0,42,12,1623,True
129,129,9,152,1.9645333333333328,1.9777777777777776,2.0,1.9977777777777777,38,10,807,True
130,130,9,439,1.9655111111111112,2.0,2.0,2.0,43,15,1398,True
131,131,9,286,1.9714666666666667,2.0,2.0,2.0,39,13,822,True
132,132,9,400,1.9466666666666663,2.0,2.0,2.0,47,18,2806,True
133,133,9,229,1.9850666666666663,2.0,2.0,2.0,41,10,1774,True
134,134,9,407,1.9769777777777782,2.0,2.0,2.0,43,13,1603,True
135,135,9,213,1.9646222222222218,2.0,2.0,2.0,42,13,1500,True
136,136,9,246,1.9766222222222225,2.0,2.0,2.0,38,8,687,True
137,137,9,463,1.9656888888888893,2.0,2.0,2.0,41,13,680,True
138,138,9,38,1.9648,2.0,2.0,2.0,37,9,428,True
139,139,9,153,1.9726222222222216,2.0,2.0,2.0,44,12,2408,True
140,140,9,260,1.9742222222222219,2.0,2.0,2.0,42,13,1696,True
141,141,9,4,1.9518222222222223,2.0,2.0,2.0,41,15,934,True
142,142,9,239,1.986222222222222,2.0,2.0,2.0,41,11,785,True
143,143,9,477,1.9735111111111112,2.0,2.0,2.0,40,13,862,True
144,144,9,422,1.9644444444444449,2.0,2.0,2.0,41,9,1222,True
145,145,9,62,1.9686222222222225,2.0,2.0,2.0,42,12,941,True
146,146,9,253,1.987644444444444,2.0,2.0,2.0,39,11,902,True
147,147,9,222,1.9609777777777782,2.0,2.0,2.0,39,10,1167,True
148,148,9,412,1.9596444444444447,2.0,2.0,2.0,37,9,435,True
149,149,9,143,1.967822222222222,2.0,2.0,2.0,42,12,1805,True
150,150,9,458,1.9717333333333336,1.9777777777777776,2.0,1.9977777777777777,42,15,1413,True
151,151,9,413,1.9651555555555555,2.0,2.0,2.0,39,10,914,True
152,152,9,306,1.9673777777777781,2.0,2.0,2.0,42,11,1226,True
153,153,9,179,1.9774222222222224,2.0,2.0,2.0,42,14,1933,True
