,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,num_edges,two_cycles,long_cycles,strongly_connected
0,0,8,116,1.9798,2.0,2.0,2.0,20,6,7,False
1,1,8,291,1.955,2.0,2.0,2.0,17,2,14,False
2,2,8,199,1.9764000000000004,2.0,2.0,2.0,19,4,21,True
3,3,8,389,1.9849,2.0,2.0,2.0,20,5,11,False
4,4,8,434,1.9895,2.0,2.0,2.0,20,4,21,True
5,5,8,61,1.9815000000000005,2.0,2.0,2.0,20,4,21,True
6,6,8,214,1.975,2.0,2.0,2.0,18,3,0,False
7,7,8,135,1.9857,2.0,2.0,2.0,20,5,6,False
8,8,8,223,1.9846,2.0,2.0,2.0,21,4,35,True
9,9,8,197,1.9719,2.0,2.0,2.0,19,4,13,False
10,10,8,470,1.9798,2.0,2.0,2.0,20,5,10,True
11,11,8,381,1.9642,2.0,2.0,2.0,20,2,22,False
12,12,8,323,1.9745,2.0,2.0,2.0,19,3,8,False
13,13,8,138,1.9839,2.0,2.0,2.0,18,4,14,False
14,14,8,22,1.9701,2.0,2.0,2.0,17,3,2,False
15,15,8,244,1.9674000000000005,2.0,2.0,2.0,17,3,10,False
16,16,8,365,1.9698,2.0,2.0,2.0,20,5,15,True
17,17,8,132,1.9725,2.0,2.0,2.0,19,4,13,True
18,18,8,198,1.9717,2.0,2.0,2.0,20,3,17,False
19,19,8,62,1.9767,2.0,2.0,2.0,18,4,15,True
20,20,8,449,1.9674,2.0,2.0,2.0,20,6,9,True
21,21,8,227,1.9857,2.0,2.0,2.0,18,3,18,True
22,22,8,428,1.982,2.0,2.0,2.0,18,3,9,True
23,23,8,179,1.9726,2.0,2.0,2.0,20,3,28,True
24,24,8,58,1.9846,2.0,2.0,2.0,16,2,1,False
25,25,8,355,1.9834,2.0,2.0,2.0,19,5,8,False
26,26,8,368,1.9849,2.0,2.0,2.0,22,5,26,True
27,27,8,469,1.9771,2.0,2.0,2.0,19,5,6,False
28,28,8,86,1.9814000000000005,2.0,2.0,2.0,21,5,15,True
29,29,8,64,1.9683,1.975,2.0,1.9975,17,2,1,False
30,30,8,59,1.9673,2.0,2.0,2.0,18,3,5,False
31,31,8,311,1.9839999999999995,2.0,2.0,2.0,17,2,3,False
32,32,8,124,1.9731,2.0,2.0,2.0,20,5,14,True
33,33,8,290,1.9882,2.0,2.0,2.0,19,5,5,False
34,34,8,186,1.9783,2.0,2.0,2.0,17,2,5,False
35,35,8,125,1.9829,2.0,2.0,2.0,19,5,10,False
36,36,8,313,1.9719,2.0,2.0,2.0,18,6,6,False
37,37,8,146,1.9643,2.0,2.0,2.0,20,3,22,False
38,38,8,282,1.9807,2.0,2.0,2.0,18,4,8,False
39,39,8,60,1.9591,2.0,2.0,2.0,18,3,16,True
40,40,8,280,1.9767,2.0,2.0,2.0,19,3,28,True
41,41,8,236,1.9789,2.0,2.0,2.0,22,4,22,True
42,42,8,71,1.9768,2.0,2.0,2.0,22,6,29,False
43,43,8,325,1.9793,2.0,2.0,2.0,23,3,45,True
44,44,8,85,1.9878,2.0,2.0,2.0,21,4,22,True
45,45,8,480,1.9813000000000005,2.0,2.0,2.0,19,4,10,True
46,46,8,130,1.9766,2.0,2.0,2.0,20,5,9,True
47,47,8,378,1.9755000000000005,2.0,2.0,2.0,19,3,0,False
48,48,8,34,1.9862,2.0,2.0,2.0,22,8,18,False
49,49,8,0,1.9714,2.0,2.0,2.0,20,6,6,False
50,50,8,6,1.9799,2.0,2.0,2.0,20,5,2,False
51,51,8,114,1.9804,2.0,2.0,2.0,17,3,4,False
52,52,8,150,1.9888,2.0,2.0,2.0,22,4,13,False
53,53,8,204,1.9797,2.0,2.0,2.0,21,4,45,True
54,54,8,123,1.9675,2.0,2.0,2.0,18,4,12,True
55,55,8,287,1.9726,2.0,2.0,2.0,18,3,0,False
56,56,8,26,1.9761,2.0,2.0,2.0,23,5,42,True
57,57,8,482,1.9833000000000005,2.0,2.0,2.0,21,7,29,True
58,58,8,191,1.9827,2.0,2.0,2.0,18,3,10,False
59,59,8,415,1.9695,2.0,2.0,2.0,20,3,15,True
60,60,8,196,1.9748,2.0,2.0,2.0,20,5,25,True
61,61,8,233,1.9862,2.0,2.0,2.0,19,4,19,False
62,62,8,402,1.9777,2.0,2.0,2.0,19,3,5,False
63,63,8,423,1.9632,2.0,2.0,2.0,20,6,12,False
64,64,8,101,1.9649,2.0,2.0,2.0,19,3,13,True
65,65,8,183,1.9652,2.0,2.0,2.0,22,3,66,True
66,66,8,48,1.9590000000000003,2.0,2.0,2.0,20,3,15,True
67,67,8,51,1.9694,2.0,2.0,2.0,21,5,40,True
68,68,8,374,1.9667,2.0,2.0,2.0,20,5,7,False
69,69,8,387,1.9566,2.0,2.0,2.0,18,4,21,False
70,70,8,491,1.9825,2.0,2.0,2.0,18,2,17,False
71,71,8,425,1.9708,2.0,2.0,2.0,20,3,22,False
72,72,8,121,1.976,2.0,2.0,2.0,21,7,18,False
73,73,8,404,1.9719,2.0,2.0,2.0,19,3,13,False
74,74,8,206,1.9748,2.0,2.0,2.0,19,3,16,False
75,75,8,17,1.9874000000000005,2.0,2.0,2.0,19,3,11,False
76,76,8,304,1.9726000000000004,2.0,2.0,2.0,21,4,18,False
77,77,8,25,1.9686,2.0,2.0,2.0,22,5,7,False
78,78,8,40,1.9719,2.0,2.0,2.0,21,4,38,True
79,79,8,13,1.9769,2.0,2.0,2.0,20,6,23,True
80,80,8,144,1.9725,2.0,2.0,2.0,19,3,15,False
81,81,8,224,1.9926,2.0,2.0,2.0,20,4,25,True
82,82,8,63,1.9797,2.0,2.0,2.0,18,5,13,False
83,83,8,205,1.9754,2.0,2.0,2.0,19,5,19,True
84,84,8,190,1.9706,2.0,2.0,2.0,21,5,8,False
85,85,8,83,1.9795000000000005,2.0,2.0,2.0,19,0,25,True
86,86,8,106,1.9650000000000003,2.0,2.0,2.0,20,4,23,False
87,87,8,241,1.9649,2.0,2.0,2.0,20,3,22,True
88,88,8,73,1.972,2.0,2.0,2.0,19,5,15,False
89,89,8,107,1.9704,2.0,2.0,2.0,20,4,17,True
90,90,8,435,1.9612,2.0,2.0,2.0,20,4,3,False
91,91,8,185,1.9728,2.0,2.0,2.0,17,5,8,True
92,92,8,299,1.9661,2.0,2.0,2.0,20,4,28,True
93,93,8,145,1.9671,2.0,2.0,2.0,19,5,11,False
94,94,8,454,1.9778,2.0,2.0,2.0,18,3,7,False
95,95,8,475,1.9667,2.0,2.0,2.0,20,2,33,True
96,96,8,353,1.972,2.0,2.0,2.0,20,3,27,True
97,97,8,140,1.9858,2.0,2.0,2.0,21,2,21,False
98,98,8,301,1.9772,2.0,2.0,2.0,19,3,15,True
99,99,8,45,1.9664,2.0,2.0,2.0,19,4,16,True
100,100,8,484,1.9694000000000005,2.0,2.0,2.0,23,5,36,True
101,101,8,193,1.9703,2.0,2.0,2.0,17,4,6,False
102,102,8,108,1.9837,2.0,2.0,2.0,18,2,10,False
103,103,8,327,1.9801,2.0,2.0,2.0,20,3,30,True
104,104,8,50,1.9439000000000004,1.975,2.0,1.9975,20,5,1,False
105,105,8,143,1.9737,2.0,2.0,2.0,20,4,15,True
106,106,8,294,1.982,2.0,2.0,2.0,19,5,0,False
107,107,8,283,1.9804,2.0,2.0,2.0,20,5,17,True
108,108,8,8,1.9753,2.0,2.0,2.0,22,7,18,True
109,109,8,47,1.9688,2.0,2.0,2.0,21,5,21,True
110,110,8,11,1.9718,2.0,2.0,2.0,21,5,27,True
111,111,8,486,1.9916,2.0,2.0,2.0,18,6,7,False
112,112,8,354,1.9880000000000002,2.0,2.0,2.0,20,7,15,False
113,113,8,10,1.9719,2.0,2.0,2.0,18,3,13,True
114,114,8,103,1.9721,1.975,2.0,1.9975,18,2,8,False
115,115,8,172,1.9812,2.0,2.0,2.0,20,7,1,False
116,116,8,272,1.9751,2.0,2.0,2.0,22,4,7,False
117,117,8,15,1.9801,2.0,2.0,2.0,21,4,24,False
118,118,8,487,1.9598,2.0,2.0,2.0,20,3,23,True
119,119,8,217,1.9781,2.0,2.0,2.0,21,5,6,False
120,120,8,72,1.9818,2.0,2.0,2.0,18,1,2,False
