,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,num_edges,two_cycles,long_cycles,strongly_connected
113,113,7,363,1.9753142857142856,2.0,2.0,2.0,21,5,31,False
114,114,7,278,1.9702857142857144,2.0,2.0,2.0,19,7,4,False
115,115,7,196,1.976457142857143,2.0,2.0,2.0,21,7,24,True
116,116,7,125,1.9803428571428567,2.0,2.0,2.0,21,7,40,True
117,117,7,188,1.9710857142857143,2.0,2.0,2.0,19,6,18,False
118,118,7,405,1.960457142857143,2.0,2.0,2.0,23,5,36,False
119,119,7,472,1.952457142857143,1.9714285714285715,2.0,1.997142857142857,22,5,48,True
120,120,7,224,1.971885714285714,2.0,2.0,2.0,16,5,1,False
121,121,7,92,1.969942857142857,2.0,2.0,2.0,20,7,23,True
122,122,7,384,1.977142857142857,2.0,2.0,2.0,17,3,12,False
123,123,7,169,1.964228571428572,2.0,2.0,2.0,21,5,43,True
124,124,7,101,1.9708571428571429,2.0,2.0,2.0,20,5,15,False
125,125,7,172,1.973485714285714,2.0,2.0,2.0,17,5,6,False
126,126,7,88,1.9805714285714289,2.0,2.0,2.0,20,6,25,True
127,127,7,4,1.9923428571428572,2.0,2.0,2.0,20,7,24,True
128,128,7,462,1.987314285714286,2.0,2.0,2.0,22,7,49,True
129,129,7,377,1.9850285714285711,2.0,2.0,2.0,22,7,56,True
130,130,7,105,1.9822857142857144,2.0,2.0,2.0,26,7,31,True
131,131,7,408,1.9704,2.0,2.0,2.0,23,8,28,False
132,132,7,365,1.9930285714285716,2.0,2.0,2.0,22,7,52,True
133,133,7,166,1.9638857142857145,2.0,2.0,2.0,21,5,45,True
134,134,7,259,1.9748571428571424,2.0,2.0,2.0,20,4,16,True
135,135,7,358,1.9826285714285716,2.0,2.0,2.0,23,7,20,False
136,136,7,60,1.9898285714285715,2.0,2.0,2.0,20,4,11,False
137,137,7,122,1.984114285714286,2.0,2.0,2.0,19,7,12,False
138,138,7,394,1.979085714285714,2.0,2.0,2.0,23,8,41,True
139,139,7,222,1.9844571428571431,2.0,2.0,2.0,18,4,25,True
140,140,7,457,1.9818285714285715,2.0,2.0,2.0,22,8,41,True
141,141,7,127,1.9593142857142865,2.0,2.0,2.0,18,3,28,True
142,142,7,51,1.986514285714286,2.0,2.0,2.0,20,5,42,True
143,143,7,0,1.9818285714285715,2.0,2.0,2.0,18,4,20,False
144,144,7,158,1.969142857142857,2.0,2.0,2.0,21,6,35,True
145,145,7,191,1.9888,2.0,2.0,2.0,23,7,68,True
146,146,7,491,1.9484571428571429,2.0,2.0,2.0,20,7,19,True
147,147,7,455,1.9766857142857144,2.0,2.0,2.0,18,5,15,True
148,148,7,437,1.9754285714285715,2.0,2.0,2.0,21,5,25,True
149,149,7,415,1.9842285714285717,2.0,2.0,2.0,22,6,41,True
150,150,7,380,1.9716571428571428,2.0,2.0,2.0,23,7,63,True
151,151,7,195,1.9673142857142856,2.0,2.0,2.0,18,4,4,False
152,152,7,290,1.9705142857142857,2.0,2.0,2.0,18,4,8,True
153,153,7,274,1.985257142857143,2.0,2.0,2.0,20,5,15,False
154,154,7,329,1.9745142857142857,2.0,2.0,2.0,19,4,15,False
155,155,7,242,1.954057142857143,2.0,2.0,2.0,20,7,13,True
156,156,7,175,1.9774857142857143,2.0,2.0,2.0,20,5,35,True
157,157,7,288,1.9869714285714284,2.0,2.0,2.0,19,3,35,True
158,158,7,340,1.979085714285714,2.0,2.0,2.0,22,6,59,True
159,159,7,179,1.9730285714285716,2.0,2.0,2.0,22,8,45,True
160,160,7,111,1.9827428571428571,2.0,2.0,2.0,20,4,20,True
161,161,7,114,1.984,2.0,2.0,2.0,21,8,8,False
162,162,7,318,1.9728,2.0,2.0,2.0,21,4,41,True
163,163,7,445,1.9755428571428573,2.0,2.0,2.0,21,5,45,True
164,164,7,314,1.990628571428572,2.0,2.0,2.0,21,7,33,True
165,165,7,385,1.9725714285714289,2.0,2.0,2.0,19,4,7,False
166,166,7,466,1.9813714285714288,2.0,2.0,2.0,19,5,26,True
167,167,7,478,1.972,2.0,2.0,2.0,19,5,33,True
168,168,7,48,1.9882285714285717,2.0,2.0,2.0,20,5,11,False
169,169,7,268,1.9904,2.0,2.0,2.0,18,3,15,True
170,170,7,293,1.9498285714285717,2.0,2.0,2.0,21,5,61,True
171,171,7,89,1.986628571428572,2.0,2.0,2.0,20,4,29,True
172,172,7,413,1.9768000000000003,2.0,2.0,2.0,17,6,8,True
173,173,7,135,1.9739428571428568,2.0,2.0,2.0,21,5,68,True
174,174,7,155,1.9856000000000005,2.0,2.0,2.0,20,6,31,True
175,175,7,85,1.9841142857142853,2.0,2.0,2.0,19,5,26,True
176,176,7,203,1.9557714285714287,2.0,2.0,2.0,21,6,33,True
177,177,7,186,1.9766857142857144,1.9714285714285715,2.0,1.997142857142857,22,7,45,True
178,178,7,465,1.9508571428571424,2.0,2.0,2.0,23,7,60,True
179,179,7,116,1.9780571428571432,2.0,2.0,2.0,20,6,37,True
180,180,7,57,1.9765714285714284,2.0,2.0,2.0,20,6,38,True
181,181,7,239,1.9853714285714288,2.0,2.0,2.0,20,6,8,False
182,182,7,5,1.9664,2.0,2.0,2.0,20,5,29,True
183,183,7,397,1.9808,2.0,2.0,2.0,21,6,1,False
184,184,7,473,1.9699428571428568,2.0,2.0,2.0,22,8,51,True
185,185,7,33,1.9781714285714287,2.0,2.0,2.0,18,4,20,True
186,186,7,208,1.978514285714286,2.0,2.0,2.0,21,6,48,True
187,187,7,330,1.9782857142857144,2.0,2.0,2.0,22,6,53,True
188,188,7,145,1.9557714285714287,2.0,2.0,2.0,22,6,20,False
189,189,7,305,1.9723428571428572,2.0,2.0,2.0,18,3,23,True
190,190,7,10,1.9792,2.0,2.0,2.0,21,6,59,True
191,191,7,431,1.9747428571428567,2.0,2.0,2.0,24,9,52,True
192,192,7,108,1.976,2.0,2.0,2.0,20,6,14,True
193,193,7,226,1.9665142857142857,2.0,2.0,2.0,20,4,36,True
194,194,7,117,1.9758857142857145,2.0,2.0,2.0,21,5,30,False
195,195,7,168,1.970742857142857,2.0,2.0,2.0,20,5,16,True
196,196,7,190,1.960914285714286,2.0,2.0,2.0,23,5,78,True
197,197,7,38,1.962171428571429,2.0,2.0,2.0,19,5,18,True
198,198,7,313,1.9712000000000005,2.0,2.0,2.0,22,7,38,True
199,199,7,494,1.972,2.0,2.0,2.0,19,3,36,True
200,200,7,99,1.982057142857143,2.0,2.0,2.0,21,6,26,False
201,201,7,366,1.9653714285714283,2.0,2.0,2.0,23,4,63,True
202,202,7,200,1.962742857142857,2.0,2.0,2.0,18,6,8,True
203,203,7,189,1.988457142857143,2.0,2.0,2.0,19,6,12,False
204,204,7,428,1.9709714285714288,2.0,2.0,2.0,20,4,22,True
205,205,7,152,1.9605714285714289,2.0,2.0,2.0,21,5,39,True
206,206,7,424,1.9680000000000004,2.0,2.0,2.0,19,4,3,False
207,207,7,412,1.9674285714285715,2.0,2.0,2.0,20,7,14,False
208,208,7,257,1.9747428571428567,2.0,2.0,2.0,20,5,22,True
209,209,7,102,1.9758857142857145,2.0,2.0,2.0,17,6,10,True
210,210,7,283,1.9722285714285717,2.0,2.0,2.0,20,4,27,True
211,211,7,414,1.969142857142857,2.0,2.0,2.0,21,7,27,False
212,212,7,160,1.9768,2.0,2.0,2.0,18,2,23,True
213,213,7,35,1.9686857142857144,2.0,2.0,2.0,23,6,75,True
214,214,7,151,1.9774857142857143,2.0,2.0,2.0,25,9,54,False
215,215,7,323,1.9763428571428572,2.0,2.0,2.0,21,4,38,True
216,216,7,154,1.9585142857142857,2.0,2.0,2.0,23,9,34,True
217,217,7,388,1.972114285714286,2.0,2.0,2.0,23,5,63,True
218,218,7,216,1.9618285714285717,2.0,2.0,2.0,20,5,20,True
219,219,7,162,1.981828571428572,2.0,2.0,2.0,22,7,40,True
220,220,7,498,1.9666285714285716,2.0,2.0,2.0,22,6,45,True
221,221,7,13,1.9842285714285717,2.0,2.0,2.0,20,4,31,True
222,222,7,262,1.9726857142857144,2.0,2.0,2.0,22,7,38,False
223,223,7,373,1.987657142857143,2.0,2.0,2.0,20,8,6,False
224,224,7,15,1.9821714285714287,2.0,2.0,2.0,22,8,23,False
225,225,7,236,1.9701714285714285,2.0,2.0,2.0,22,6,39,True
226,226,7,217,1.9684571428571431,2.0,2.0,2.0,22,8,31,True
227,227,7,118,1.9709714285714284,2.0,2.0,2.0,18,5,0,False
228,228,7,350,1.9729142857142852,2.0,2.0,2.0,18,1,35,True
229,229,7,325,1.9947428571428572,2.0,2.0,2.0,22,7,52,True
230,230,7,264,1.9805714285714284,2.0,2.0,2.0,19,4,37,True
231,231,7,307,1.9865142857142857,2.0,2.0,2.0,20,5,20,False
232,232,7,219,1.9694857142857145,2.0,2.0,2.0,17,3,18,True
233,233,7,142,1.9513142857142856,2.0,2.0,2.0,19,2,5,False
234,234,7,302,1.9809142857142856,2.0,2.0,2.0,20,3,61,True
235,235,7,444,1.9802285714285712,2.0,2.0,2.0,21,6,20,True
236,236,7,159,1.9859428571428568,2.0,2.0,2.0,22,5,18,False
237,237,7,44,1.9628571428571424,2.0,2.0,2.0,20,4,40,True
238,238,7,184,1.9829714285714288,2.0,2.0,2.0,19,4,30,True
239,239,7,129,1.9597714285714285,1.9714285714285715,2.0,1.997142857142857,21,7,30,True
240,240,7,364,1.968457142857143,2.0,2.0,2.0,21,5,35,True
241,241,7,341,1.9733714285714288,2.0,2.0,2.0,18,4,25,True
242,242,7,50,1.9693714285714288,2.0,2.0,2.0,22,5,52,True
243,243,7,345,1.966171428571429,2.0,2.0,2.0,22,6,48,True
244,244,7,460,1.9813714285714288,2.0,2.0,2.0,23,8,38,True
245,245,7,140,1.973028571428572,2.0,2.0,2.0,20,3,25,False
246,246,7,95,1.9846857142857144,2.0,2.0,2.0,19,6,8,False
247,247,7,49,1.9726857142857144,2.0,2.0,2.0,20,4,27,True
248,248,7,386,1.9844571428571427,2.0,2.0,2.0,23,5,24,False
249,249,7,349,1.967885714285714,2.0,2.0,2.0,19,5,8,True
250,250,7,6,1.962742857142857,2.0,2.0,2.0,25,7,66,True
251,251,7,272,1.9758857142857145,2.0,2.0,2.0,20,6,29,True
252,252,7,248,1.9899428571428568,2.0,2.0,2.0,23,5,61,True
253,253,7,55,1.9693714285714288,2.0,2.0,2.0,20,6,18,True
254,254,7,253,1.9824,2.0,2.0,2.0,24,7,57,True
255,255,7,396,1.9772571428571435,2.0,2.0,2.0,19,6,4,False
256,256,7,252,1.969942857142857,2.0,2.0,2.0,23,7,53,True
257,257,7,410,1.9742857142857144,2.0,2.0,2.0,17,5,12,True
258,258,7,332,1.9824,2.0,2.0,2.0,20,6,27,True
259,259,7,106,1.978857142857143,2.0,2.0,2.0,22,6,32,True
260,260,7,107,1.9762285714285717,2.0,2.0,2.0,18,3,25,True
261,261,7,387,1.9873142857142856,2.0,2.0,2.0,23,7,55,True
262,262,7,137,1.973485714285714,2.0,2.0,2.0,19,5,17,True
263,263,7,180,1.972457142857143,2.0,2.0,2.0,22,8,36,True
264,264,7,338,1.9677714285714287,1.9714285714285715,2.0,1.997142857142857,22,6,59,True
265,265,7,422,1.9701714285714285,2.0,2.0,2.0,22,6,10,True
266,266,7,301,1.984,2.0,2.0,2.0,19,4,17,True
267,267,7,277,1.9539428571428568,2.0,2.0,2.0,17,5,4,False
268,268,7,423,1.9710857142857143,2.0,2.0,2.0,20,6,34,True
269,269,7,354,1.969942857142857,2.0,2.0,2.0,20,6,33,True
270,270,7,197,1.9838857142857145,2.0,2.0,2.0,18,5,17,True
271,271,7,39,1.982057142857143,2.0,2.0,2.0,19,7,18,True
272,272,7,403,1.9638857142857145,2.0,2.0,2.0,19,4,39,True
273,273,7,45,1.976342857142857,2.0,2.0,2.0,21,6,49,True
274,274,7,133,1.9726857142857144,2.0,2.0,2.0,21,8,34,True
275,275,7,65,1.9824,2.0,2.0,2.0,22,7,27,False
276,276,7,1,1.9693714285714288,2.0,2.0,2.0,22,7,52,True
277,277,7,481,1.9805714285714289,2.0,2.0,2.0,20,3,24,True
278,278,7,7,1.9674285714285715,2.0,2.0,2.0,19,4,15,True
279,279,7,121,1.9801142857142855,2.0,2.0,2.0,19,4,34,True
280,280,7,165,1.9731428571428573,2.0,2.0,2.0,18,4,6,False
281,281,7,243,1.961714285714286,2.0,2.0,2.0,22,6,70,True
282,282,7,74,1.9686857142857144,2.0,2.0,2.0,17,3,12,False
283,283,7,398,1.9832,2.0,2.0,2.0,22,7,48,True
284,284,7,374,1.9519999999999995,2.0,2.0,2.0,20,3,26,True
285,285,7,297,1.973485714285714,2.0,2.0,2.0,22,4,102,True
286,286,7,11,1.9470857142857143,2.0,2.0,2.0,20,2,20,False
287,287,7,287,1.9856000000000005,2.0,2.0,2.0,21,4,52,True
288,288,7,18,1.9744,2.0,2.0,2.0,20,4,15,False
289,289,7,383,1.9772571428571435,2.0,2.0,2.0,21,7,44,True
290,290,7,279,1.9761142857142855,2.0,2.0,2.0,20,5,38,True
291,291,7,475,1.9833142857142856,2.0,2.0,2.0,24,7,56,True
292,292,7,124,1.9891428571428569,2.0,2.0,2.0,21,6,50,True
293,293,7,476,1.9848000000000003,2.0,2.0,2.0,22,6,89,True
294,294,7,298,1.983314285714286,2.0,2.0,2.0,22,4,26,True
295,295,7,285,1.974171428571429,2.0,2.0,2.0,19,4,13,False
296,296,7,187,1.973714285714286,2.0,2.0,2.0,20,5,57,True
297,297,7,261,1.9845714285714289,2.0,2.0,2.0,21,4,14,False
298,298,7,29,1.9702857142857144,2.0,2.0,2.0,23,6,61,True
299,299,7,79,1.972,2.0,2.0,2.0,20,5,41,True
300,300,7,120,1.9878857142857145,2.0,2.0,2.0,21,7,10,False
301,301,7,227,1.9753142857142856,2.0,2.0,2.0,21,7,19,True
302,302,7,409,1.976342857142857,2.0,2.0,2.0,22,7,31,True
303,303,7,360,1.9843428571428567,2.0,2.0,2.0,20,6,13,False
304,304,7,147,1.9693714285714288,2.0,2.0,2.0,20,4,47,True
305,305,7,286,1.9832,2.0,2.0,2.0,21,4,11,False
306,306,7,8,1.9658285714285717,2.0,2.0,2.0,19,5,14,True
307,307,7,310,1.970057142857143,2.0,2.0,2.0,23,9,36,False
308,308,7,308,1.971657142857143,2.0,2.0,2.0,23,6,70,True
309,309,7,141,1.9489142857142856,2.0,2.0,2.0,20,3,56,True
310,310,7,469,1.9544,2.0,2.0,2.0,25,7,62,True
311,311,7,2,1.9742857142857144,2.0,2.0,2.0,18,4,15,True
312,312,7,399,1.9710857142857143,2.0,2.0,2.0,22,4,38,True
313,313,7,419,1.987657142857143,2.0,2.0,2.0,17,2,5,False
314,314,7,426,1.9757714285714283,2.0,2.0,2.0,17,3,12,False
315,315,7,37,1.9835428571428568,2.0,2.0,2.0,24,6,121,True
316,316,7,32,1.9710857142857143,2.0,2.0,2.0,23,6,85,True
317,317,7,432,1.9633142857142856,2.0,2.0,2.0,20,6,18,True
318,318,7,474,1.9737142857142855,2.0,2.0,2.0,20,4,24,True
319,319,7,496,1.9656,2.0,2.0,2.0,21,8,21,True
320,320,7,96,1.9744,2.0,2.0,2.0,21,5,35,True
321,321,7,148,1.9629714285714288,2.0,2.0,2.0,19,5,10,False
322,322,7,343,1.9843428571428572,2.0,2.0,2.0,18,5,18,False
323,323,7,41,1.992457142857143,2.0,2.0,2.0,20,4,30,True
324,324,7,156,1.9837714285714283,2.0,2.0,2.0,20,4,32,True
325,325,7,225,1.9772571428571435,2.0,2.0,2.0,18,4,23,True
326,326,7,417,1.9542857142857144,2.0,2.0,2.0,22,7,19,True
327,327,7,12,1.9833142857142856,2.0,2.0,2.0,21,6,27,True
328,328,7,427,1.9584,2.0,2.0,2.0,23,7,57,True
329,329,7,178,1.9803428571428567,2.0,2.0,2.0,19,4,20,True
330,330,7,452,1.976,2.0,2.0,2.0,24,7,62,True
331,331,7,351,1.9683428571428567,2.0,2.0,2.0,19,3,21,True
332,332,7,97,1.976457142857143,2.0,2.0,2.0,23,7,61,True
333,333,7,357,1.964,2.0,2.0,2.0,22,7,46,True
334,334,7,255,1.977028571428572,2.0,2.0,2.0,21,5,42,True
335,335,7,269,1.9752000000000005,2.0,2.0,2.0,21,5,25,True
336,336,7,174,1.9741714285714285,2.0,2.0,2.0,22,4,64,True
337,337,7,439,1.9576,2.0,2.0,2.0,19,5,9,True
338,338,7,395,1.9776,2.0,2.0,2.0,23,5,67,True
339,339,7,425,1.9869714285714288,2.0,2.0,2.0,20,5,20,True
340,340,7,369,1.954857142857143,2.0,2.0,2.0,22,7,36,True
341,341,7,185,1.9697142857142853,2.0,2.0,2.0,20,5,22,True
342,342,7,84,1.971314285714286,2.0,2.0,2.0,19,5,26,True
343,343,7,355,1.9723428571428572,2.0,2.0,2.0,22,6,27,True
344,344,7,485,1.9814857142857143,2.0,2.0,2.0,21,7,28,True
345,345,7,333,1.9694857142857145,2.0,2.0,2.0,22,3,68,True
346,346,7,392,1.959428571428571,2.0,2.0,2.0,24,6,56,True
347,347,7,337,1.983885714285714,2.0,2.0,2.0,23,6,40,True
348,348,7,336,1.975542857142857,2.0,2.0,2.0,20,5,40,True
349,349,7,134,1.9732571428571428,2.0,2.0,2.0,21,6,38,True
350,350,7,87,1.9646857142857144,2.0,2.0,2.0,21,7,40,True
351,351,7,266,1.9731428571428573,2.0,2.0,2.0,23,7,70,True
352,352,7,59,1.963542857142857,2.0,2.0,2.0,20,5,47,True
353,353,7,193,1.9690285714285716,2.0,2.0,2.0,19,3,40,True
354,354,7,40,1.9857142857142855,2.0,2.0,2.0,21,5,49,True
355,355,7,281,1.9731428571428573,2.0,2.0,2.0,20,6,26,True
356,356,7,321,1.9768,2.0,2.0,2.0,18,3,27,True
357,357,7,391,1.9892571428571428,2.0,2.0,2.0,18,5,20,True
358,358,7,247,1.9680000000000002,2.0,2.0,2.0,20,7,12,True
359,359,7,209,1.980342857142857,2.0,2.0,2.0,22,6,24,False
360,360,7,240,1.9757714285714283,2.0,2.0,2.0,23,7,40,True
361,361,7,443,1.9718857142857145,1.9714285714285715,2.0,1.997142857142857,20,4,36,True
362,362,7,300,1.9796571428571423,2.0,2.0,2.0,20,2,32,False
363,363,7,54,1.961028571428572,2.0,2.0,2.0,21,6,38,True
364,364,7,493,1.972457142857143,2.0,2.0,2.0,23,7,70,True
365,365,7,421,1.9548571428571428,2.0,2.0,2.0,20,4,18,True
366,366,7,232,1.9834285714285715,2.0,2.0,2.0,19,5,23,True
367,367,7,250,1.9544,2.0,2.0,2.0,23,8,43,True
368,368,7,47,1.9827428571428571,2.0,2.0,2.0,21,6,39,True
369,369,7,486,1.977714285714286,2.0,2.0,2.0,21,3,57,True
370,370,7,291,1.9622857142857144,2.0,2.0,2.0,20,7,14,True
371,371,7,433,1.9849142857142856,2.0,2.0,2.0,19,4,36,True
372,372,7,346,1.985257142857143,2.0,2.0,2.0,16,1,5,False
373,373,7,404,1.9798857142857145,2.0,2.0,2.0,20,6,22,True
374,374,7,339,1.9803428571428567,2.0,2.0,2.0,19,3,19,True
375,375,7,31,1.9883428571428572,2.0,2.0,2.0,21,6,37,True
376,376,7,312,1.9822857142857144,2.0,2.0,2.0,22,8,21,False
377,377,7,251,1.9826285714285716,2.0,2.0,2.0,22,8,39,True
378,378,7,331,1.9792,2.0,2.0,2.0,20,6,30,True
379,379,7,282,1.9825142857142857,2.0,2.0,2.0,20,7,12,False
