,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,num_edges,two_cycles,long_cycles,strongly_connected
75,75,10,211,1.9770400000000001,2.0,2.0,2.0,20,1,2,False
76,76,10,149,1.9693599999999998,2.0,2.0,2.0,20,0,18,False
77,77,10,321,1.97384,2.0,2.0,2.0,22,1,46,True
78,78,10,152,1.97872,2.0,2.0,2.0,23,3,15,False
79,79,10,441,1.9740799999999998,1.98,2.0,1.9980000000000002,22,2,8,False
80,80,10,259,1.9805599999999997,2.0,2.0,2.0,21,3,10,False
81,81,10,299,1.9764,2.0,2.0,2.0,22,2,15,False
82,82,10,457,1.96488,2.0,2.0,2.0,22,5,3,False
83,83,10,389,1.98048,2.0,2.0,2.0,19,2,2,False
84,84,10,76,1.97464,2.0,2.0,2.0,18,1,6,False
85,85,10,133,1.97824,2.0,2.0,2.0,20,3,7,False
86,86,10,398,1.97616,2.0,2.0,2.0,22,1,38,False
87,87,10,387,1.97344,2.0,2.0,2.0,20,3,2,False
88,88,10,459,1.96824,2.0,2.0,2.0,23,6,26,True
89,89,10,247,1.9880000000000002,2.0,2.0,2.0,22,4,13,False
90,90,10,106,1.95016,1.98,2.0,1.9980000000000002,23,2,22,False
91,91,10,103,1.9826399999999995,2.0,2.0,2.0,21,2,5,False
92,92,10,169,1.9826400000000002,2.0,2.0,2.0,22,4,11,False
93,93,10,333,1.96776,1.96,2.0,1.996,23,2,37,False
94,94,10,351,1.984,2.0,2.0,2.0,20,5,8,True
95,95,10,461,1.96336,2.0,2.0,2.0,21,3,12,False
96,96,10,24,1.966,2.0,2.0,2.0,19,2,1,False
97,97,10,405,1.98696,2.0,2.0,2.0,22,2,5,False
98,98,10,437,1.982,2.0,2.0,2.0,19,4,7,False
99,99,10,378,1.9654400000000003,2.0,2.0,2.0,21,2,2,False
100,100,10,416,1.9817599999999997,2.0,2.0,2.0,22,7,0,False
101,101,10,60,1.96848,2.0,2.0,2.0,24,2,11,False
102,102,10,446,1.9779200000000001,2.0,2.0,2.0,21,3,5,False
103,103,10,252,1.97072,2.0,2.0,2.0,23,2,31,True
104,104,10,256,1.96776,2.0,2.0,2.0,22,4,14,False
105,105,10,356,1.9648,1.98,2.0,1.9980000000000002,22,6,10,False
106,106,10,101,1.9535200000000001,2.0,2.0,2.0,23,4,10,False
107,107,10,286,1.9588,2.0,2.0,2.0,19,4,8,False
108,108,10,479,1.9789599999999998,2.0,2.0,2.0,21,3,1,False
109,109,10,84,1.9852,1.98,2.0,1.9980000000000002,18,5,2,False
110,110,10,449,1.9846400000000002,2.0,2.0,2.0,20,3,3,False
111,111,10,244,1.9752,2.0,2.0,2.0,21,4,14,False
112,112,10,81,1.9708,2.0,2.0,2.0,22,2,11,False
113,113,10,382,1.98728,2.0,2.0,2.0,22,3,21,True
114,114,10,153,1.97688,2.0,2.0,2.0,20,3,11,False
115,115,10,79,1.9729599999999998,2.0,2.0,2.0,23,6,11,False
116,116,10,145,1.9735200000000002,2.0,2.0,2.0,20,5,6,False
117,117,10,307,1.97008,2.0,2.0,2.0,20,3,9,False
118,118,10,414,1.96976,2.0,2.0,2.0,21,3,1,False
119,119,10,59,1.9762400000000002,2.0,2.0,2.0,20,1,11,False
120,120,10,11,1.97096,2.0,2.0,2.0,22,3,10,False
121,121,10,300,1.96944,2.0,2.0,2.0,24,5,39,False
122,122,10,302,1.9839200000000001,2.0,2.0,2.0,22,4,13,True
123,123,10,447,1.96128,2.0,2.0,2.0,22,5,3,False
124,124,10,166,1.96008,1.98,2.0,1.9980000000000002,21,4,2,False
125,125,10,352,1.9735200000000002,2.0,2.0,2.0,24,3,6,False
126,126,10,394,1.96688,2.0,2.0,2.0,23,4,12,False
127,127,10,311,1.97264,2.0,2.0,2.0,22,4,16,False
128,128,10,243,1.97144,2.0,2.0,2.0,24,5,11,False
129,129,10,64,1.96944,2.0,2.0,2.0,21,2,1,False
130,130,10,369,1.98232,2.0,2.0,2.0,22,3,6,False
131,131,10,157,1.9760799999999998,2.0,2.0,2.0,23,5,4,False
132,132,10,52,1.9608,2.0,2.0,2.0,21,3,6,False
133,133,10,260,1.96072,1.98,2.0,1.9980000000000002,22,5,9,False
134,134,10,301,1.97192,2.0,2.0,2.0,22,3,3,False
135,135,10,480,1.9612800000000004,2.0,2.0,2.0,22,4,9,False
136,136,10,37,1.97088,2.0,2.0,2.0,22,3,18,False
137,137,10,232,1.982,2.0,2.0,2.0,22,6,2,False
138,138,10,465,1.98192,2.0,2.0,2.0,21,2,6,False
139,139,10,254,1.9787200000000005,2.0,2.0,2.0,20,5,3,False
140,140,10,140,1.97144,2.0,2.0,2.0,20,3,2,False
141,141,10,322,1.97072,1.98,2.0,1.9980000000000002,21,3,9,False
142,142,10,186,1.98424,2.0,2.0,2.0,22,5,12,False
143,143,10,226,1.9749599999999998,2.0,2.0,2.0,20,3,6,False
144,144,10,312,1.9673599999999998,2.0,2.0,2.0,22,4,2,False
145,145,10,410,1.9782400000000002,2.0,2.0,2.0,21,3,15,True
146,146,10,43,1.9727200000000005,2.0,2.0,2.0,24,1,14,False
147,147,10,62,1.98056,2.0,2.0,2.0,22,3,23,False
148,148,10,328,1.98072,2.0,2.0,2.0,22,3,5,False
149,149,10,335,1.97888,1.98,2.0,1.9980000000000002,20,1,3,False
150,150,10,331,1.9693599999999998,2.0,2.0,2.0,21,4,2,False
151,151,10,162,1.9590400000000001,2.0,2.0,2.0,23,2,21,False
152,152,10,9,1.9747200000000005,2.0,2.0,2.0,21,5,4,False
153,153,10,204,1.9828,2.0,2.0,2.0,19,2,5,False
154,154,10,181,1.96912,2.0,2.0,2.0,21,3,6,False
155,155,10,393,1.9645599999999999,1.98,2.0,1.9980000000000002,21,2,6,False
156,156,10,142,1.98384,2.0,2.0,2.0,20,4,7,False
157,157,10,26,1.95952,2.0,2.0,2.0,22,3,13,False
158,158,10,29,1.97488,2.0,2.0,2.0,22,3,12,False
159,159,10,189,1.97696,2.0,2.0,2.0,23,3,23,True
160,160,10,175,1.98712,2.0,2.0,2.0,24,5,27,False
161,161,10,183,1.97808,2.0,2.0,2.0,20,3,9,True
162,162,10,193,1.96376,2.0,2.0,2.0,22,4,15,False
163,163,10,107,1.97472,2.0,2.0,2.0,20,4,14,False
164,164,10,432,1.9772,2.0,2.0,2.0,19,2,1,False
165,165,10,109,1.9564,2.0,2.0,2.0,22,4,11,False
166,166,10,123,1.9808,2.0,2.0,2.0,23,5,4,False
167,167,10,151,1.982,2.0,2.0,2.0,21,1,4,False
168,168,10,239,1.98416,2.0,2.0,2.0,22,1,39,True
169,169,10,450,1.97112,1.98,2.0,1.9980000000000002,23,4,25,True
170,170,10,30,1.9755200000000002,2.0,2.0,2.0,21,1,10,False
171,171,10,355,1.97984,2.0,2.0,2.0,22,8,7,False
172,172,10,255,1.96632,2.0,2.0,2.0,19,3,8,False
173,173,10,25,1.97448,2.0,2.0,2.0,19,0,3,False
174,174,10,354,1.96688,2.0,2.0,2.0,22,4,17,False
175,175,10,2,1.97088,2.0,2.0,2.0,22,5,10,False
176,176,10,241,1.96896,2.0,2.0,2.0,21,4,1,False
177,177,10,117,1.98632,2.0,2.0,2.0,19,2,5,False
178,178,10,168,1.97536,1.98,2.0,1.996,22,3,21,False
179,179,10,371,1.95944,2.0,2.0,2.0,22,2,6,False
180,180,10,18,1.9817599999999997,2.0,2.0,2.0,22,4,18,False
181,181,10,160,1.97368,2.0,2.0,2.0,21,2,1,False
182,182,10,282,1.98216,1.98,2.0,1.9980000000000002,20,3,10,True
183,183,10,303,1.9779200000000001,2.0,2.0,2.0,21,1,6,False
184,184,10,276,1.9792,2.0,2.0,2.0,22,2,2,False
185,185,10,233,1.97048,2.0,2.0,2.0,23,5,18,False
186,186,10,125,1.9695200000000002,2.0,2.0,2.0,24,6,14,False
187,187,10,257,1.98184,2.0,2.0,2.0,20,3,6,False
188,188,10,95,1.9848,2.0,2.0,2.0,21,3,4,False
189,189,10,40,1.9675200000000002,1.98,2.0,1.9980000000000002,22,4,17,True
190,190,10,73,1.9636,2.0,2.0,2.0,22,2,7,False
191,191,10,119,1.9824,2.0,2.0,2.0,21,3,14,True
192,192,10,306,1.9756,2.0,2.0,2.0,20,3,0,False
193,193,10,148,1.97616,2.0,2.0,2.0,22,5,3,False
194,194,10,147,1.97328,2.0,2.0,2.0,20,2,1,False
195,195,10,92,1.97976,2.0,2.0,2.0,22,3,35,False
196,196,10,481,1.97856,1.98,2.0,1.9980000000000002,20,3,1,False
197,197,10,388,1.95928,2.0,2.0,2.0,22,1,3,False
198,198,10,19,1.97312,2.0,2.0,2.0,23,8,5,False
199,199,10,476,1.97856,2.0,2.0,2.0,24,2,20,True
200,200,10,285,1.9590400000000001,2.0,2.0,2.0,22,2,28,True
201,201,10,419,1.98424,1.98,2.0,1.9980000000000002,22,4,11,False
202,202,10,225,1.97976,2.0,2.0,2.0,20,7,2,False
203,203,10,22,1.9573599999999998,2.0,2.0,2.0,20,3,10,True
204,204,10,316,1.972,1.98,2.0,1.9980000000000002,22,5,8,False
205,205,10,231,1.9786400000000002,2.0,2.0,2.0,21,4,18,False
206,206,10,234,1.978,2.0,2.0,2.0,22,2,14,False
207,207,10,163,1.96616,2.0,2.0,2.0,19,2,14,False
208,208,10,34,1.9836000000000005,2.0,2.0,2.0,21,4,18,False
209,209,10,456,1.98088,2.0,2.0,2.0,21,3,7,False
210,210,10,224,1.97712,2.0,2.0,2.0,23,2,0,False
211,211,10,250,1.9767200000000005,2.0,2.0,2.0,22,3,0,False
212,212,10,391,1.9705599999999999,2.0,2.0,2.0,22,3,9,False
213,213,10,417,1.98304,2.0,2.0,2.0,23,3,23,False
214,214,10,219,1.9844,2.0,2.0,2.0,23,6,23,True
215,215,10,495,1.98384,2.0,2.0,2.0,23,2,21,False
216,216,10,305,1.96448,2.0,2.0,2.0,23,4,6,False
217,217,10,172,1.9813599999999998,2.0,2.0,2.0,19,4,1,False
218,218,10,100,1.98584,2.0,2.0,2.0,22,3,8,False
219,219,10,184,1.96256,2.0,2.0,2.0,22,2,9,False
220,220,10,199,1.97416,2.0,2.0,2.0,21,4,19,False
221,221,10,366,1.97112,2.0,2.0,2.0,22,5,3,False
222,222,10,87,1.98192,2.0,2.0,2.0,22,4,10,False
223,223,10,292,1.9789599999999998,2.0,2.0,2.0,22,3,11,False
224,224,10,347,1.98328,2.0,2.0,2.0,22,2,19,True
225,225,10,21,1.97416,2.0,2.0,2.0,22,2,13,False
226,226,10,128,1.9836799999999999,2.0,2.0,2.0,20,2,6,False
227,227,10,499,1.98192,2.0,2.0,2.0,21,0,15,False
228,228,10,176,1.9700799999999998,2.0,2.0,2.0,22,5,7,False
229,229,10,340,1.9674400000000003,2.0,2.0,2.0,18,2,1,False
230,230,10,350,1.97296,2.0,2.0,2.0,21,3,5,False
231,231,10,23,1.9692,2.0,2.0,2.0,21,5,0,False
232,232,10,374,1.9708,2.0,2.0,2.0,22,2,33,True
233,233,10,230,1.98,2.0,2.0,2.0,18,1,7,False
234,234,10,332,1.97864,2.0,2.0,2.0,22,3,13,False
235,235,10,1,1.986,2.0,2.0,2.0,23,4,18,False
236,236,10,496,1.97016,2.0,2.0,2.0,19,4,5,False
237,237,10,264,1.97976,2.0,2.0,2.0,18,0,14,False
238,238,10,113,1.97288,2.0,2.0,2.0,22,5,14,False
239,239,10,408,1.98,2.0,2.0,2.0,23,4,7,False
240,240,10,470,1.9692,2.0,2.0,2.0,23,2,23,False
241,241,10,118,1.98168,2.0,2.0,2.0,23,3,11,False
242,242,10,430,1.96888,2.0,2.0,2.0,20,3,9,False
243,243,10,89,1.98688,2.0,2.0,2.0,20,2,10,False
244,244,10,273,1.97144,2.0,2.0,2.0,21,2,16,True
245,245,10,126,1.9804,2.0,2.0,2.0,23,6,10,False
246,246,10,284,1.9839200000000001,2.0,2.0,2.0,24,6,23,True
247,247,10,338,1.982,2.0,2.0,2.0,20,2,17,False
248,248,10,455,1.96832,2.0,2.0,2.0,20,3,7,False
249,249,10,279,1.98208,2.0,2.0,2.0,20,2,13,False
250,250,10,190,1.97712,1.98,2.0,1.9980000000000002,20,2,3,False
251,251,10,262,1.97536,2.0,2.0,2.0,20,2,14,True
252,252,10,167,1.96168,2.0,2.0,2.0,19,0,4,False
253,253,10,440,1.9597600000000004,2.0,2.0,2.0,22,1,7,False
254,254,10,194,1.98216,2.0,2.0,2.0,23,4,18,True
255,255,10,386,1.97632,2.0,2.0,2.0,20,3,26,False
256,256,10,156,1.98032,2.0,2.0,2.0,24,4,41,True
257,257,10,3,1.95872,1.98,2.0,1.9980000000000002,24,6,20,False
258,258,10,317,1.97616,2.0,2.0,2.0,20,3,8,True
259,259,10,10,1.98112,2.0,2.0,2.0,21,5,15,False
260,260,10,453,1.97264,2.0,2.0,2.0,22,4,14,False
261,261,10,214,1.9676,2.0,2.0,2.0,22,1,12,False
262,262,10,102,1.9790400000000001,2.0,2.0,2.0,24,2,3,False
263,263,10,207,1.9710400000000001,2.0,2.0,2.0,23,3,23,False
264,264,10,48,1.9779200000000001,2.0,2.0,2.0,21,7,1,False
265,265,10,483,1.96896,2.0,2.0,2.0,20,4,9,False
266,266,10,364,1.96672,2.0,2.0,2.0,21,3,21,True
267,267,10,429,1.98472,2.0,2.0,2.0,22,3,21,True
268,268,10,362,1.982,2.0,2.0,2.0,22,2,39,False
269,269,10,377,1.9652,2.0,2.0,2.0,23,6,22,False
270,270,10,370,1.978,2.0,2.0,2.0,23,2,62,True
271,271,10,308,1.9684,2.0,2.0,2.0,22,4,10,False
272,272,10,47,1.9750400000000001,2.0,2.0,2.0,22,6,1,False
273,273,10,57,1.97384,2.0,2.0,2.0,22,3,1,False
274,274,10,327,1.97032,2.0,2.0,2.0,22,3,16,True
275,275,10,53,1.97576,2.0,2.0,2.0,20,1,10,False
276,276,10,235,1.97416,2.0,2.0,2.0,20,2,4,False
277,277,10,353,1.96392,2.0,2.0,2.0,22,2,1,False
278,278,10,238,1.9880000000000002,2.0,2.0,2.0,21,2,7,False
279,279,10,287,1.97568,2.0,2.0,2.0,24,2,23,False
280,280,10,310,1.97032,2.0,2.0,2.0,20,3,7,False
281,281,10,8,1.9809599999999998,1.98,2.0,1.9980000000000002,24,4,5,False
282,282,10,280,1.97024,1.98,2.0,1.9980000000000002,23,6,11,False
283,283,10,129,1.97736,1.98,2.0,1.9980000000000002,20,1,18,False
284,284,10,288,1.97272,2.0,2.0,2.0,19,2,5,False
285,285,10,182,1.98376,2.0,2.0,2.0,21,2,14,False
286,286,10,469,1.9748,2.0,2.0,2.0,22,3,11,False
287,287,10,315,1.97456,2.0,2.0,2.0,21,3,17,False
288,288,10,487,1.97752,2.0,2.0,2.0,23,8,6,False
289,289,10,269,1.98216,2.0,2.0,2.0,23,3,39,False
290,290,10,278,1.96608,2.0,2.0,2.0,23,3,14,False
291,291,10,78,1.96744,2.0,2.0,2.0,22,4,4,False
292,292,10,114,1.97528,2.0,2.0,2.0,23,2,22,False
293,293,10,425,1.96912,1.98,2.0,1.9980000000000002,24,4,28,True
294,294,10,472,1.9676,2.0,2.0,2.0,21,3,7,False
295,295,10,236,1.97328,2.0,2.0,2.0,20,0,6,False
296,296,10,493,1.9890400000000001,2.0,2.0,2.0,23,3,14,True
297,297,10,154,1.98232,2.0,2.0,2.0,20,2,9,False
298,298,10,158,1.976,2.0,2.0,2.0,22,2,15,False
299,299,10,390,1.9622400000000002,2.0,2.0,2.0,23,3,3,False
300,300,10,35,1.9816799999999999,2.0,2.0,2.0,22,5,16,False
301,301,10,14,1.9762400000000002,2.0,2.0,2.0,24,3,22,False
302,302,10,298,1.9573599999999998,1.98,2.0,1.9980000000000002,20,2,14,False
303,303,10,267,1.9824,2.0,2.0,2.0,22,2,19,False
304,304,10,384,1.97312,2.0,2.0,2.0,23,3,12,False
305,305,10,283,1.97032,2.0,2.0,2.0,22,4,24,False
306,306,10,198,1.9796799999999999,2.0,2.0,2.0,22,5,17,True
307,307,10,72,1.97016,2.0,2.0,2.0,24,3,16,True
308,308,10,422,1.9680000000000002,2.0,2.0,2.0,22,3,12,False
309,309,10,346,1.97752,2.0,2.0,2.0,22,5,7,False
310,310,10,345,1.9728799999999995,1.98,2.0,1.9980000000000002,22,2,10,False
311,311,10,41,1.96016,2.0,2.0,2.0,20,3,4,False
312,312,10,203,1.96648,2.0,2.0,2.0,21,2,15,False
313,313,10,289,1.96928,2.0,2.0,2.0,21,3,8,False
314,314,10,134,1.966,2.0,2.0,2.0,19,4,1,False
315,315,10,248,1.9808,2.0,2.0,2.0,18,2,5,False
316,316,10,375,1.9684,2.0,2.0,2.0,23,2,26,True
317,317,10,296,1.96808,2.0,2.0,2.0,23,1,32,False
318,318,10,15,1.9518400000000002,1.98,2.0,1.9980000000000002,22,2,24,True
319,319,10,90,1.9707999999999997,2.0,2.0,2.0,21,1,28,True
320,320,10,136,1.96984,2.0,2.0,2.0,24,4,33,False
321,321,10,96,1.97128,2.0,2.0,2.0,23,5,10,False
322,322,10,363,1.9695200000000002,2.0,2.0,2.0,22,3,6,False
323,323,10,32,1.978,2.0,2.0,2.0,23,5,24,True
324,324,10,424,1.97848,2.0,2.0,2.0,21,2,12,False
325,325,10,445,1.97216,2.0,2.0,2.0,22,4,8,False
326,326,10,137,1.98504,2.0,2.0,2.0,23,5,8,False
327,327,10,80,1.97544,2.0,2.0,2.0,22,3,4,False
328,328,10,415,1.95784,2.0,2.0,2.0,21,4,8,False
329,329,10,143,1.982,2.0,2.0,2.0,21,3,11,False
330,330,10,45,1.9756,2.0,2.0,2.0,21,2,12,False
331,331,10,93,1.96776,2.0,2.0,2.0,23,2,36,False
332,332,10,138,1.9813599999999998,2.0,2.0,2.0,21,5,0,False
333,333,10,403,1.9648,2.0,2.0,2.0,23,5,5,False
334,334,10,85,1.9701600000000004,2.0,2.0,2.0,21,4,6,False
335,335,10,436,1.97192,2.0,2.0,2.0,21,5,1,False
336,336,10,159,1.9752,1.98,2.0,1.9980000000000002,23,4,15,False
337,337,10,97,1.97488,2.0,2.0,2.0,23,2,13,False
338,338,10,462,1.96208,2.0,2.0,2.0,21,2,15,True
339,339,10,228,1.9809599999999998,2.0,2.0,2.0,19,4,1,False
340,340,10,127,1.98168,2.0,2.0,2.0,22,5,13,False
341,341,10,111,1.98544,2.0,2.0,2.0,19,4,6,False
342,342,10,46,1.9826400000000002,2.0,2.0,2.0,21,4,3,False
343,343,10,373,1.9720799999999998,2.0,2.0,2.0,21,5,2,False
344,344,10,290,1.9678400000000003,2.0,2.0,2.0,20,2,9,False
345,345,10,27,1.96408,2.0,2.0,2.0,21,2,28,True
346,346,10,174,1.96944,2.0,2.0,2.0,19,5,3,False
347,347,10,318,1.9864,2.0,2.0,2.0,24,5,16,True
348,348,10,484,1.9729599999999998,2.0,2.0,2.0,22,3,27,True
349,349,10,357,1.9752,1.98,2.0,1.9980000000000002,23,2,12,False
350,350,10,271,1.96576,2.0,2.0,2.0,23,2,48,True
351,351,10,497,1.97648,2.0,2.0,2.0,20,3,1,False
352,352,10,13,1.9768,2.0,2.0,2.0,21,5,15,False
353,353,10,334,1.9788,1.98,2.0,1.9980000000000002,23,7,3,False
354,354,10,359,1.9779200000000001,2.0,2.0,2.0,20,2,8,False
355,355,10,171,1.96928,2.0,2.0,2.0,20,1,12,False
356,356,10,342,1.97728,2.0,2.0,2.0,22,1,1,False
357,357,10,281,1.9649599999999998,1.98,2.0,1.9980000000000002,19,0,15,False
358,358,10,361,1.98088,2.0,2.0,2.0,22,2,11,True
359,359,10,82,1.97392,2.0,2.0,2.0,21,4,12,False
360,360,10,212,1.9807200000000005,2.0,2.0,2.0,20,4,8,False
361,361,10,379,1.97456,1.98,2.0,1.9980000000000002,23,2,1,False
362,362,10,439,1.9749599999999998,2.0,2.0,2.0,22,3,22,False
363,363,10,294,1.97744,2.0,2.0,2.0,20,3,3,False
364,364,10,428,1.9545599999999999,2.0,2.0,2.0,21,0,36,True
365,365,10,494,1.98344,2.0,2.0,2.0,22,6,15,True
366,366,10,218,1.9762400000000002,2.0,2.0,2.0,23,5,19,False
367,367,10,209,1.98744,2.0,2.0,2.0,21,4,18,False
368,368,10,215,1.96824,1.98,2.0,1.9980000000000002,21,2,19,False
369,369,10,245,1.96536,2.0,2.0,2.0,20,3,11,False
370,370,10,170,1.9872,2.0,2.0,2.0,20,3,5,False
371,371,10,492,1.97728,2.0,2.0,2.0,21,2,18,False
372,372,10,208,1.97872,2.0,2.0,2.0,23,4,22,False
373,373,10,263,1.97968,2.0,2.0,2.0,20,3,12,True
374,374,10,63,1.96984,2.0,2.0,2.0,23,3,25,False
375,375,10,188,1.97464,2.0,2.0,2.0,23,5,10,False
376,376,10,12,1.97056,2.0,2.0,2.0,22,4,7,False
377,377,10,6,1.9799200000000001,2.0,2.0,2.0,21,5,6,False
378,378,10,58,1.97672,2.0,2.0,2.0,22,3,13,False
379,379,10,277,1.98152,2.0,2.0,2.0,24,3,19,False
380,380,10,49,1.97784,2.0,2.0,2.0,21,4,2,False
381,381,10,121,1.97664,2.0,2.0,2.0,23,7,4,False
382,382,10,200,1.96696,2.0,2.0,2.0,22,5,5,False
383,383,10,452,1.97664,2.0,2.0,2.0,19,6,2,False
384,384,10,39,1.96352,1.98,2.0,1.9980000000000002,23,3,26,False
385,385,10,195,1.9812,2.0,2.0,2.0,22,4,13,False
386,386,10,380,1.9722400000000002,2.0,2.0,2.0,23,5,6,False
387,387,10,427,1.9868,2.0,2.0,2.0,20,3,4,False
388,388,10,319,1.9888,2.0,2.0,2.0,22,4,5,False
389,389,10,108,1.97488,2.0,2.0,2.0,18,4,5,False
390,390,10,438,1.9748,2.0,2.0,2.0,22,5,9,False
391,391,10,474,1.96632,2.0,2.0,2.0,22,2,5,False
392,392,10,217,1.97016,2.0,2.0,2.0,21,5,7,False
393,393,10,210,1.9804,2.0,2.0,2.0,22,5,6,False
394,394,10,491,1.97784,2.0,2.0,2.0,22,2,35,True
395,395,10,83,1.98584,2.0,2.0,2.0,21,3,14,True
396,396,10,38,1.97688,2.0,2.0,2.0,21,2,9,False
397,397,10,249,1.9835200000000002,2.0,2.0,2.0,18,3,11,False
398,398,10,0,1.9769599999999998,2.0,2.0,2.0,23,4,9,False
399,399,10,16,1.97432,2.0,2.0,2.0,23,2,8,False
400,400,10,116,1.96144,2.0,2.0,2.0,22,5,4,False
