,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,num_edges,two_cycles,long_cycles,strongly_connected
373,373,14,216,1.9656571428571428,2.0,2.0,2.0,45,7,603,False
374,374,14,206,1.974914285714286,1.9857142857142855,2.0,1.9985714285714289,42,6,228,False
375,375,14,457,1.9712571428571437,1.9857142857142855,2.0,1.9942857142857144,43,5,243,True
376,376,14,212,1.9781714285714287,1.9857142857142855,2.0,1.9985714285714289,42,3,476,False
377,377,14,68,1.9743428571428572,2.0,2.0,2.0,43,7,396,True
378,378,14,414,1.9659428571428572,1.9857142857142855,2.0,1.9985714285714289,45,6,543,False
379,379,14,441,1.9598285714285717,2.0,2.0,2.0,39,2,277,False
380,380,14,66,1.9645714285714289,1.9714285714285715,2.0,1.9942857142857144,42,8,321,False
381,381,14,391,1.9725714285714289,2.0,2.0,2.0,40,3,344,False
382,382,14,339,1.963714285714286,2.0,2.0,2.0,44,6,475,False
383,383,14,330,1.9650857142857143,1.9857142857142855,2.0,1.9985714285714289,41,5,148,True
384,384,14,125,1.972,2.0,2.0,2.0,42,10,293,False
385,385,14,73,1.963885714285714,2.0,2.0,2.0,45,6,276,True
386,386,14,309,1.9736000000000005,2.0,2.0,2.0,42,4,907,True
387,387,14,450,1.969085714285714,2.0,2.0,2.0,42,6,146,True
388,388,14,331,1.973657142857143,2.0,2.0,2.0,43,5,535,True
389,389,14,175,1.9709142857142856,1.9857142857142855,2.0,1.997142857142857,40,4,234,False
390,390,14,412,1.979714285714286,2.0,2.0,2.0,43,4,362,False
391,391,14,171,1.9705142857142857,1.9857142857142855,2.0,1.9985714285714289,42,7,140,False
392,392,14,87,1.974342857142857,2.0,2.0,2.0,43,6,934,True
393,393,14,221,1.9669142857142856,2.0,2.0,2.0,44,4,792,True
394,394,14,496,1.9645714285714289,2.0,2.0,2.0,45,6,1625,True
395,395,14,302,1.963657142857143,2.0,2.0,2.0,43,7,174,False
396,396,14,50,1.9596,1.9857142857142855,2.0,1.9985714285714289,42,6,180,False
397,397,14,159,1.972457142857143,1.9857142857142855,2.0,1.9985714285714289,44,8,657,True
398,398,14,319,1.974,1.9857142857142855,2.0,1.997142857142857,41,7,198,False
399,399,14,325,1.9593714285714288,2.0,2.0,2.0,42,6,326,True
400,400,14,102,1.9674857142857145,2.0,2.0,2.0,43,10,247,True
401,401,14,196,1.9677142857142864,2.0,2.0,2.0,43,9,144,False
402,402,14,69,1.9693714285714288,1.9857142857142855,2.0,1.9985714285714289,41,3,110,False
403,403,14,402,1.9680000000000002,1.9857142857142855,2.0,1.9985714285714289,43,5,248,True
404,404,14,168,1.9750857142857143,1.9857142857142855,2.0,1.9985714285714289,46,7,208,False
405,405,14,470,1.954228571428572,1.9857142857142855,2.0,1.997142857142857,40,8,76,False
406,406,14,367,1.9624571428571431,1.9857142857142855,2.0,1.9985714285714289,43,5,820,True
407,407,14,90,1.9761714285714285,1.9857142857142855,2.0,1.997142857142857,42,2,904,True
408,408,14,113,1.9686857142857144,2.0,2.0,2.0,44,6,817,True
409,409,14,299,1.9656571428571432,1.9857142857142855,2.0,1.9957142857142856,42,5,302,True
410,410,14,284,1.975657142857143,2.0,2.0,2.0,42,4,152,False
411,411,14,425,1.974,2.0,2.0,2.0,43,6,76,False
412,412,14,489,1.9726857142857144,2.0,2.0,2.0,42,4,329,False
413,413,14,341,1.9725714285714289,2.0,2.0,2.0,43,7,46,False
414,414,14,298,1.969085714285714,2.0,2.0,2.0,41,3,283,False
415,415,14,416,1.968114285714286,1.9857142857142855,2.0,1.997142857142857,42,3,291,False
416,416,14,15,1.9736,2.0,2.0,2.0,43,7,957,True
417,417,14,377,1.9778285714285715,2.0,2.0,2.0,44,5,206,False
418,418,14,381,1.9709714285714284,2.0,2.0,2.0,43,8,55,False
419,419,14,292,1.9665142857142857,2.0,2.0,2.0,43,9,763,True
420,420,14,30,1.960457142857143,1.9857142857142855,2.0,1.9985714285714289,42,5,144,False
421,421,14,279,1.9696,1.9857142857142855,2.0,1.9985714285714289,43,5,242,False
422,422,14,8,1.9476571428571432,1.9857142857142855,2.0,1.9985714285714289,41,6,68,False
423,423,14,490,1.976628571428572,2.0,2.0,2.0,41,5,389,False
424,424,14,29,1.9464,1.9857142857142855,2.0,1.997142857142857,45,4,853,True
425,425,14,232,1.9725714285714289,1.9857142857142855,2.0,1.997142857142857,44,7,838,True
426,426,14,495,1.9734857142857145,2.0,2.0,2.0,43,6,729,True
427,427,14,44,1.9727428571428576,2.0,2.0,2.0,45,10,843,True
428,428,14,4,1.974,2.0,2.0,2.0,44,7,741,True
429,429,14,456,1.9677142857142855,2.0,2.0,2.0,43,7,635,True
430,430,14,43,1.957771428571429,2.0,2.0,2.0,44,6,190,False
431,431,14,350,1.961771428571429,1.9857142857142855,2.0,1.9957142857142856,41,8,126,False
432,432,14,356,1.9792,2.0,2.0,2.0,40,6,137,False
433,433,14,406,1.9633714285714283,2.0,2.0,2.0,46,5,1095,True
434,434,14,445,1.9793714285714288,2.0,2.0,2.0,43,9,327,True
435,435,14,359,1.9722285714285717,1.9857142857142855,2.0,1.9985714285714289,40,3,22,False
436,436,14,399,1.9714857142857145,2.0,2.0,2.0,44,5,330,False
437,437,14,409,1.976342857142857,2.0,2.0,2.0,43,8,371,True
438,438,14,437,1.9684,2.0,2.0,2.0,45,5,1101,True
439,439,14,282,1.9730285714285716,2.0,2.0,2.0,42,10,24,False
440,440,14,397,1.9638285714285717,1.9857142857142855,2.0,1.9985714285714289,42,2,576,False
441,441,14,471,1.9725142857142857,2.0,2.0,2.0,42,6,636,False
442,442,14,14,1.954857142857143,1.9857142857142855,2.0,1.997142857142857,44,6,593,False
443,443,14,372,1.9632571428571428,2.0,2.0,2.0,44,8,337,False
444,444,14,111,1.9778857142857145,2.0,2.0,2.0,43,5,1007,False
445,445,14,485,1.9755428571428573,2.0,2.0,2.0,40,3,122,False
446,446,14,465,1.9763428571428572,2.0,2.0,2.0,44,8,813,True
447,447,14,477,1.965085714285714,2.0,2.0,2.0,41,3,357,False
448,448,14,365,1.976,2.0,2.0,2.0,43,3,816,True
449,449,14,225,1.9758857142857145,2.0,2.0,2.0,44,8,489,True
450,450,14,67,1.9582285714285717,2.0,2.0,2.0,40,2,306,False
451,451,14,265,1.9678857142857145,1.9857142857142855,2.0,1.997142857142857,40,4,472,True
452,452,14,363,1.978857142857143,2.0,2.0,2.0,41,4,436,True
453,453,14,368,1.9774857142857143,2.0,2.0,2.0,38,6,86,False
454,454,14,165,1.9781142857142855,1.9857142857142855,2.0,1.9985714285714289,43,7,289,False
455,455,14,280,1.9856571428571428,2.0,2.0,2.0,43,6,202,True
456,456,14,109,1.958171428571429,1.9857142857142855,2.0,1.997142857142857,43,8,26,False
457,457,14,442,1.967028571428572,2.0,2.0,2.0,35,3,63,False
458,458,14,320,1.9672571428571424,2.0,2.0,2.0,42,2,811,False
459,459,14,438,1.970857142857143,1.9857142857142855,2.0,1.9985714285714289,43,5,520,True
460,460,14,227,1.9673142857142856,2.0,2.0,2.0,40,3,302,True
461,461,14,318,1.9611428571428573,2.0,2.0,2.0,40,3,152,False
462,462,14,306,1.9602285714285717,2.0,2.0,2.0,43,7,440,False
463,463,14,431,1.9677714285714287,1.9857142857142855,2.0,1.997142857142857,41,4,124,True
464,464,14,148,1.972057142857143,2.0,2.0,2.0,41,4,67,False
465,465,14,16,1.9708,1.9857142857142855,2.0,1.9985714285714289,43,5,706,True
466,466,14,332,1.964628571428572,1.9857142857142855,2.0,1.9985714285714289,43,2,356,True
467,467,14,322,1.981142857142857,1.9857142857142855,2.0,1.9985714285714289,43,5,325,False
