,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit
0,6,38,1.9669333333333334,2.0,2.0,2.0
1,6,53,1.986,2.0,2.0,2.0
2,6,110,1.9682666666666666,2.0,2.0,2.0
3,6,161,1.9678666666666669,2.0,2.0,2.0
4,6,470,1.9826666666666664,2.0,2.0,2.0
5,6,220,1.9794666666666667,2.0,2.0,2.0
6,6,477,1.9737333333333331,2.0,2.0,2.0
7,6,393,1.9770666666666663,2.0,2.0,2.0
8,6,149,1.9882666666666668,2.0,2.0,2.0
9,6,379,1.9707999999999999,2.0,2.0,2.0
10,6,372,1.9785333333333335,2.0,2.0,2.0
11,6,319,1.9794666666666665,2.0,2.0,2.0
12,6,424,1.9678666666666669,2.0,2.0,2.0
13,6,190,1.9468,2.0,2.0,2.0
14,6,469,1.9770666666666667,2.0,2.0,2.0
15,6,211,1.9765333333333335,2.0,2.0,2.0
16,6,40,1.9658666666666669,2.0,2.0,2.0
17,6,0,1.9789333333333332,2.0,2.0,2.0
18,6,316,1.982,2.0,2.0,2.0
19,6,390,1.9815999999999998,2.0,2.0,2.0
20,6,41,1.9842666666666666,2.0,2.0,2.0
21,6,435,1.9797333333333333,2.0,2.0,2.0
22,6,59,1.9784000000000002,2.0,2.0,2.0
23,6,143,1.946533333333333,2.0,2.0,2.0
24,6,350,1.9845333333333337,2.0,2.0,2.0
25,6,230,1.9858666666666664,2.0,2.0,2.0
26,6,291,1.9735999999999998,2.0,2.0,2.0
27,6,1,1.9596,2.0,2.0,2.0
28,6,169,1.977333333333333,2.0,2.0,2.0
29,6,394,1.9750666666666667,2.0,2.0,2.0
30,6,318,1.9797333333333333,2.0,2.0,2.0
31,6,171,1.9753333333333334,2.0,2.0,2.0
32,6,179,1.9733333333333334,2.0,2.0,2.0
33,6,462,1.9697333333333333,2.0,2.0,2.0
34,6,286,1.984266666666667,2.0,2.0,2.0
35,6,233,1.9825333333333333,2.0,2.0,2.0
36,6,269,1.9762666666666664,2.0,2.0,2.0
37,6,499,1.9828,2.0,2.0,2.0
38,6,313,1.9817333333333331,2.0,2.0,2.0
39,6,47,1.9626666666666668,2.0,2.0,2.0
40,6,162,1.9950666666666668,2.0,2.0,2.0
41,6,5,1.9725333333333335,2.0,2.0,2.0
42,6,244,1.9738666666666664,2.0,2.0,2.0
43,6,281,1.9808000000000003,2.0,2.0,2.0
44,6,232,1.972,2.0,2.0,2.0
45,6,204,1.9765333333333335,1.9666666666666666,2.0,1.9966666666666668
46,6,27,1.9877333333333334,2.0,2.0,2.0
47,6,487,1.9758666666666662,2.0,2.0,2.0
48,6,96,1.9694666666666667,2.0,2.0,2.0
49,6,362,1.9824000000000002,2.0,2.0,2.0
50,6,203,1.9785333333333335,2.0,2.0,2.0
51,6,92,1.988,2.0,2.0,2.0
52,6,331,1.9788000000000001,2.0,2.0,2.0
53,6,185,1.9777333333333331,2.0,2.0,2.0
54,6,297,1.9781333333333335,2.0,2.0,2.0
55,6,445,1.9878666666666667,2.0,2.0,2.0
56,6,15,1.9834666666666663,2.0,2.0,2.0
57,6,453,1.9844000000000002,2.0,2.0,2.0
58,6,166,1.9729333333333332,2.0,2.0,2.0
59,6,139,1.9924000000000004,2.0,2.0,2.0
60,6,45,1.9890666666666668,2.0,2.0,2.0
61,6,201,1.9833333333333336,2.0,2.0,2.0
62,6,158,1.9834666666666667,2.0,2.0,2.0
63,6,397,1.9746666666666666,2.0,2.0,2.0
64,6,80,1.9872,2.0,2.0,2.0
65,6,391,1.9832,2.0,2.0,2.0
66,6,68,1.9757333333333336,2.0,2.0,2.0
67,6,231,1.9737333333333331,2.0,2.0,2.0
68,6,55,1.9812,2.0,2.0,2.0
69,6,459,1.9751999999999998,2.0,2.0,2.0
70,6,182,1.992533333333333,2.0,2.0,2.0
71,6,328,1.9858666666666664,2.0,2.0,2.0
72,6,175,1.9869333333333337,2.0,2.0,2.0
73,6,235,1.97,2.0,2.0,2.0
74,6,242,1.9762666666666668,2.0,2.0,2.0
75,6,309,1.984933333333333,2.0,2.0,2.0
76,6,428,1.9702666666666666,2.0,2.0,2.0
77,6,323,1.9707999999999999,2.0,2.0,2.0
78,6,327,1.9777333333333336,2.0,2.0,2.0
79,6,111,1.970133333333333,2.0,2.0,2.0
80,6,79,1.9809333333333332,2.0,2.0,2.0
81,6,154,1.9570666666666667,2.0,2.0,2.0
82,6,368,1.9796,2.0,2.0,2.0
83,6,412,1.9728,2.0,2.0,2.0
84,6,46,1.9740000000000002,2.0,2.0,2.0
85,6,473,1.9757333333333336,2.0,2.0,2.0
86,6,452,1.9730666666666667,2.0,2.0,2.0
87,6,290,1.9641333333333335,2.0,2.0,2.0
88,6,376,1.9843999999999997,2.0,2.0,2.0
89,6,468,1.9868,2.0,2.0,2.0
90,6,131,1.9570666666666667,2.0,2.0,2.0
91,6,120,1.9568,2.0,2.0,2.0
92,6,24,1.9848,2.0,2.0,2.0
93,6,431,1.9841333333333335,2.0,2.0,2.0
94,6,429,1.9781333333333333,2.0,2.0,2.0
95,6,121,1.9832,2.0,2.0,2.0
96,6,54,1.9769333333333332,2.0,2.0,2.0
97,6,388,1.9714666666666667,2.0,2.0,2.0
98,6,275,1.9809333333333334,2.0,2.0,2.0
99,6,37,1.9692,2.0,2.0,2.0
100,6,193,1.9695999999999998,2.0,2.0,2.0
101,6,451,1.9797333333333333,2.0,2.0,2.0
102,6,83,1.9754666666666665,2.0,2.0,2.0
103,6,34,1.9702666666666668,2.0,2.0,2.0
104,6,221,1.9905333333333335,2.0,2.0,2.0
105,6,174,1.9591999999999998,2.0,2.0,2.0
