,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit
146,10,43,1.9727200000000003,2.0,2.0,2.0
147,10,62,1.9805599999999999,2.0,2.0,2.0
148,10,328,1.9807199999999998,2.0,2.0,2.0
149,10,335,1.9788799999999998,1.98,2.0,1.998
150,10,331,1.96936,2.0,2.0,2.0
151,10,162,1.95904,2.0,2.0,2.0
152,10,9,1.9747200000000003,2.0,2.0,2.0
153,10,204,1.9827999999999997,2.0,2.0,2.0
154,10,181,1.9691200000000002,2.0,2.0,2.0
155,10,393,1.96456,1.98,2.0,1.998
156,10,142,1.98384,2.0,2.0,2.0
157,10,26,1.9595200000000002,2.0,2.0,2.0
158,10,29,1.97488,2.0,2.0,2.0
159,10,189,1.9769599999999996,2.0,2.0,2.0
160,10,175,1.9871199999999998,2.0,2.0,2.0
161,10,183,1.9780799999999998,2.0,2.0,2.0
162,10,193,1.96376,2.0,2.0,2.0
163,10,107,1.97472,2.0,2.0,2.0
164,10,432,1.9771999999999998,2.0,2.0,2.0
165,10,109,1.9564,2.0,2.0,2.0
166,10,123,1.9808,2.0,2.0,2.0
167,10,151,1.982,2.0,2.0,2.0
168,10,239,1.98416,2.0,2.0,2.0
169,10,450,1.9711199999999998,1.98,2.0,1.998
170,10,30,1.97552,2.0,2.0,2.0
171,10,355,1.97984,2.0,2.0,2.0
172,10,255,1.9663199999999996,2.0,2.0,2.0
173,10,25,1.9744799999999998,2.0,2.0,2.0
174,10,354,1.9668800000000002,2.0,2.0,2.0
175,10,2,1.97088,2.0,2.0,2.0
176,10,241,1.9689599999999998,2.0,2.0,2.0
177,10,117,1.9863199999999999,2.0,2.0,2.0
178,10,168,1.9753599999999998,1.98,2.0,1.996
179,10,371,1.95944,2.0,2.0,2.0
180,10,18,1.98176,2.0,2.0,2.0
181,10,160,1.9736799999999999,2.0,2.0,2.0
182,10,282,1.98216,1.98,2.0,1.998
183,10,303,1.97792,2.0,2.0,2.0
184,10,276,1.9792,2.0,2.0,2.0
185,10,233,1.9704799999999998,2.0,2.0,2.0
186,10,125,1.96952,2.0,2.0,2.0
187,10,257,1.98184,2.0,2.0,2.0
188,10,95,1.9848,2.0,2.0,2.0
189,10,40,1.96752,1.98,2.0,1.998
190,10,73,1.9636,2.0,2.0,2.0
191,10,119,1.9823999999999997,2.0,2.0,2.0
192,10,306,1.9756,2.0,2.0,2.0
193,10,148,1.9761600000000001,2.0,2.0,2.0
194,10,147,1.9732799999999997,2.0,2.0,2.0
195,10,92,1.97976,2.0,2.0,2.0
196,10,481,1.9785599999999999,1.98,2.0,1.998
197,10,388,1.9592800000000001,2.0,2.0,2.0
198,10,19,1.9731199999999998,2.0,2.0,2.0
199,10,476,1.9785599999999999,2.0,2.0,2.0
200,10,285,1.95904,2.0,2.0,2.0
201,10,419,1.9842399999999998,1.98,2.0,1.998
202,10,225,1.97976,2.0,2.0,2.0
203,10,22,1.95736,2.0,2.0,2.0
204,10,316,1.972,1.98,2.0,1.998
205,10,231,1.97864,2.0,2.0,2.0
206,10,234,1.9780000000000002,2.0,2.0,2.0
207,10,163,1.96616,2.0,2.0,2.0
208,10,34,1.9836000000000003,2.0,2.0,2.0
209,10,456,1.9808799999999998,2.0,2.0,2.0
210,10,224,1.97712,2.0,2.0,2.0
211,10,250,1.9767200000000003,2.0,2.0,2.0
212,10,391,1.97056,2.0,2.0,2.0
213,10,417,1.9830400000000001,2.0,2.0,2.0
214,10,219,1.9843999999999997,2.0,2.0,2.0
215,10,495,1.98384,2.0,2.0,2.0
216,10,305,1.96448,2.0,2.0,2.0
217,10,172,1.98136,2.0,2.0,2.0
218,10,100,1.9858399999999996,2.0,2.0,2.0
219,10,184,1.9625599999999999,2.0,2.0,2.0
220,10,199,1.97416,2.0,2.0,2.0
221,10,366,1.9711199999999998,2.0,2.0,2.0
222,10,87,1.9819200000000001,2.0,2.0,2.0
223,10,292,1.97896,2.0,2.0,2.0
224,10,347,1.98328,2.0,2.0,2.0
225,10,21,1.97416,2.0,2.0,2.0
226,10,128,1.98368,2.0,2.0,2.0
227,10,499,1.9819200000000001,2.0,2.0,2.0
228,10,176,1.97008,2.0,2.0,2.0
229,10,340,1.9674400000000003,2.0,2.0,2.0
230,10,350,1.9729599999999998,2.0,2.0,2.0
231,10,23,1.9691999999999996,2.0,2.0,2.0
232,10,374,1.9708,2.0,2.0,2.0
233,10,230,1.98,2.0,2.0,2.0
234,10,332,1.9786399999999997,2.0,2.0,2.0
235,10,1,1.986,2.0,2.0,2.0
236,10,496,1.97016,2.0,2.0,2.0
237,10,264,1.97976,2.0,2.0,2.0
238,10,113,1.97288,2.0,2.0,2.0
239,10,408,1.9799999999999998,2.0,2.0,2.0
240,10,470,1.9692,2.0,2.0,2.0
241,10,118,1.9816799999999997,2.0,2.0,2.0
242,10,430,1.96888,2.0,2.0,2.0
243,10,89,1.9868799999999998,2.0,2.0,2.0
244,10,273,1.97144,2.0,2.0,2.0
245,10,126,1.9804,2.0,2.0,2.0
246,10,284,1.98392,2.0,2.0,2.0
247,10,338,1.982,2.0,2.0,2.0
248,10,455,1.9683199999999998,2.0,2.0,2.0
249,10,279,1.9820799999999998,2.0,2.0,2.0
250,10,190,1.9771199999999998,1.98,2.0,1.998
251,10,262,1.9753600000000002,2.0,2.0,2.0
252,10,167,1.9616799999999999,2.0,2.0,2.0
253,10,440,1.9597600000000004,2.0,2.0,2.0
254,10,194,1.98216,2.0,2.0,2.0
255,10,386,1.97632,2.0,2.0,2.0
256,10,156,1.9803199999999996,2.0,2.0,2.0
257,10,3,1.95872,1.98,2.0,1.998
258,10,317,1.9761599999999997,2.0,2.0,2.0
259,10,10,1.98112,2.0,2.0,2.0
260,10,453,1.9726400000000002,2.0,2.0,2.0
261,10,214,1.9675999999999998,2.0,2.0,2.0
262,10,102,1.97904,2.0,2.0,2.0
263,10,207,1.97104,2.0,2.0,2.0
264,10,48,1.97792,2.0,2.0,2.0
265,10,483,1.9689599999999998,2.0,2.0,2.0
266,10,364,1.9667199999999998,2.0,2.0,2.0
267,10,429,1.98472,2.0,2.0,2.0
268,10,362,1.9819999999999998,2.0,2.0,2.0
269,10,377,1.9652,2.0,2.0,2.0
270,10,370,1.9780000000000002,2.0,2.0,2.0
271,10,308,1.9684000000000001,2.0,2.0,2.0
272,10,47,1.97504,2.0,2.0,2.0
273,10,57,1.9738399999999998,2.0,2.0,2.0
274,10,327,1.9703199999999998,2.0,2.0,2.0
275,10,53,1.97576,2.0,2.0,2.0
276,10,235,1.9741600000000001,2.0,2.0,2.0
277,10,353,1.9639199999999999,2.0,2.0,2.0
278,10,238,1.988,2.0,2.0,2.0
279,10,287,1.9756799999999999,2.0,2.0,2.0
280,10,310,1.9703199999999998,2.0,2.0,2.0
281,10,8,1.98096,1.98,2.0,1.998
282,10,280,1.9702399999999998,1.98,2.0,1.998
283,10,129,1.9773599999999998,1.98,2.0,1.998
284,10,288,1.97272,2.0,2.0,2.0
285,10,182,1.9837599999999997,2.0,2.0,2.0
286,10,469,1.9747999999999997,2.0,2.0,2.0
287,10,315,1.9745599999999999,2.0,2.0,2.0
288,10,487,1.9775199999999997,2.0,2.0,2.0
289,10,269,1.98216,2.0,2.0,2.0
290,10,278,1.9660799999999998,2.0,2.0,2.0
291,10,78,1.9674399999999999,2.0,2.0,2.0
292,10,114,1.9752800000000001,2.0,2.0,2.0
293,10,425,1.9691199999999998,1.98,2.0,1.998
294,10,472,1.9676000000000002,2.0,2.0,2.0
295,10,236,1.9732800000000001,2.0,2.0,2.0
296,10,493,1.98904,2.0,2.0,2.0
297,10,154,1.98232,2.0,2.0,2.0
298,10,158,1.9759999999999998,2.0,2.0,2.0
299,10,390,1.96224,2.0,2.0,2.0
300,10,35,1.98168,2.0,2.0,2.0
301,10,14,1.97624,2.0,2.0,2.0
302,10,298,1.95736,1.98,2.0,1.998
303,10,267,1.9823999999999997,2.0,2.0,2.0
304,10,384,1.9731199999999998,2.0,2.0,2.0
305,10,283,1.9703199999999998,2.0,2.0,2.0
306,10,198,1.97968,2.0,2.0,2.0
307,10,72,1.97016,2.0,2.0,2.0
308,10,422,1.968,2.0,2.0,2.0
309,10,346,1.9775199999999997,2.0,2.0,2.0
310,10,345,1.9728799999999995,1.98,2.0,1.998
311,10,41,1.9601599999999997,2.0,2.0,2.0
312,10,203,1.96648,2.0,2.0,2.0
313,10,289,1.9692800000000001,2.0,2.0,2.0
314,10,134,1.9659999999999997,2.0,2.0,2.0
315,10,248,1.9808,2.0,2.0,2.0
316,10,375,1.9683999999999997,2.0,2.0,2.0
317,10,296,1.9680799999999998,2.0,2.0,2.0
318,10,15,1.95184,1.98,2.0,1.998
319,10,90,1.9707999999999994,2.0,2.0,2.0
320,10,136,1.96984,2.0,2.0,2.0
321,10,96,1.9712799999999997,2.0,2.0,2.0
322,10,363,1.96952,2.0,2.0,2.0
323,10,32,1.9780000000000002,2.0,2.0,2.0
324,10,424,1.9784799999999998,2.0,2.0,2.0
325,10,445,1.97216,2.0,2.0,2.0
326,10,137,1.9850400000000001,2.0,2.0,2.0
327,10,80,1.97544,2.0,2.0,2.0
328,10,415,1.9578400000000002,2.0,2.0,2.0
329,10,143,1.9819999999999998,2.0,2.0,2.0
330,10,45,1.9756,2.0,2.0,2.0
331,10,93,1.9677599999999997,2.0,2.0,2.0
332,10,138,1.98136,2.0,2.0,2.0
333,10,403,1.9647999999999999,2.0,2.0,2.0
334,10,85,1.9701600000000004,2.0,2.0,2.0
335,10,436,1.9719199999999997,2.0,2.0,2.0
336,10,159,1.9751999999999998,1.98,2.0,1.998
337,10,97,1.97488,2.0,2.0,2.0
338,10,462,1.9620799999999998,2.0,2.0,2.0
339,10,228,1.98096,2.0,2.0,2.0
340,10,127,1.9816799999999997,2.0,2.0,2.0
341,10,111,1.9854399999999999,2.0,2.0,2.0
342,10,46,1.98264,2.0,2.0,2.0
343,10,373,1.97208,2.0,2.0,2.0
344,10,290,1.96784,2.0,2.0,2.0
345,10,27,1.9640799999999998,2.0,2.0,2.0
346,10,174,1.96944,2.0,2.0,2.0
347,10,318,1.9864000000000002,2.0,2.0,2.0
348,10,484,1.97296,2.0,2.0,2.0
349,10,357,1.9751999999999998,1.98,2.0,1.998
350,10,271,1.9657600000000002,2.0,2.0,2.0
351,10,497,1.9764799999999998,2.0,2.0,2.0
352,10,13,1.9768000000000001,2.0,2.0,2.0
353,10,334,1.9788000000000001,1.98,2.0,1.998
354,10,359,1.97792,2.0,2.0,2.0
355,10,171,1.96928,2.0,2.0,2.0
356,10,342,1.97728,2.0,2.0,2.0
357,10,281,1.96496,1.98,2.0,1.998
358,10,361,1.9808799999999998,2.0,2.0,2.0
359,10,82,1.9739200000000001,2.0,2.0,2.0
360,10,212,1.9807200000000003,2.0,2.0,2.0
361,10,379,1.9745599999999999,1.98,2.0,1.998
362,10,439,1.97496,2.0,2.0,2.0
363,10,294,1.97744,2.0,2.0,2.0
364,10,428,1.95456,2.0,2.0,2.0
365,10,494,1.9834399999999999,2.0,2.0,2.0
366,10,218,1.97624,2.0,2.0,2.0
367,10,209,1.98744,2.0,2.0,2.0
368,10,215,1.9682399999999998,1.98,2.0,1.998
369,10,245,1.9653599999999998,2.0,2.0,2.0
370,10,170,1.9871999999999996,2.0,2.0,2.0
371,10,492,1.9772799999999997,2.0,2.0,2.0
372,10,208,1.9787199999999998,2.0,2.0,2.0
373,10,263,1.9796799999999997,2.0,2.0,2.0
374,10,63,1.96984,2.0,2.0,2.0
375,10,188,1.9746400000000002,2.0,2.0,2.0
376,10,12,1.9705599999999996,2.0,2.0,2.0
377,10,6,1.97992,2.0,2.0,2.0
378,10,58,1.9767199999999998,2.0,2.0,2.0
379,10,277,1.9815200000000002,2.0,2.0,2.0
380,10,49,1.97784,2.0,2.0,2.0
381,10,121,1.9766399999999997,2.0,2.0,2.0
382,10,200,1.9669599999999996,2.0,2.0,2.0
383,10,452,1.9766399999999997,2.0,2.0,2.0
384,10,39,1.9635200000000002,1.98,2.0,1.998
385,10,195,1.9811999999999999,2.0,2.0,2.0
386,10,380,1.97224,2.0,2.0,2.0
387,10,427,1.9868,2.0,2.0,2.0
388,10,319,1.9888,2.0,2.0,2.0
389,10,108,1.97488,2.0,2.0,2.0
390,10,438,1.9748,2.0,2.0,2.0
391,10,474,1.96632,2.0,2.0,2.0
392,10,217,1.97016,2.0,2.0,2.0
393,10,210,1.9804,2.0,2.0,2.0
394,10,491,1.9778399999999998,2.0,2.0,2.0
395,10,83,1.98584,2.0,2.0,2.0
396,10,38,1.97688,2.0,2.0,2.0
397,10,249,1.98352,2.0,2.0,2.0
398,10,0,1.97696,2.0,2.0,2.0
399,10,16,1.97432,2.0,2.0,2.0
400,10,116,1.9614399999999996,2.0,2.0,2.0
401,10,94,1.9805599999999999,2.0,2.0,2.0
402,10,223,1.9712800000000001,2.0,2.0,2.0
403,10,179,1.9604000000000004,2.0,2.0,2.0
404,10,401,1.96304,2.0,2.0,2.0
405,10,463,1.9842400000000002,2.0,2.0,2.0
406,10,330,1.96528,2.0,2.0,2.0
407,10,365,1.9733599999999996,2.0,2.0,2.0
408,10,326,1.9758400000000003,2.0,2.0,2.0
409,10,240,1.9877599999999997,2.0,2.0,2.0
410,10,51,1.97624,2.0,2.0,2.0
411,10,329,1.9759999999999998,2.0,2.0,2.0
412,10,468,1.97688,2.0,2.0,2.0
413,10,358,1.96104,2.0,2.0,2.0
414,10,337,1.97832,2.0,2.0,2.0
415,10,431,1.98264,2.0,2.0,2.0
416,10,343,1.9822400000000002,2.0,2.0,2.0
417,10,55,1.9758400000000003,1.98,2.0,1.998
418,10,61,1.9773599999999998,2.0,2.0,2.0
419,10,423,1.96664,2.0,2.0,2.0
420,10,323,1.9759199999999997,1.98,2.0,1.998
421,10,291,1.9703199999999998,2.0,2.0,2.0
422,10,348,1.97696,2.0,2.0,2.0
423,10,7,1.9695999999999998,2.0,2.0,2.0
424,10,104,1.9764,2.0,2.0,2.0
425,10,213,1.97984,2.0,2.0,2.0
426,10,409,1.9571999999999998,2.0,2.0,2.0
427,10,229,1.972,2.0,2.0,2.0
428,10,115,1.9736799999999999,2.0,2.0,2.0
429,10,44,1.9854399999999999,2.0,2.0,2.0
430,10,451,1.9563199999999998,2.0,2.0,2.0
431,10,421,1.9647999999999999,2.0,2.0,2.0
432,10,77,1.9795200000000002,2.0,2.0,2.0
433,10,304,1.9558400000000002,2.0,2.0,2.0
434,10,251,1.9762399999999996,2.0,2.0,2.0
435,10,464,1.9675999999999996,2.0,2.0,2.0
436,10,313,1.9802399999999998,2.0,2.0,2.0
437,10,478,1.9691199999999998,2.0,2.0,2.0
438,10,202,1.98264,2.0,2.0,2.0
439,10,309,1.9820800000000003,2.0,2.0,2.0
440,10,368,1.9731199999999998,2.0,2.0,2.0
441,10,265,1.98584,2.0,2.0,2.0
442,10,444,1.9556,2.0,2.0,2.0
443,10,293,1.9671999999999996,2.0,2.0,2.0
444,10,120,1.9746400000000002,2.0,2.0,2.0
445,10,237,1.9779999999999998,2.0,2.0,2.0
446,10,132,1.9731199999999998,1.98,2.0,1.998
447,10,227,1.9849599999999998,2.0,2.0,2.0
448,10,124,1.9682400000000002,2.0,2.0,2.0
449,10,442,1.97104,2.0,2.0,2.0
450,10,426,1.9864000000000002,2.0,2.0,2.0
451,10,320,1.9549600000000003,2.0,2.0,2.0
452,10,458,1.9716799999999999,2.0,2.0,2.0
453,10,261,1.9773599999999998,2.0,2.0,2.0
454,10,381,1.97352,1.98,2.0,1.998
455,10,86,1.98048,2.0,2.0,2.0
456,10,192,1.97912,2.0,2.0,2.0
457,10,270,1.9754399999999996,2.0,2.0,2.0
458,10,197,1.9770400000000001,2.0,2.0,2.0
459,10,246,1.9631999999999998,2.0,2.0,2.0
460,10,144,1.9736800000000003,2.0,2.0,2.0
461,10,471,1.97104,1.98,2.0,1.998
462,10,268,1.97976,2.0,2.0,2.0
463,10,475,1.96384,2.0,2.0,2.0
464,10,341,1.9687999999999999,2.0,2.0,2.0
465,10,220,1.9776799999999999,2.0,2.0,2.0
466,10,460,1.9731200000000002,2.0,2.0,2.0
467,10,399,1.97792,2.0,2.0,2.0
468,10,164,1.9854399999999999,1.98,2.0,1.998
469,10,71,1.96936,2.0,2.0,2.0
470,10,339,1.9683200000000003,2.0,2.0,2.0
471,10,69,1.97504,2.0,2.0,2.0
472,10,397,1.9660799999999998,2.0,2.0,2.0
473,10,488,1.9745599999999999,1.98,2.0,1.998
474,10,266,1.98096,2.0,2.0,2.0
475,10,407,1.97376,2.0,2.0,2.0
476,10,42,1.97712,2.0,2.0,2.0
477,10,88,1.9849600000000003,2.0,2.0,2.0
478,10,141,1.9772799999999997,2.0,2.0,2.0
479,10,477,1.98528,2.0,2.0,2.0
480,10,180,1.9724800000000002,2.0,2.0,2.0
481,10,498,1.9699199999999997,1.98,2.0,1.998
482,10,201,1.97424,2.0,2.0,2.0
483,10,205,1.97648,2.0,2.0,2.0
484,10,392,1.9731999999999998,2.0,2.0,2.0
485,10,324,1.9711199999999998,2.0,2.0,2.0
486,10,135,1.9731999999999998,2.0,2.0,2.0
487,10,433,1.98128,2.0,2.0,2.0
488,10,178,1.97512,2.0,2.0,2.0
489,10,434,1.9806399999999997,1.98,2.0,1.998
490,10,66,1.9815999999999998,1.98,2.0,1.998
491,10,489,1.97024,2.0,2.0,2.0
492,10,272,1.95888,2.0,2.0,2.0
493,10,31,1.96512,2.0,2.0,2.0
494,10,253,1.97072,2.0,2.0,2.0
495,10,110,1.9687999999999999,2.0,2.0,2.0
496,10,98,1.9739200000000001,2.0,2.0,2.0
497,10,68,1.9747999999999997,2.0,2.0,2.0
498,10,473,1.9677599999999997,2.0,2.0,2.0
499,10,105,1.9641600000000001,1.98,2.0,1.998
