,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit
110,4,99,1.9779999999999998,2.0,2.0,2.0
111,4,75,1.9692,2.0,2.0,2.0
112,4,182,1.9582000000000002,2.0,2.0,2.0
113,4,21,1.9693999999999998,2.0,2.0,2.0
114,4,4,1.986,2.0,2.0,2.0
115,4,64,1.9728,2.0,2.0,2.0
116,4,81,1.9824000000000002,2.0,2.0,2.0
117,4,93,1.9957999999999998,2.0,2.0,2.0
118,4,142,1.9854000000000003,2.0,2.0,2.0
119,4,52,1.9718,2.0,2.0,2.0
120,4,157,1.9768000000000001,2.0,2.0,2.0
121,4,151,1.9564000000000004,2.0,2.0,2.0
122,4,41,1.9642,2.0,2.0,2.0
123,4,38,1.971,2.0,2.0,2.0
124,4,33,1.972,2.0,2.0,2.0
125,4,14,1.9758,2.0,2.0,2.0
126,4,188,1.9626000000000001,2.0,2.0,2.0
127,4,102,1.9716,2.0,2.0,2.0
128,4,173,1.9609999999999999,2.0,2.0,2.0
129,4,35,1.9582000000000002,2.0,2.0,2.0
130,4,82,1.9638000000000002,2.0,2.0,2.0
131,4,175,1.98,2.0,2.0,2.0
132,4,132,1.9934,2.0,2.0,2.0
133,4,124,1.9736,2.0,2.0,2.0
134,4,22,1.9849999999999999,2.0,2.0,2.0
135,4,130,1.9616,2.0,2.0,2.0
136,4,192,1.9848,2.0,2.0,2.0
137,4,19,1.969,2.0,2.0,2.0
138,4,137,1.9815999999999998,2.0,2.0,2.0
139,4,17,1.9746,2.0,2.0,2.0
140,4,90,1.9591999999999998,2.0,2.0,2.0
141,4,159,1.9741999999999997,2.0,2.0,2.0
142,4,56,1.9796,2.0,2.0,2.0
143,4,23,1.9854000000000003,2.0,2.0,2.0
144,4,9,1.968,2.0,2.0,2.0
145,4,96,1.9922,2.0,2.0,2.0
146,4,148,1.9533999999999998,2.0,2.0,2.0
147,4,127,1.9842,2.0,2.0,2.0
148,4,133,1.9734000000000003,2.0,2.0,2.0
149,4,180,1.9398,2.0,2.0,2.0
150,4,73,1.9712,2.0,2.0,2.0
151,4,51,1.9928000000000001,2.0,2.0,2.0
152,4,31,1.9832,2.0,2.0,2.0
153,4,145,1.9649999999999999,2.0,2.0,2.0
154,4,184,1.9664000000000001,2.0,2.0,2.0
155,4,85,1.9704000000000002,2.0,2.0,2.0
156,4,53,1.9812,2.0,2.0,2.0
157,4,25,1.9766,2.0,2.0,2.0
158,4,71,1.9846,2.0,2.0,2.0
159,4,186,1.988,2.0,2.0,2.0
160,4,152,1.9946000000000002,2.0,2.0,2.0
161,4,63,1.9872,2.0,2.0,2.0
162,4,45,1.9805999999999997,2.0,2.0,2.0
163,4,86,1.968,2.0,2.0,2.0
164,4,139,1.9731999999999998,2.0,2.0,2.0
165,4,167,1.9664000000000001,2.0,2.0,2.0
166,4,191,1.9918,2.0,2.0,2.0
167,4,36,1.969,2.0,2.0,2.0
168,4,174,1.9802,2.0,2.0,2.0
169,4,110,1.9616,2.0,2.0,2.0
170,4,40,1.984,2.0,2.0,2.0
171,4,34,1.9823999999999997,2.0,2.0,2.0
172,4,11,1.9920000000000002,2.0,2.0,2.0
173,4,3,1.9791999999999998,2.0,2.0,2.0
174,4,146,1.9769999999999999,2.0,2.0,2.0
175,4,165,1.9853999999999998,2.0,2.0,2.0
176,4,1,1.9810000000000003,2.0,2.0,2.0
177,4,123,1.9806000000000001,2.0,2.0,2.0
178,4,106,1.9716,2.0,2.0,2.0
179,4,163,1.9804000000000002,2.0,2.0,2.0
180,4,42,1.9541999999999997,2.0,2.0,2.0
181,4,150,1.9704000000000002,2.0,2.0,2.0
182,4,141,1.9678,2.0,2.0,2.0
183,4,129,1.9804000000000002,2.0,2.0,2.0
184,4,47,1.9537999999999998,2.0,2.0,2.0
185,4,179,1.9682000000000002,2.0,2.0,2.0
186,4,30,1.9727999999999999,2.0,2.0,2.0
187,4,43,1.9782,2.0,2.0,2.0
188,4,105,1.9647999999999999,2.0,2.0,2.0
189,4,185,1.9620000000000002,2.0,2.0,2.0
190,4,135,1.9649999999999999,2.0,2.0,2.0
191,4,193,1.9856000000000003,2.0,2.0,2.0
192,4,144,1.9868000000000001,2.0,2.0,2.0
193,4,155,1.9860000000000002,2.0,2.0,2.0
194,4,79,1.9736,2.0,2.0,2.0
195,4,125,1.9864000000000002,2.0,2.0,2.0
196,4,2,1.9848,2.0,2.0,2.0
197,4,153,1.9304,2.0,2.0,2.0
198,4,194,1.988,2.0,2.0,2.0
