,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit
0,15,425,1.9771733333333337,2.0,2.0,2.0
1,15,149,1.9749866666666667,2.0,2.0,2.0
2,15,90,1.968,1.9866666666666666,2.0,1.9986666666666664
3,15,296,1.9629333333333332,2.0,2.0,2.0
4,15,386,1.98048,2.0,2.0,2.0
5,15,306,1.9689066666666666,1.9866666666666666,2.0,1.9986666666666664
6,15,228,1.956586666666667,1.9733333333333334,2.0,1.996
7,15,289,1.9762133333333334,1.9866666666666666,2.0,1.9973333333333332
8,15,382,1.9708799999999997,1.9866666666666666,2.0,1.996
9,15,238,1.965546666666667,1.9866666666666666,2.0,1.9986666666666664
10,15,484,1.9649066666666666,1.9866666666666666,2.0,1.9973333333333332
11,15,65,1.9698666666666664,1.9866666666666666,2.0,1.9986666666666664
12,15,119,1.958346666666667,2.0,2.0,2.0
13,15,29,1.9533333333333331,1.9866666666666666,2.0,1.9973333333333332
14,15,240,1.9417066666666667,1.9866666666666666,2.0,1.9986666666666664
15,15,55,1.9682133333333334,1.9866666666666666,2.0,1.9986666666666668
16,15,300,1.9705066666666666,2.0,2.0,2.0
17,15,472,1.9757333333333336,1.9866666666666666,2.0,1.9986666666666668
18,15,450,1.9789866666666664,2.0,2.0,2.0
19,15,491,1.9666666666666668,1.9866666666666666,2.0,1.9986666666666664
20,15,155,1.9620799999999998,1.9866666666666666,2.0,1.996
21,15,56,1.9651733333333332,1.9866666666666666,2.0,1.9986666666666664
22,15,418,1.9640533333333334,1.9866666666666666,2.0,1.9973333333333332
23,15,5,1.95552,1.9866666666666666,2.0,1.9973333333333336
24,15,388,1.9605333333333335,2.0,2.0,2.0
25,15,304,1.9702933333333335,2.0,2.0,2.0
26,15,130,1.9630400000000001,2.0,2.0,2.0
27,15,68,1.97136,1.9866666666666666,2.0,1.9986666666666664
28,15,36,1.9619733333333333,2.0,2.0,2.0
29,15,95,1.9765333333333335,2.0,2.0,2.0
30,15,160,1.9713600000000002,2.0,2.0,2.0
31,15,447,1.96096,1.9866666666666666,2.0,1.9986666666666664
32,15,409,1.95824,1.9866666666666666,2.0,1.9986666666666664
33,15,128,1.9557333333333333,1.9866666666666666,2.0,1.9986666666666664
34,15,420,1.9546666666666668,1.9866666666666666,2.0,1.9973333333333332
35,15,118,1.9706666666666668,2.0,2.0,2.0
36,15,239,1.9665599999999999,2.0,2.0,2.0
37,15,112,1.96736,1.9866666666666666,2.0,1.9986666666666664
38,15,102,1.9621333333333333,2.0,2.0,2.0
39,15,274,1.961653333333333,2.0,2.0,2.0
40,15,192,1.962613333333333,2.0,2.0,2.0
41,15,395,1.970666666666667,1.9866666666666666,2.0,1.9986666666666664
42,15,383,1.9723733333333335,1.9866666666666666,2.0,1.9986666666666664
43,15,303,1.9709866666666667,1.9866666666666666,2.0,1.9986666666666664
44,15,22,1.9501333333333335,1.9866666666666666,2.0,1.9986666666666664
45,15,47,1.9581333333333333,1.9866666666666666,2.0,1.996
46,15,264,1.9596799999999999,1.9866666666666666,2.0,1.9986666666666668
47,15,156,1.9593599999999998,2.0,2.0,2.0
48,15,213,1.9617066666666667,1.9866666666666666,2.0,1.9986666666666664
49,15,13,1.95872,2.0,2.0,2.0
50,15,407,1.9714666666666667,2.0,2.0,2.0
51,15,259,1.9652266666666667,1.9866666666666666,2.0,1.9986666666666664
52,15,322,1.9689066666666666,2.0,2.0,2.0
53,15,285,1.96432,1.9733333333333334,2.0,1.9946666666666668
54,15,254,1.9598400000000002,1.9733333333333334,2.0,1.996
55,15,39,1.9661333333333335,1.9866666666666666,2.0,1.9973333333333332
56,15,354,1.9701333333333335,2.0,2.0,2.0
57,15,24,1.961013333333333,1.9866666666666666,2.0,1.9986666666666664
58,15,146,1.9716799999999999,1.9866666666666666,2.0,1.9986666666666668
59,15,139,1.9554133333333332,1.9866666666666666,2.0,1.9986666666666664
60,15,494,1.9604799999999998,2.0,2.0,2.0
61,15,186,1.9548799999999997,1.9866666666666666,2.0,1.9973333333333332
62,15,173,1.9697066666666665,1.9866666666666666,2.0,1.996
63,15,398,1.9745066666666666,2.0,2.0,2.0
64,15,178,1.9546133333333333,1.9866666666666666,2.0,1.9986666666666664
65,15,51,1.95888,1.9866666666666666,2.0,1.9986666666666664
66,15,15,1.9594133333333332,1.9866666666666666,2.0,1.9986666666666668
67,15,206,1.9669866666666664,2.0,2.0,2.0
68,15,434,1.9667733333333335,1.9866666666666666,2.0,1.9986666666666664
69,15,120,1.95344,1.9866666666666666,2.0,1.9986666666666664
70,15,201,1.97728,1.9866666666666666,2.0,1.9973333333333336
71,15,168,1.9656533333333333,1.9866666666666666,2.0,1.9986666666666664
