,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit
139,5,247,1.97008,2.0,2.0,2.0
140,5,30,1.98768,2.0,2.0,2.0
141,5,186,1.9907200000000003,2.0,2.0,2.0
142,5,194,1.98176,2.0,2.0,2.0
143,5,11,1.9731200000000002,2.0,2.0,2.0
144,5,161,1.9846400000000002,2.0,2.0,2.0
145,5,180,1.96928,2.0,2.0,2.0
146,5,253,1.9760000000000002,2.0,2.0,2.0
147,5,244,1.9808,2.0,2.0,2.0
148,5,177,1.9795200000000002,2.0,2.0,2.0
149,5,68,1.97792,2.0,2.0,2.0
150,5,53,1.9660800000000003,2.0,2.0,2.0
151,5,237,1.9593600000000002,2.0,2.0,2.0
152,5,233,1.9732800000000001,2.0,2.0,2.0
153,5,129,1.9748800000000002,2.0,2.0,2.0
154,5,214,1.9790400000000006,2.0,2.0,2.0
155,5,198,1.9758400000000003,2.0,2.0,2.0
156,5,220,1.96928,2.0,2.0,2.0
157,5,213,1.9856000000000003,2.0,2.0,2.0
158,5,13,1.9899200000000001,2.0,2.0,2.0
159,5,17,1.9672,2.0,2.0,2.0
160,5,90,1.98816,2.0,2.0,2.0
161,5,19,1.9632,2.0,2.0,2.0
162,5,228,1.9660799999999998,2.0,2.0,2.0
163,5,102,1.97968,2.0,2.0,2.0
164,5,0,1.98352,2.0,2.0,2.0
165,5,73,1.97568,2.0,2.0,2.0
166,5,155,1.98768,2.0,2.0,2.0
167,5,204,1.9627200000000002,2.0,2.0,2.0
168,5,254,1.9694399999999999,2.0,2.0,2.0
169,5,20,1.9830399999999997,2.0,2.0,2.0
170,5,127,1.9608,2.0,2.0,2.0
171,5,93,1.9820800000000003,2.0,2.0,2.0
172,5,149,1.9891200000000002,2.0,2.0,2.0
173,5,251,1.9596799999999999,2.0,2.0,2.0
174,5,218,1.9820799999999998,2.0,2.0,2.0
175,5,229,1.98768,2.0,2.0,2.0
176,5,124,1.9836799999999997,2.0,2.0,2.0
177,5,27,1.9769600000000005,2.0,2.0,2.0
178,5,91,1.9756799999999999,2.0,2.0,2.0
179,5,142,1.98096,2.0,2.0,2.0
180,5,103,1.97712,2.0,2.0,2.0
181,5,34,1.9838400000000003,2.0,2.0,2.0
182,5,49,1.9742399999999996,2.0,2.0,2.0
183,5,243,1.968,2.0,2.0,2.0
184,5,40,1.9905599999999999,2.0,2.0,2.0
185,5,242,1.9585599999999999,2.0,2.0,2.0
186,5,207,1.9787200000000003,2.0,2.0,2.0
187,5,132,1.9857600000000002,2.0,2.0,2.0
188,5,28,1.9689599999999998,2.0,2.0,2.0
189,5,167,1.98048,2.0,2.0,2.0
190,5,178,1.97152,2.0,2.0,2.0
191,5,174,1.98128,2.0,2.0,2.0
192,5,24,1.96656,2.0,2.0,2.0
193,5,215,1.97376,2.0,2.0,2.0
194,5,108,1.9801600000000001,2.0,2.0,2.0
195,5,199,1.97056,2.0,2.0,2.0
196,5,14,1.9795200000000002,2.0,2.0,2.0
197,5,92,1.9584,2.0,2.0,2.0
198,5,64,1.9808,2.0,2.0,2.0
199,5,96,1.9888000000000001,2.0,2.0,2.0
200,5,62,1.97744,2.0,2.0,2.0
201,5,43,1.9849599999999998,2.0,2.0,2.0
202,5,59,1.97968,2.0,2.0,2.0
203,5,195,1.9787199999999998,2.0,2.0,2.0
204,5,130,1.98368,2.0,2.0,2.0
205,5,15,1.9793600000000002,2.0,2.0,2.0
206,5,248,1.9793599999999998,2.0,2.0,2.0
207,5,104,1.9801600000000001,2.0,2.0,2.0
208,5,201,1.9792,2.0,2.0,2.0
209,5,152,1.9724800000000002,2.0,2.0,2.0
210,5,191,1.97632,2.0,2.0,2.0
211,5,223,1.9758400000000003,2.0,2.0,2.0
212,5,157,1.98192,2.0,2.0,2.0
213,5,225,1.9728,2.0,2.0,2.0
214,5,98,1.98624,2.0,2.0,2.0
215,5,95,1.9828800000000002,2.0,2.0,2.0
216,5,125,1.97472,2.0,2.0,2.0
217,5,74,1.9723199999999999,2.0,2.0,2.0
218,5,179,1.98368,2.0,2.0,2.0
219,5,12,1.9697600000000002,2.0,2.0,2.0
220,5,85,1.97696,2.0,2.0,2.0
221,5,146,1.9716799999999999,2.0,2.0,2.0
222,5,39,1.9865600000000003,2.0,2.0,2.0
223,5,36,1.9768000000000001,2.0,2.0,2.0
224,5,209,1.9894399999999997,2.0,2.0,2.0
225,5,116,1.98448,2.0,2.0,2.0
226,5,9,1.9831999999999996,2.0,2.0,2.0
227,5,117,1.9764800000000005,2.0,2.0,2.0
228,5,79,1.97136,2.0,2.0,2.0
229,5,135,1.98816,2.0,2.0,2.0
230,5,109,1.9795200000000002,2.0,2.0,2.0
231,5,82,1.9598400000000002,2.0,2.0,2.0
232,5,5,1.98672,2.0,2.0,2.0
233,5,216,1.98112,2.0,2.0,2.0
234,5,226,1.98448,2.0,2.0,2.0
235,5,212,1.9848000000000003,2.0,2.0,2.0
236,5,86,1.96528,2.0,2.0,2.0
237,5,153,1.9787199999999998,2.0,2.0,2.0
238,5,47,1.97024,2.0,2.0,2.0
239,5,7,1.9644800000000004,2.0,2.0,2.0
240,5,240,1.9691200000000002,2.0,2.0,2.0
241,5,250,1.9761600000000001,2.0,2.0,2.0
242,5,2,1.97488,2.0,2.0,2.0
243,5,150,1.97568,2.0,2.0,2.0
244,5,84,1.98032,2.0,2.0,2.0
245,5,118,1.9801600000000004,2.0,2.0,2.0
246,5,183,1.98048,2.0,2.0,2.0
247,5,147,1.9801600000000001,2.0,2.0,2.0
248,5,188,1.9817600000000002,2.0,2.0,2.0
249,5,232,1.9647999999999997,2.0,2.0,2.0
250,5,126,1.99104,2.0,2.0,2.0
251,5,205,1.98704,2.0,2.0,2.0
252,5,119,1.98608,2.0,2.0,2.0
253,5,249,1.9759999999999998,2.0,2.0,2.0
254,5,182,1.9876800000000003,2.0,2.0,2.0
255,5,123,1.9790400000000001,2.0,2.0,2.0
256,5,187,1.9758400000000003,2.0,2.0,2.0
