,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit
0,3,9,1.9658666666666664,2.0,2.0,2.0
1,3,1,1.9802666666666666,2.0,2.0,2.0
2,3,6,1.9781333333333335,2.0,2.0,2.0
3,3,4,1.9821333333333335,2.0,2.0,2.0
4,3,10,1.9725333333333332,2.0,2.0,2.0
5,3,8,1.9925333333333335,2.0,2.0,2.0
6,3,7,1.9557333333333333,2.0,2.0,2.0
7,3,2,1.9837333333333333,2.0,2.0,2.0
8,3,0,1.9704000000000002,2.0,2.0,2.0
9,3,11,1.9805333333333333,2.0,2.0,2.0
10,3,12,1.9624,2.0,2.0,2.0
11,3,5,1.9616,2.0,2.0,2.0
12,3,3,1.9797333333333331,2.0,2.0,2.0
