,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit
0,13,302,1.9681846153846152,2.0,2.0,2.0
1,13,26,1.9721846153846154,2.0,2.0,2.0
2,13,163,1.9733538461538462,2.0,2.0,2.0
3,13,350,1.9724923076923075,2.0,2.0,2.0
4,13,417,1.9569846153846153,2.0,2.0,2.0
5,13,293,1.963076923076923,1.9846153846153847,2.0,1.996923076923077
6,13,32,1.958953846153846,1.9692307692307693,2.0,1.9953846153846153
7,13,20,1.9448,2.0,2.0,2.0
8,13,490,1.9558769230769228,1.9846153846153847,2.0,1.9984615384615385
9,13,100,1.9623384615384611,2.0,2.0,2.0
10,13,421,1.9603692307692306,2.0,2.0,2.0
11,13,50,1.9598769230769233,2.0,2.0,2.0
12,13,174,1.9681230769230769,2.0,2.0,2.0
13,13,290,1.9552615384615382,1.9846153846153847,2.0,1.9984615384615385
14,13,52,1.9648615384615382,2.0,2.0,2.0
15,13,405,1.9756923076923076,1.9846153846153847,2.0,1.996923076923077
16,13,427,1.967630769230769,1.9846153846153847,2.0,1.9984615384615385
17,13,267,1.9533538461538462,2.0,2.0,2.0
18,13,435,1.9740923076923074,1.9846153846153847,2.0,1.9984615384615385
19,13,300,1.958646153846154,2.0,2.0,2.0
20,13,307,1.967630769230769,1.9846153846153847,2.0,1.9984615384615385
21,13,236,1.9708307692307692,1.9846153846153847,2.0,1.9984615384615385
22,13,165,1.9609846153846153,2.0,2.0,2.0
23,13,197,1.9761230769230766,2.0,2.0,2.0
24,13,287,1.9588307692307687,1.9846153846153847,2.0,1.9984615384615385
25,13,28,1.965784615384615,1.9846153846153847,2.0,1.996923076923077
26,13,18,1.9513230769230767,1.9692307692307693,2.0,1.9953846153846153
27,13,31,1.9739692307692305,2.0,2.0,2.0
28,13,423,1.9610461538461539,1.9692307692307693,2.0,1.996923076923077
29,13,17,1.959630769230769,2.0,2.0,2.0
30,13,352,1.9714461538461538,1.9846153846153847,2.0,1.9984615384615385
31,13,442,1.9577846153846157,2.0,2.0,2.0
32,13,23,1.9793846153846153,2.0,2.0,2.0
33,13,223,1.9688000000000003,1.9846153846153847,2.0,1.9984615384615385
34,13,286,1.9733538461538462,1.9846153846153847,2.0,1.996923076923077
35,13,126,1.9755692307692307,2.0,2.0,2.0
36,13,51,1.9562461538461537,2.0,2.0,2.0
37,13,123,1.9514461538461538,2.0,2.0,2.0
38,13,416,1.9511999999999996,2.0,2.0,2.0
39,13,485,1.9500307692307692,1.9846153846153847,2.0,1.9984615384615385
40,13,129,1.963076923076923,1.9692307692307693,2.0,1.9953846153846153
41,13,271,1.9634461538461536,2.0,2.0,2.0
42,13,149,1.954215384615385,2.0,2.0,2.0
43,13,488,1.9578461538461536,1.9846153846153847,2.0,1.9953846153846153
44,13,491,1.936307692307692,1.9846153846153847,2.0,1.9984615384615385
45,13,70,1.9436307692307693,1.9846153846153847,2.0,1.9984615384615385
46,13,340,1.9604307692307692,1.9846153846153847,2.0,1.9984615384615385
47,13,9,1.962153846153846,1.9846153846153847,2.0,1.9953846153846153
48,13,95,1.9603076923076923,1.9692307692307693,2.0,1.9953846153846153
49,13,103,1.9538461538461533,1.9846153846153847,2.0,1.9984615384615385
50,13,364,1.9700923076923076,2.0,2.0,2.0
51,13,397,1.9636923076923076,1.9846153846153847,2.0,1.9984615384615385
52,13,59,1.964246153846154,1.9846153846153847,2.0,1.9984615384615385
53,13,25,1.9633846153846153,2.0,2.0,2.0
54,13,40,1.933907692307692,1.9846153846153847,2.0,1.9953846153846153
55,13,196,1.969476923076923,1.9846153846153847,2.0,1.9984615384615385
56,13,132,1.9830153846153844,1.9846153846153847,2.0,1.996923076923077
57,13,112,1.970153846153846,2.0,2.0,2.0
58,13,369,1.9602461538461537,2.0,2.0,2.0
59,13,45,1.973230769230769,2.0,2.0,2.0
60,13,212,1.9615999999999996,1.9846153846153847,2.0,1.9953846153846153
61,13,438,1.9402461538461537,1.9538461538461538,2.0,1.9907692307692308
62,13,141,1.9658461538461538,2.0,2.0,2.0
63,13,367,1.961230769230769,1.9846153846153847,2.0,1.996923076923077
64,13,58,1.9497846153846154,2.0,2.0,2.0
65,13,463,1.9639384615384619,1.9538461538461538,2.0,1.9953846153846153
66,13,148,1.9474461538461536,1.9692307692307693,2.0,1.9938461538461538
67,13,83,1.9705846153846154,1.9846153846153847,2.0,1.9984615384615385
68,13,396,1.9676923076923079,1.9692307692307693,2.0,1.996923076923077
69,13,433,1.956369230769231,1.9846153846153847,2.0,1.9984615384615385
70,13,309,1.966892307692308,1.9846153846153847,2.0,1.9984615384615385
71,13,452,1.961353846153846,1.9846153846153847,2.0,1.9984615384615385
72,13,118,1.967323076923077,2.0,2.0,2.0
73,13,376,1.970215384615385,2.0,2.0,2.0
74,13,210,1.9572923076923074,1.9846153846153847,2.0,1.9984615384615385
75,13,185,1.9620307692307695,2.0,2.0,2.0
76,13,200,1.964553846153846,2.0,2.0,2.0
77,13,128,1.9414769230769227,1.9692307692307693,2.0,1.9938461538461538
78,13,57,1.9505230769230768,2.0,2.0,2.0
79,13,356,1.9655384615384617,1.9846153846153847,2.0,1.9984615384615385
80,13,5,1.9583384615384616,1.9846153846153847,2.0,1.9984615384615385
81,13,383,1.9750769230769234,1.9846153846153847,2.0,1.9984615384615385
82,13,46,1.941476923076923,1.9846153846153847,2.0,1.9984615384615385
83,13,311,1.9593230769230772,1.9846153846153847,2.0,1.9984615384615385
84,13,68,1.9727384615384616,1.9692307692307693,2.0,1.9953846153846153
85,13,162,1.941969230769231,2.0,2.0,2.0
86,13,399,1.9631999999999998,2.0,2.0,2.0
87,13,4,1.978276923076923,2.0,2.0,2.0
88,13,195,1.9185230769230768,1.9846153846153847,2.0,1.9984615384615385
89,13,159,1.9651076923076924,2.0,2.0,2.0
90,13,53,1.9719384615384616,1.9846153846153847,2.0,1.9984615384615385
91,13,38,1.961353846153846,2.0,2.0,2.0
92,13,176,1.9640615384615387,1.9846153846153847,2.0,1.9984615384615385
93,13,65,1.9490461538461539,2.0,2.0,2.0
94,13,77,1.9658461538461538,2.0,2.0,2.0
95,13,342,1.9539076923076923,2.0,2.0,2.0
96,13,325,1.9511384615384615,1.9846153846153847,2.0,1.996923076923077
97,13,346,1.9662153846153845,1.9846153846153847,2.0,1.9984615384615385
98,13,225,1.9291692307692307,1.9692307692307693,2.0,1.996923076923077
99,13,281,1.9629538461538463,2.0,2.0,2.0
100,13,201,1.982830769230769,2.0,2.0,2.0
101,13,43,1.9635076923076924,2.0,2.0,2.0
102,13,493,1.9588307692307692,2.0,2.0,2.0
103,13,400,1.9575999999999998,1.9692307692307693,2.0,1.9953846153846153
104,13,16,1.9601230769230766,2.0,2.0,2.0
105,13,187,1.9491076923076922,1.9846153846153847,2.0,1.9984615384615385
106,13,206,1.9575384615384617,2.0,2.0,2.0
107,13,401,1.9744,1.9846153846153847,2.0,1.9984615384615385
108,13,78,1.9596923076923076,1.9846153846153847,2.0,1.996923076923077
109,13,111,1.9531076923076924,1.9846153846153847,2.0,1.9984615384615385
110,13,378,1.9566153846153846,1.9846153846153847,2.0,1.9984615384615385
111,13,268,1.9570461538461537,1.9846153846153847,2.0,1.9984615384615385
112,13,240,1.9629538461538458,1.9846153846153847,2.0,1.996923076923077
113,13,27,1.948553846153846,1.9846153846153847,2.0,1.9984615384615385
114,13,449,1.9585230769230768,1.9846153846153847,2.0,1.9984615384615385
115,13,125,1.9745230769230766,1.9846153846153847,2.0,1.9984615384615385
116,13,349,1.9644923076923078,2.0,2.0,2.0
117,13,216,1.9630153846153846,1.9692307692307693,2.0,1.996923076923077
118,13,422,1.9607999999999997,2.0,2.0,2.0
119,13,15,1.9752615384615382,1.9846153846153847,2.0,1.9984615384615385
120,13,215,1.9735384615384615,2.0,2.0,2.0
121,13,189,1.9575999999999998,1.9846153846153847,2.0,1.9953846153846153
122,13,117,1.9372923076923076,1.9692307692307693,2.0,1.996923076923077
123,13,431,1.9529230769230768,1.9846153846153847,2.0,1.9984615384615385
124,13,67,1.9504615384615385,1.9846153846153847,2.0,1.9984615384615385
125,13,296,1.952307692307692,1.9692307692307693,2.0,1.996923076923077
126,13,114,1.9478769230769228,1.9846153846153847,2.0,1.996923076923077
127,13,79,1.961723076923077,1.9846153846153847,2.0,1.9984615384615385
