,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit
0,11,448,1.9655272727272723,2.0,2.0,2.0
1,11,153,1.9808727272727276,1.981818181818182,2.0,1.9981818181818185
2,11,238,1.9660363636363634,1.981818181818182,2.0,1.9981818181818185
3,11,247,1.9625454545454546,2.0,2.0,2.0
4,11,461,1.9758545454545455,2.0,2.0,2.0
5,11,279,1.9705454545454544,1.981818181818182,2.0,1.9981818181818185
6,11,59,1.9714181818181817,2.0,2.0,2.0
7,11,197,1.9704727272727272,1.981818181818182,2.0,1.9981818181818185
8,11,286,1.9778909090909091,2.0,2.0,2.0
9,11,242,1.9754909090909092,2.0,2.0,2.0
10,11,341,1.9688727272727273,1.981818181818182,2.0,1.9981818181818185
11,11,283,1.9736,2.0,2.0,2.0
12,11,15,1.9757090909090909,2.0,2.0,2.0
13,11,328,1.964872727272727,1.981818181818182,2.0,1.9981818181818185
14,11,414,1.9703272727272725,2.0,2.0,2.0
15,11,117,1.9771636363636365,2.0,2.0,2.0
16,11,391,1.9640727272727272,2.0,2.0,2.0
17,11,225,1.9791272727272726,2.0,2.0,2.0
18,11,53,1.9734545454545454,2.0,2.0,2.0
19,11,481,1.974545454545455,2.0,2.0,2.0
20,11,372,1.9666181818181818,1.981818181818182,2.0,1.9981818181818185
21,11,289,1.9690909090909092,2.0,2.0,2.0
22,11,496,1.9751999999999998,2.0,2.0,2.0
23,11,91,1.971709090909091,2.0,2.0,2.0
24,11,236,1.9805818181818182,2.0,2.0,2.0
25,11,267,1.9544727272727271,2.0,2.0,2.0
26,11,204,1.9746909090909093,2.0,2.0,2.0
27,11,495,1.970763636363636,1.981818181818182,2.0,1.998181818181818
28,11,200,1.9633454545454547,2.0,2.0,2.0
29,11,94,1.9729454545454543,2.0,2.0,2.0
30,11,299,1.9723636363636365,1.981818181818182,2.0,1.9963636363636366
31,11,28,1.9780363636363638,1.981818181818182,2.0,1.998181818181818
32,11,245,1.9719272727272728,2.0,2.0,2.0
33,11,103,1.962618181818182,2.0,2.0,2.0
34,11,295,1.9781818181818185,2.0,2.0,2.0
35,11,175,1.9831272727272726,2.0,2.0,2.0
36,11,133,1.969018181818182,2.0,2.0,2.0
37,11,382,1.9544727272727271,2.0,2.0,2.0
38,11,0,1.9672,1.981818181818182,2.0,1.9981818181818185
39,11,253,1.9709090909090912,2.0,2.0,2.0
40,11,302,1.9780363636363638,2.0,2.0,2.0
41,11,237,1.9533090909090909,1.981818181818182,2.0,1.998181818181818
42,11,77,1.9880727272727274,2.0,2.0,2.0
43,11,329,1.9557090909090906,2.0,2.0,2.0
44,11,37,1.9696727272727277,2.0,2.0,2.0
45,11,326,1.9853818181818184,2.0,2.0,2.0
46,11,250,1.9690909090909092,2.0,2.0,2.0
47,11,90,1.975272727272727,2.0,2.0,2.0
48,11,45,1.9669090909090907,2.0,2.0,2.0
49,11,275,1.9696727272727272,2.0,2.0,2.0
50,11,365,1.9739636363636364,1.981818181818182,2.0,1.9981818181818185
51,11,319,1.9655999999999998,1.981818181818182,2.0,1.9981818181818185
52,11,222,1.9798545454545455,2.0,2.0,2.0
53,11,151,1.9774545454545454,2.0,2.0,2.0
54,11,216,1.9750545454545456,2.0,2.0,2.0
55,11,127,1.9813818181818181,2.0,2.0,2.0
56,11,205,1.9734545454545454,2.0,2.0,2.0
57,11,440,1.9714181818181817,1.981818181818182,2.0,1.9981818181818185
58,11,155,1.9746181818181818,2.0,2.0,2.0
59,11,98,1.9613818181818186,1.981818181818182,2.0,1.9981818181818185
60,11,288,1.9613090909090911,1.981818181818182,2.0,1.9981818181818185
61,11,196,1.9897454545454543,2.0,2.0,2.0
62,11,316,1.980727272727273,2.0,2.0,2.0
63,11,76,1.9670545454545454,2.0,2.0,2.0
64,11,321,1.9673454545454547,2.0,2.0,2.0
65,11,55,1.968509090909091,2.0,2.0,2.0
66,11,285,1.9597090909090908,1.981818181818182,2.0,1.9963636363636366
67,11,464,1.9686545454545457,2.0,2.0,2.0
68,11,11,1.9674181818181817,2.0,2.0,2.0
69,11,54,1.9849454545454546,2.0,2.0,2.0
70,11,106,1.9732363636363637,2.0,2.0,2.0
71,11,137,1.9766545454545454,2.0,2.0,2.0
72,11,18,1.9592727272727273,1.981818181818182,2.0,1.9981818181818185
73,11,401,1.972509090909091,2.0,2.0,2.0
74,11,256,1.9623272727272727,2.0,2.0,2.0
75,11,475,1.9839272727272725,2.0,2.0,2.0
76,11,249,1.9722181818181816,2.0,2.0,2.0
77,11,206,1.9690909090909092,2.0,2.0,2.0
78,11,70,1.9673454545454547,2.0,2.0,2.0
79,11,215,1.9695272727272726,2.0,2.0,2.0
80,11,468,1.973018181818182,2.0,2.0,2.0
81,11,470,1.9789818181818177,2.0,2.0,2.0
82,11,179,1.981236363636364,2.0,2.0,2.0
83,11,460,1.9776000000000002,2.0,2.0,2.0
84,11,318,1.9665454545454544,2.0,2.0,2.0
85,11,369,1.9874909090909092,2.0,2.0,2.0
86,11,420,1.9472727272727273,1.981818181818182,2.0,1.9963636363636366
87,11,118,1.9816727272727275,2.0,2.0,2.0
88,11,224,1.949018181818182,1.981818181818182,2.0,1.998181818181818
89,11,345,1.9820363636363638,2.0,2.0,2.0
90,11,221,1.9754909090909092,2.0,2.0,2.0
91,11,44,1.9713454545454545,2.0,2.0,2.0
92,11,171,1.9662545454545455,2.0,2.0,2.0
93,11,388,1.972290909090909,2.0,2.0,2.0
94,11,69,1.9773090909090911,1.981818181818182,2.0,1.9981818181818185
95,11,255,1.9763636363636365,2.0,2.0,2.0
96,11,484,1.9816727272727277,2.0,2.0,2.0
97,11,473,1.9771636363636365,2.0,2.0,2.0
98,11,116,1.9704000000000002,2.0,2.0,2.0
99,11,228,1.9739636363636368,1.981818181818182,2.0,1.9981818181818185
100,11,72,1.963854545454545,2.0,2.0,2.0
101,11,439,1.9672,2.0,2.0,2.0
102,11,150,1.9618909090909091,2.0,2.0,2.0
103,11,75,1.9519272727272727,1.981818181818182,2.0,1.9981818181818185
104,11,193,1.9793454545454545,2.0,2.0,2.0
105,11,467,1.9596363636363638,2.0,2.0,2.0
106,11,20,1.9687272727272727,1.981818181818182,2.0,1.9981818181818185
107,11,67,1.969018181818182,2.0,2.0,2.0
108,11,436,1.9679272727272727,2.0,2.0,2.0
109,11,336,1.9722909090909089,2.0,2.0,2.0
110,11,207,1.9760727272727276,2.0,2.0,2.0
111,11,332,1.975418181818182,2.0,2.0,2.0
112,11,266,1.9696727272727272,2.0,2.0,2.0
113,11,173,1.9821818181818185,1.981818181818182,2.0,1.998181818181818
114,11,339,1.9680727272727279,2.0,2.0,2.0
115,11,317,1.957818181818182,1.981818181818182,2.0,1.9981818181818185
116,11,187,1.9778909090909091,2.0,2.0,2.0
117,11,47,1.9714181818181817,2.0,2.0,2.0
118,11,348,1.9688000000000003,2.0,2.0,2.0
119,11,479,1.9798545454545455,2.0,2.0,2.0
120,11,60,1.9713454545454545,1.981818181818182,2.0,1.998181818181818
121,11,129,1.9748363636363635,2.0,2.0,2.0
122,11,142,1.9794909090909094,2.0,2.0,2.0
123,11,189,1.9714909090909092,2.0,2.0,2.0
124,11,376,1.9726545454545454,2.0,2.0,2.0
125,11,198,1.978181818181818,1.981818181818182,2.0,1.998181818181818
126,11,265,1.9540363636363636,2.0,2.0,2.0
127,11,41,1.965309090909091,2.0,2.0,2.0
128,11,88,1.9664727272727274,2.0,2.0,2.0
129,11,231,1.957018181818182,2.0,2.0,2.0
130,11,498,1.9515636363636364,1.981818181818182,2.0,1.9981818181818185
131,11,92,1.976290909090909,2.0,2.0,2.0
132,11,342,1.9512,2.0,2.0,2.0
133,11,38,1.962181818181818,2.0,2.0,2.0
134,11,385,1.9826909090909095,2.0,2.0,2.0
135,11,466,1.9698909090909091,2.0,2.0,2.0
136,11,158,1.962690909090909,1.981818181818182,2.0,1.9981818181818185
137,11,125,1.9746181818181818,1.981818181818182,2.0,1.9981818181818185
138,11,240,1.960872727272727,2.0,2.0,2.0
139,11,79,1.9823272727272727,2.0,2.0,2.0
140,11,354,1.973890909090909,2.0,2.0,2.0
141,11,208,1.9520000000000004,1.981818181818182,2.0,1.9963636363636366
142,11,493,1.9687272727272727,2.0,2.0,2.0
143,11,22,1.9720727272727274,1.981818181818182,2.0,1.998181818181818
144,11,333,1.9754181818181817,2.0,2.0,2.0
145,11,145,1.9586181818181818,2.0,2.0,2.0
146,11,61,1.972,1.981818181818182,2.0,1.9981818181818185
147,11,282,1.9695272727272726,2.0,2.0,2.0
148,11,458,1.973018181818182,1.981818181818182,2.0,1.9981818181818185
149,11,121,1.9728,2.0,2.0,2.0
150,11,99,1.9707636363636365,2.0,2.0,2.0
151,11,403,1.9749818181818182,2.0,2.0,2.0
152,11,139,1.9888727272727273,2.0,2.0,2.0
153,11,100,1.9774545454545458,1.981818181818182,2.0,1.9963636363636366
154,11,433,1.9709090909090912,2.0,2.0,2.0
155,11,398,1.970036363636364,2.0,2.0,2.0
156,11,264,1.9699636363636366,2.0,2.0,2.0
157,11,384,1.9823272727272727,1.981818181818182,2.0,1.9981818181818185
158,11,360,1.9650909090909092,1.981818181818182,2.0,1.9981818181818185
159,11,149,1.973018181818182,2.0,2.0,2.0
160,11,387,1.9723636363636363,2.0,2.0,2.0
161,11,212,1.9789818181818184,2.0,2.0,2.0
162,11,48,1.9675636363636364,1.981818181818182,2.0,1.9981818181818185
163,11,43,1.9746909090909093,1.981818181818182,2.0,1.9981818181818185
164,11,30,1.974836363636364,2.0,2.0,2.0
165,11,168,1.9728727272727276,2.0,2.0,2.0
166,11,442,1.9607272727272727,2.0,2.0,2.0
167,11,184,1.9740363636363636,2.0,2.0,2.0
168,11,429,1.973090909090909,2.0,2.0,2.0
169,11,203,1.977236363636364,1.981818181818182,2.0,1.9981818181818185
170,11,355,1.977890909090909,2.0,2.0,2.0
171,11,347,1.9690909090909092,1.981818181818182,2.0,1.9981818181818185
172,11,110,1.9720727272727274,1.981818181818182,2.0,1.9981818181818185
173,11,422,1.9808,2.0,2.0,2.0
174,11,277,1.9742545454545453,2.0,2.0,2.0
175,11,83,1.9589818181818184,2.0,2.0,2.0
176,11,31,1.9610181818181818,2.0,2.0,2.0
177,11,438,1.973018181818182,2.0,2.0,2.0
178,11,81,1.957890909090909,2.0,2.0,2.0
179,11,57,1.9547636363636365,2.0,2.0,2.0
180,11,239,1.9760000000000002,2.0,2.0,2.0
181,11,51,1.9662545454545455,1.981818181818182,2.0,1.998181818181818
182,11,457,1.9742545454545457,2.0,2.0,2.0
183,11,449,1.9545454545454546,2.0,2.0,2.0
184,11,134,1.9744,1.981818181818182,2.0,1.9981818181818185
185,11,453,1.9649454545454546,1.981818181818182,2.0,1.9981818181818185
186,11,322,1.9613818181818181,2.0,2.0,2.0
187,11,244,1.964,1.981818181818182,2.0,1.9981818181818185
188,11,141,1.974036363636364,2.0,2.0,2.0
189,11,84,1.9710545454545454,2.0,2.0,2.0
190,11,136,1.9778181818181821,1.981818181818182,2.0,1.9981818181818185
191,11,490,1.978181818181818,2.0,2.0,2.0
192,11,19,1.9757090909090909,2.0,2.0,2.0
193,11,394,1.9668363636363637,2.0,2.0,2.0
194,11,186,1.9747636363636363,2.0,2.0,2.0
195,11,143,1.9733090909090911,2.0,2.0,2.0
196,11,404,1.9721454545454544,2.0,2.0,2.0
197,11,344,1.9751999999999998,2.0,2.0,2.0
198,11,3,1.9709818181818182,2.0,2.0,2.0
199,11,424,1.9600727272727276,2.0,2.0,2.0
200,11,86,1.9725818181818184,1.981818181818182,2.0,1.998181818181818
201,11,68,1.9850909090909092,2.0,2.0,2.0
202,11,483,1.9637818181818183,2.0,2.0,2.0
203,11,305,1.974109090909091,1.981818181818182,2.0,1.9981818181818185
204,11,210,1.9721454545454544,2.0,2.0,2.0
205,11,14,1.9749818181818184,1.981818181818182,2.0,1.9981818181818185
206,11,324,1.9551272727272728,1.981818181818182,2.0,1.9981818181818185
207,11,165,1.9739636363636364,2.0,2.0,2.0
208,11,211,1.9590545454545452,2.0,2.0,2.0
209,11,63,1.9655272727272728,2.0,2.0,2.0
210,11,423,1.975418181818182,2.0,2.0,2.0
211,11,334,1.972,1.981818181818182,2.0,1.9981818181818185
212,11,178,1.975854545454545,2.0,2.0,2.0
213,11,260,1.968727272727273,2.0,2.0,2.0
214,11,375,1.9837818181818185,1.981818181818182,2.0,1.9981818181818185
215,11,52,1.979418181818182,2.0,2.0,2.0
216,11,367,1.9704727272727272,2.0,2.0,2.0
217,11,172,1.973018181818182,2.0,2.0,2.0
218,11,182,1.9673454545454547,1.981818181818182,2.0,1.9981818181818185
219,11,361,1.958836363636364,1.9636363636363636,2.0,1.9963636363636366
220,11,24,1.9753454545454545,2.0,2.0,2.0
221,11,7,1.9719272727272732,2.0,2.0,2.0
222,11,359,1.9773818181818181,2.0,2.0,2.0
223,11,405,1.9794909090909087,2.0,2.0,2.0
224,11,450,1.981163636363636,2.0,2.0,2.0
225,11,148,1.9666909090909095,1.981818181818182,2.0,1.998181818181818
226,11,89,1.9695272727272726,2.0,2.0,2.0
227,11,337,1.9597090909090913,1.981818181818182,2.0,1.9945454545454546
228,11,491,1.979927272727273,2.0,2.0,2.0
229,11,362,1.978181818181818,1.981818181818182,2.0,1.9963636363636366
230,11,416,1.969309090909091,2.0,2.0,2.0
231,11,377,1.9797818181818183,1.981818181818182,2.0,1.9981818181818185
232,11,446,1.9839272727272728,2.0,2.0,2.0
233,11,109,1.9738909090909094,1.981818181818182,2.0,1.9981818181818185
234,11,476,1.954181818181818,2.0,2.0,2.0
235,11,427,1.976581818181818,1.981818181818182,2.0,1.9981818181818185
236,11,426,1.9598545454545455,1.981818181818182,2.0,1.9981818181818185
237,11,452,1.9768727272727271,1.981818181818182,2.0,1.998181818181818
238,11,363,1.9663272727272727,2.0,2.0,2.0
239,11,323,1.9701090909090908,2.0,2.0,2.0
240,11,160,1.9865454545454546,1.981818181818182,2.0,1.9981818181818185
241,11,64,1.9635636363636362,2.0,2.0,2.0
242,11,418,1.9801454545454547,2.0,2.0,2.0
243,11,303,1.9735272727272726,2.0,2.0,2.0
244,11,307,1.9616727272727275,2.0,2.0,2.0
245,11,65,1.9729454545454548,2.0,2.0,2.0
246,11,357,1.9666181818181816,1.981818181818182,2.0,1.9981818181818185
247,11,465,1.945309090909091,2.0,2.0,2.0
248,11,8,1.9714181818181822,2.0,2.0,2.0
249,11,280,1.9739636363636364,2.0,2.0,2.0
250,11,297,1.9770909090909092,1.981818181818182,2.0,1.9963636363636366
251,11,248,1.9562181818181816,2.0,2.0,2.0
252,11,229,1.973090909090909,2.0,2.0,2.0
253,11,368,1.9760727272727272,2.0,2.0,2.0
254,11,201,1.977890909090909,2.0,2.0,2.0
255,11,441,1.965527272727273,2.0,2.0,2.0
256,11,379,1.957818181818182,1.981818181818182,2.0,1.9981818181818185
257,11,71,1.9683636363636363,2.0,2.0,2.0
258,11,232,1.9701090909090913,2.0,2.0,2.0
259,11,126,1.973381818181818,2.0,2.0,2.0
260,11,459,1.9752727272727273,2.0,2.0,2.0
261,11,296,1.9833454545454547,1.981818181818182,2.0,1.9963636363636366
262,11,226,1.9696000000000002,2.0,2.0,2.0
263,11,105,1.9664000000000001,1.981818181818182,2.0,1.998181818181818
264,11,485,1.9847272727272725,2.0,2.0,2.0
265,11,396,1.972218181818182,2.0,2.0,2.0
266,11,380,1.9691636363636362,2.0,2.0,2.0
267,11,161,1.9823999999999997,2.0,2.0,2.0
268,11,340,1.9711272727272728,2.0,2.0,2.0
269,11,281,1.9796363636363634,2.0,2.0,2.0
270,11,492,1.9797818181818183,1.981818181818182,2.0,1.9981818181818185
271,11,157,1.9669818181818184,2.0,2.0,2.0
272,11,112,1.9776,2.0,2.0,2.0
273,11,331,1.9696727272727272,2.0,2.0,2.0
274,11,373,1.9539636363636361,1.981818181818182,2.0,1.9981818181818185
275,11,306,1.9549818181818182,2.0,2.0,2.0
276,11,300,1.9630545454545458,1.981818181818182,2.0,1.9963636363636366
277,11,406,1.9683636363636363,2.0,2.0,2.0
278,11,122,1.975418181818182,2.0,2.0,2.0
279,11,243,1.9815999999999998,2.0,2.0,2.0
280,11,409,1.9832,1.9636363636363636,2.0,1.9963636363636366
281,11,85,1.9718545454545455,1.981818181818182,2.0,1.9963636363636366
282,11,74,1.973890909090909,2.0,2.0,2.0
283,11,456,1.977163636363636,2.0,2.0,2.0
284,11,413,1.9738909090909094,2.0,2.0,2.0
285,11,97,1.972218181818182,2.0,2.0,2.0
286,11,407,1.9824727272727276,2.0,2.0,2.0
287,11,487,1.975418181818182,2.0,2.0,2.0
288,11,370,1.9848,2.0,2.0,2.0
289,11,410,1.947490909090909,2.0,2.0,2.0
