,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit
0,14,118,1.9596,1.9857142857142858,2.0,1.9985714285714287
1,14,38,1.969942857142857,2.0,2.0,2.0
2,14,228,1.9743428571428574,2.0,2.0,2.0
3,14,190,1.9641714285714287,2.0,2.0,2.0
4,14,288,1.9766857142857144,2.0,2.0,2.0
5,14,338,1.9574857142857145,1.9714285714285715,2.0,1.995714285714286
6,14,355,1.9703428571428572,1.9857142857142858,2.0,1.9985714285714287
7,14,393,1.9726285714285712,1.9714285714285715,2.0,1.9957142857142856
8,14,378,1.9578857142857147,1.9857142857142858,2.0,1.9957142857142856
9,14,488,1.9731999999999998,1.9857142857142858,2.0,1.9985714285714287
10,14,138,1.9696571428571432,1.9857142857142858,2.0,1.9985714285714287
11,14,483,1.9771428571428573,1.9857142857142858,2.0,1.9985714285714287
12,14,467,1.9754285714285715,2.0,2.0,2.0
13,14,91,1.9718285714285713,2.0,2.0,2.0
14,14,184,1.9563428571428567,1.9857142857142858,2.0,1.9971428571428576
15,14,494,1.9633142857142858,1.9857142857142858,2.0,1.9985714285714287
16,14,482,1.9544571428571431,2.0,2.0,2.0
17,14,389,1.9665142857142854,2.0,2.0,2.0
18,14,462,1.972914285714286,1.9857142857142858,2.0,1.9985714285714287
19,14,103,1.9741714285714285,1.9857142857142858,2.0,1.9985714285714287
20,14,65,1.9725142857142857,2.0,2.0,2.0
21,14,423,1.9693714285714286,2.0,2.0,2.0
22,14,387,1.9694285714285715,1.9714285714285715,2.0,1.997142857142857
23,14,478,1.9726285714285716,2.0,2.0,2.0
24,14,234,1.9731428571428569,2.0,2.0,2.0
25,14,79,1.9660571428571434,1.9857142857142858,2.0,1.997142857142857
26,14,314,1.978971428571429,2.0,2.0,2.0
27,14,205,1.9719428571428572,2.0,2.0,2.0
28,14,390,1.9646857142857144,2.0,2.0,2.0
29,14,198,1.9498857142857144,2.0,2.0,2.0
30,14,41,1.95,1.9857142857142858,2.0,1.997142857142857
31,14,17,1.9690285714285714,1.9857142857142858,2.0,1.9985714285714287
32,14,108,1.9705142857142857,2.0,2.0,2.0
33,14,475,1.9728571428571429,2.0,2.0,2.0
34,14,23,1.9657142857142857,1.9857142857142858,2.0,1.9985714285714287
35,14,276,1.9698285714285717,1.9857142857142858,2.0,1.9985714285714287
36,14,7,1.973657142857143,2.0,2.0,2.0
37,14,245,1.9730285714285714,1.9857142857142858,2.0,1.9985714285714287
38,14,57,1.9628571428571426,1.9857142857142858,2.0,1.9985714285714287
39,14,369,1.9731999999999998,1.9857142857142858,2.0,1.997142857142857
40,14,149,1.9550857142857143,2.0,2.0,2.0
41,14,64,1.9702285714285714,1.9857142857142858,2.0,1.9985714285714287
42,14,72,1.9741714285714287,2.0,2.0,2.0
43,14,421,1.9706285714285716,1.9857142857142858,2.0,1.9985714285714287
44,14,180,1.974914285714286,1.9857142857142858,2.0,1.9942857142857142
45,14,222,1.971485714285714,1.9857142857142858,2.0,1.9985714285714287
46,14,19,1.9594285714285715,1.9857142857142858,2.0,1.997142857142857
47,14,385,1.9769714285714286,2.0,2.0,2.0
48,14,361,1.9717714285714287,1.9857142857142858,2.0,1.9985714285714287
49,14,26,1.9718285714285713,2.0,2.0,2.0
50,14,463,1.9649714285714288,1.9857142857142858,2.0,1.9985714285714287
51,14,262,1.9744571428571434,1.9857142857142858,2.0,1.9985714285714287
52,14,105,1.9717142857142858,1.9857142857142858,2.0,1.9985714285714287
53,14,248,1.9725714285714286,1.9857142857142858,2.0,1.9985714285714287
54,14,466,1.972857142857143,1.9857142857142858,2.0,1.997142857142857
55,14,220,1.9707428571428571,2.0,2.0,2.0
56,14,307,1.9634285714285713,2.0,2.0,2.0
57,14,230,1.971257142857143,2.0,2.0,2.0
58,14,270,1.9687428571428573,1.9857142857142858,2.0,1.9985714285714287
59,14,195,1.9672571428571426,1.9714285714285715,2.0,1.9957142857142856
60,14,193,1.9737714285714287,1.9857142857142858,2.0,1.9985714285714287
61,14,260,1.9762857142857146,2.0,2.0,2.0
62,14,344,1.9708,2.0,2.0,2.0
63,14,114,1.9689714285714288,1.9857142857142858,2.0,1.9985714285714287
64,14,179,1.9757142857142855,2.0,2.0,2.0
65,14,97,1.9751428571428573,2.0,2.0,2.0
66,14,238,1.9562285714285714,1.9857142857142858,2.0,1.9985714285714287
67,14,12,1.9690857142857143,1.9714285714285715,2.0,1.9957142857142856
68,14,271,1.966171428571429,1.9857142857142858,2.0,1.9957142857142856
69,14,334,1.9772571428571433,2.0,2.0,2.0
70,14,326,1.9726857142857146,2.0,2.0,2.0
71,14,173,1.970057142857143,2.0,2.0,2.0
72,14,295,1.9710857142857148,1.9857142857142858,2.0,1.9985714285714287
73,14,115,1.9580571428571432,1.9857142857142858,2.0,1.9942857142857142
74,14,376,1.970057142857143,1.9857142857142858,2.0,1.9985714285714287
75,14,459,1.943657142857143,1.9714285714285715,2.0,1.9957142857142856
76,14,217,1.9674285714285715,2.0,2.0,2.0
77,14,229,1.9734857142857145,2.0,2.0,2.0
78,14,223,1.976457142857143,2.0,2.0,2.0
79,14,2,1.9817142857142858,2.0,2.0,2.0
80,14,451,1.9738857142857147,1.9857142857142858,2.0,1.9985714285714287
81,14,24,1.9746857142857146,2.0,2.0,2.0
