,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,prop_fit_enough,avg_peak_sd,prop_together,num_edges,two_cycles,long_cycles,strongly_connected
0,0,4,72,5.916119995193927,8.24834124882109,11.077185519146214,9.540077346264798,0.0,0.0,0.0,6,1,1,False
1,1,4,52,4.083874739635183,2.4844201634683207,11.300864899486244,7.050933190296644,0.0,0.0,0.0,5,2,0,False
2,2,4,28,2.835131644625277,2.31372386779316,6.6125837980982505,4.515487926435948,0.0,0.0,0.0,4,0,1,False
3,3,4,37,1.6576330592071609,1.7846475102781727,2.8408215375117853,2.395582587987564,0.0,0.0,0.0,5,0,0,False
4,4,4,195,7.634999152443818,10.220771798090977,15.131674193597279,12.539191962941144,0.6,0.4444633519939831,0.0,10,4,6,True
5,5,4,182,8.217524006691285,6.970694226751228,15.585478237644455,13.229780361953592,0.7,0.44464027921931776,0.0,9,3,4,True
6,6,4,93,6.332385994501275,7.348846268254117,12.770942183762706,10.536726105881026,0.3,0.3544577776735115,0.0,6,2,1,True
7,7,4,188,8.23434858353155,9.134430054596713,18.13739509390404,12.855940585174684,0.5,0.2479564285725083,0.0,9,3,6,True
8,8,4,23,1.7192754341434662,1.8390727560817228,3.3006013896643847,2.743238925130437,0.0,0.0,0.0,4,0,0,False
9,9,4,8,5.1896861840469715,8.03404596636142,9.840157068374447,8.94505471303908,0.0,0.0,0.0,4,1,0,False
10,10,4,5,1.4654873662125056,1.813385295504646,2.7766615793961296,2.3450000501525468,0.0,0.0,0.0,3,0,0,False
11,11,4,53,3.310862841142173,2.33872247336074,7.891658539774144,5.824559411669853,0.0,0.0,0.0,5,1,0,False
12,12,4,178,7.954145133179102,9.627724264967286,18.94552051520517,12.305683149925976,0.6,0.3627124250644581,0.0,8,2,5,True
13,13,4,85,5.549633065787844,6.445121203615327,11.627808320436216,9.568758318994202,0.0,0.0,0.0,6,2,1,False
14,14,4,12,3.8917845490738743,2.927468380024476,8.268017734883717,6.610012714870456,0.0,0.0,0.0,4,1,0,False
15,15,4,47,5.086840414925024,7.1492113644399655,9.921109198631234,8.344240726151543,0.0,0.0,0.0,5,1,1,False
16,16,4,32,5.934855533369503,5.9771071983883015,11.528899703644164,9.47756328712841,0.0,0.0,0.0,5,1,1,False
17,17,4,156,7.412383883347879,9.021510550946713,14.596260521219307,12.430996223491555,0.6,0.2954879861911897,1.0,8,2,3,True
18,18,4,60,2.7368722785678083,2.297360144336213,6.769397679829515,5.0426193061892866,0.0,0.0,0.0,5,1,0,False
19,19,4,132,5.9166275603519205,6.403803307935673,13.694451173969467,10.358446661801553,0.4,0.4671901330461253,0.0,7,2,2,True
20,20,4,148,5.651846607811657,4.5840767676465015,13.314952643898401,9.432490521425386,0.1,0.048509466915069084,1.0,7,2,2,True
21,21,4,164,8.519977963609836,9.782703802180956,17.365616263621884,12.747027062018812,0.5,0.3703226589930035,1.0,8,2,4,True
22,22,4,1,1.5726171203173551,1.9645679234597242,2.8310983818486886,2.3150611147766864,0.0,0.0,0.0,3,0,0,False
23,23,4,113,2.680161093800458,2.650331617998197,6.609268916175032,5.276133973391636,0.0,0.0,0.0,6,1,0,False
24,24,4,162,7.6578221005890255,9.066266103311792,17.165361949392413,13.315915690996412,0.7,0.2789250362764937,0.0,8,3,2,True
25,25,4,71,5.4583870139098725,2.6998021364886142,12.422609398252773,9.538179064004243,0.2,0.2457965424057243,0.0,6,2,0,False
26,26,4,46,5.8995618015586375,2.652501152525611,12.03164389408737,8.934684051684778,0.1,0.17911178016572046,0.0,5,1,1,False
27,27,4,142,5.250639327151721,2.9274200654919134,11.875961616748269,8.816420306982073,0.0,0.0,0.0,7,2,1,False
28,28,4,63,2.898315864967957,1.9867575251476224,6.2303972556734415,4.84561662068346,0.0,0.0,0.0,5,1,0,False
29,29,4,10,5.006306717540653,6.6304752326866625,10.53173816856943,8.342015283108738,0.0,0.0,0.0,4,1,0,False
30,30,4,58,1.8403005797448424,1.9767956840256575,3.5145580882883274,2.858715918339209,0.0,0.0,0.0,5,0,0,False
31,31,4,147,5.395667070196519,7.374774493100727,12.379839741232578,9.662361229235877,0.1,0.1995550606279436,0.0,7,3,1,True
32,32,4,16,1.7906547990840136,2.162617015707255,3.324381867865978,2.7584881089226183,0.0,0.0,0.0,4,0,0,False
33,33,4,6,1.4118628862969669,1.7650195997565106,2.381250188501128,2.0804771522789087,0.0,0.0,0.0,3,0,0,False
34,34,4,100,5.03268646502867,2.378508341512351,13.201851775427857,8.91857908879674,0.1,0.10780492023301294,0.0,6,2,0,False
35,35,4,106,4.6351276625099,4.202035580864841,9.799057980506543,7.744549459667243,0.0,0.0,0.0,6,1,1,False
36,36,4,95,5.011477479517693,5.415805004734271,14.901476798307984,8.847937108239538,0.1,0.33382331840681306,0.0,6,2,1,True
37,37,4,115,5.484545146504885,2.164599211885309,11.506032708158877,9.016471507072467,0.0,0.0,0.0,7,1,0,False
38,38,4,68,6.8324287653829385,7.673107463798482,14.835617445320379,11.11471001435189,0.4,0.4116260598326236,0.0,6,2,1,False
39,39,4,41,5.755146293716673,6.558557457822208,12.322963038683293,10.00959536266684,0.2,0.1304225607850402,0.0,5,2,0,False
40,40,4,138,6.408423402098983,7.2760288096907315,14.330793730732074,10.732613250586803,0.3,1.4430388774289298,0.0,7,2,3,True
41,41,4,163,7.939076809693236,9.982090193284387,16.94908443191143,13.314560849679644,0.6,0.3984312288265969,0.0,8,3,2,True
42,42,4,145,6.430694944578789,7.809176153769061,13.998108005811265,10.951800203106579,0.3,0.4640140332001082,1.0,7,2,2,True
43,43,4,127,4.813754034868678,2.692591583568632,11.124658022346194,8.519494840461027,0.0,0.0,0.0,7,2,0,False
44,44,4,131,6.398951657128937,6.12693188276428,12.628013292387203,9.967565484889652,0.1,0.129498743710662,0.0,7,1,3,True
45,45,4,15,1.7385466094416149,1.8409222712508144,2.9832141111417387,2.498459099180361,0.0,0.0,0.0,4,0,0,False
46,46,4,26,2.472180165653964,2.087622435522994,6.092971584882905,4.492882803558663,0.0,0.0,0.0,4,1,0,False
47,47,4,7,1.3682585986852684,1.7687701459584468,2.3177504558986324,2.026883220966601,0.0,0.0,0.0,3,0,0,False
48,48,4,87,5.837597337993167,4.323513264521472,12.166055645763214,9.642213082811347,0.1,0.14546507264420755,0.0,6,2,1,False
49,49,4,109,4.917671317936773,6.924522954095544,10.24771394784526,8.745695759088152,0.0,0.0,0.0,6,2,1,True
50,50,4,31,5.506432333292105,7.968260858105768,12.132986109598756,9.945321730587834,0.1,0.19445486749987115,0.0,5,2,0,False
51,51,4,170,6.199355821646415,6.2836655609943,13.985185328352554,10.247762360324698,0.3,0.3753878618594012,0.0,8,2,3,True
52,52,4,2,1.7868702459960004,1.9291157361264653,2.973322239233757,2.624873453729502,0.0,0.0,0.0,3,0,0,False
53,53,4,62,3.09901069389834,2.62931024050448,8.01307485834689,5.336586628520626,0.0,0.0,0.0,5,0,1,False
54,54,4,107,4.963780664591889,5.413812130735328,10.80169565182749,8.139773547217374,0.0,0.0,0.0,6,1,1,False
55,55,4,97,6.694293134492914,7.793545264882295,12.37725558564266,10.379900995201496,0.1,0.10198039027185572,0.0,6,1,3,True
56,56,4,76,5.41679020513582,2.462462233673766,13.169532365467054,9.110877798378484,0.2,0.3360692768546171,0.0,6,1,1,False
57,57,4,139,5.987333691865042,5.90493596296475,15.145590785057244,10.458029349373684,0.2,0.2210054917197127,0.0,7,2,3,True
58,58,4,48,4.4060661603856435,6.196885951259178,9.754232243197526,7.627569912926017,0.0,0.0,0.0,5,1,1,False
59,59,4,181,7.375101711281787,11.05964977362184,15.082720263061034,12.752496084104262,0.6,0.4436734926899234,0.0,9,3,6,True
60,60,4,91,3.7583942409230375,2.644812821782877,9.647429394089508,6.924124671943744,0.0,0.0,0.0,6,1,0,False
61,61,4,4,1.6995549820156908,1.9742614026261425,3.2803607006356423,2.650106400152477,0.0,0.0,0.0,3,0,0,False
62,62,4,51,3.825650491660492,2.7278355219649177,10.70143438946767,6.800757684886875,0.0,0.0,0.0,5,1,1,True
63,63,4,29,3.226223662556552,3.325629289372658,7.697394516029091,5.668379960403002,0.0,0.0,0.0,4,0,1,True
64,64,4,172,4.8147213342106685,4.640883394797525,10.618234455561787,8.120460587824882,0.0,0.0,0.0,8,2,1,False
65,65,4,192,7.810562880865477,8.482064497463025,16.011719257315224,12.501425764591422,0.6,0.3528741413205995,1.0,10,4,6,True
66,66,4,152,7.883615822349364,10.60784985357317,18.319542827951885,13.581104687380495,0.8,0.4209580568167196,1.0,8,3,2,False
67,67,4,129,5.177781249364383,2.459664113158913,11.037089850735418,8.584050799588402,0.0,0.0,0.0,7,1,1,False
68,68,4,39,3.8361770241415467,2.4196308744576536,8.562249357001178,6.453667378584268,0.0,0.0,0.0,5,1,0,False
69,69,4,159,7.519694083629682,9.941365157293863,16.464648448785315,12.730263595974266,0.7,0.4438002647711673,1.0,8,3,4,True
70,70,4,180,8.303101490431963,11.014141666897476,17.402776742666127,14.406800307495356,0.9,1.1418449740447651,1.0,9,4,4,True
71,71,4,183,8.29235317443283,8.486175589790696,16.052772172026163,12.961187249365931,0.8,0.37880992680982456,1.0,9,3,5,True
72,72,4,118,7.586652176679518,11.292198310167985,13.760496332670117,12.780460232711661,0.8,0.3901235757772646,0.0,7,3,1,True
73,73,4,193,8.331979761843357,12.087468419625065,16.576128338236273,14.091685474755678,1.0,0.40762078214857256,1.0,10,5,6,True
74,74,4,20,1.6656329536048875,1.7974883279420193,2.7687791133047077,2.390390250887228,0.0,0.0,0.0,4,0,0,False
75,75,4,184,7.649709596057195,10.673170881027893,16.00620528123348,12.793088655161196,0.6,0.3679473524855165,0.0,9,3,3,True
76,76,4,44,5.469602104425997,6.714459737220197,12.643499899525654,9.434832003769717,0.1,0.2611437805002356,0.0,5,2,0,False
77,77,4,40,4.878436157226163,7.088992614176438,9.096214403561364,8.135733967849905,0.0,0.0,0.0,5,1,0,False
78,78,4,136,2.5569402982632337,2.8810819220734403,6.826968497611062,4.724461223501457,0.0,0.0,0.0,7,1,0,False
79,79,4,79,5.211420469267237,6.5509682836040675,11.438552890605552,8.663888658887823,0.0,0.0,0.0,6,2,0,False
80,80,4,90,3.5200632009890365,2.2364278700962705,8.494059376532409,6.119861355079224,0.0,0.0,0.0,6,1,0,False
81,81,4,94,5.380028711171477,5.290181736554904,13.65577209513044,9.542361344662801,0.3,0.2893108973177171,1.0,6,3,0,True
82,82,4,112,4.26299710977631,3.0286713624052184,9.710359391790274,7.268945194285762,0.0,0.0,0.0,6,0,1,False
83,83,4,150,7.41255231077348,8.408540440170057,13.874581396808644,12.097948161146512,0.7,0.40587188255119255,1.0,7,2,2,True
84,84,4,77,5.929502876320998,5.386153090599134,12.3647907225145,10.02760076569066,0.3,0.4638630150878281,1.0,6,1,2,True
