,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,prop_fit_enough,avg_peak_sd,prop_together,num_edges,two_cycles,long_cycles,strongly_connected
0,0,7,498,6.89745941944963,9.743948549575565,14.907144335121338,12.996938404290828,0.8,0.34727820181733937,1.0,22,6,45,True
1,1,7,310,5.535688390137309,5.831389211929586,14.659118344634972,10.370608212117684,0.3,0.342198736418679,1.0,23,9,36,False
2,2,7,342,6.087319612758861,6.151667937361407,14.011126859458333,11.183804925958205,0.4,0.4524330461236324,0.0,20,4,35,True
3,3,7,112,6.398913602747459,7.629369685623684,16.434853017186985,11.480707072495711,0.3,0.4240371292934205,0.0,19,5,16,False
4,4,7,257,5.684681110152103,5.987112742049821,15.080594951338387,11.581844241284626,0.4,0.2463399101915439,1.0,20,5,22,True
5,5,7,386,6.767762844210662,7.103236569463903,17.027136853438545,13.320760928089607,0.8,0.4280923101211906,1.0,23,5,24,False
6,6,7,391,6.909085305400448,6.116704162274331,16.567710786402767,11.75816928512786,0.5,0.2515281548827153,0.0,18,5,20,True
7,7,7,355,6.732340541342222,7.046175079398798,16.290350045984603,11.692072665165426,0.4,0.43098641313899017,0.0,22,6,27,True
8,8,7,35,6.749746114625144,9.785642062205149,20.142860938353337,14.053706315639436,0.6,1.0276421184091054,0.0,23,6,75,True
9,9,7,23,6.583479454364481,7.5104627547507645,13.558585648493207,11.652108335520804,0.5,0.3833673883724283,0.0,19,4,39,True
10,10,7,497,5.648785922239706,6.9978649739979515,15.42870730712653,10.29965538459443,0.2,0.33899576698923106,0.0,23,8,52,True
11,11,7,263,4.923127424944903,6.72695377349545,13.01551156932384,10.541136642572127,0.3,0.3901931453261247,0.0,19,4,30,True
12,12,7,175,6.207387590772322,7.871695377591213,15.300850144847374,11.4692619384691,0.4,0.2385195403747757,0.0,20,5,35,True
13,13,7,440,6.411030172300987,8.258174940196398,14.744379013106794,11.546596480107675,0.4,0.22191750262988516,1.0,21,5,50,True
14,14,7,78,6.5547543984501395,7.3913323473763946,17.052519593884693,11.499127805320153,0.3,0.4033607222600853,1.0,22,7,55,True
15,15,7,140,7.011659694149435,8.8161814923518,15.871616550025433,12.71821757567649,0.7,0.4159259215771831,0.0,20,3,25,False
16,16,7,383,5.643823863704353,5.744096802345578,15.711968721573072,10.712256177078228,0.4,0.6040393808883009,0.0,21,7,44,True
17,17,7,451,6.892722929102052,9.779836841285627,16.085215557257676,12.840833737687895,0.7,0.39901937998711934,1.0,23,5,45,True
18,18,7,411,5.620919451977349,6.086353228375303,14.869453469398632,11.230470763382094,0.4,0.4472644185206051,0.0,21,5,48,True
19,19,7,145,6.244375716807738,8.328667976462139,15.457251309223052,11.873658261067133,0.6,0.6601367714920554,0.0,22,6,20,False
20,20,7,233,5.469268893059533,7.039973671067656,14.855051641051428,10.583031910362207,0.2,0.3911850774687183,1.0,20,6,37,True
21,21,7,399,6.490710706041668,5.9281020546796155,18.801858075842677,11.57571244893107,0.5,0.5145250713801856,1.0,22,4,38,True
22,22,7,480,6.9861148723347135,10.182002761189542,19.033201380982398,12.910468711612229,0.5,0.29631611257617546,0.0,22,4,33,False
23,23,7,167,6.197694706278808,7.23583903369164,14.264085507060758,11.253051992144725,0.3,0.459571724085979,0.0,20,4,13,False
24,24,7,55,5.898914208014825,7.444441936942023,15.421657390982293,10.8825342960844,0.2,0.31871459131228025,0.0,20,6,18,True
25,25,7,51,5.8290503151797175,9.150506537573355,13.934518219359768,11.728081294332762,0.5,0.4248202218310621,0.0,20,5,42,True
26,26,7,108,5.8055944767159104,8.335547654912617,13.514835303870447,11.292463316140811,0.5,0.2687489791915414,1.0,20,6,14,True
27,27,7,71,5.8139996899067485,7.245916837397861,14.122318683779481,10.893194213662053,0.3,0.3174950772193685,0.0,24,9,59,True
28,28,7,231,6.479278782491176,8.099983886094861,16.625565926474312,11.577136153737946,0.3,0.2922496831422986,1.0,21,6,19,False
29,29,7,151,5.499297811507622,8.742384180683038,13.64418351318294,10.922850638197367,0.3,0.5795573573995029,0.0,25,9,54,False
30,30,7,178,5.9869998001052736,6.8649219090025255,15.092366698821234,10.993492895695734,0.4,0.3650181998854789,0.0,19,4,20,True
31,31,7,165,6.489347663237193,8.10039792133163,15.623035551004575,11.93134341808795,0.4,0.20853279415255552,1.0,18,4,6,False
32,32,7,219,5.9212594910576035,8.470918590707878,13.713225256688604,11.357448804918757,0.3,1.0615848145065419,0.0,17,3,18,True
33,33,7,261,7.072590145843848,7.445131979675748,16.667091579441713,12.184159904343964,0.6,0.3419467446366081,1.0,21,4,14,False
34,34,7,348,5.233370006899131,8.239481675833867,14.911553890981398,10.295355200392397,0.2,1.4001067670642409,0.0,19,5,18,True
35,35,7,374,5.6789579607167004,6.563290587212497,14.286063180207801,10.70498042025882,0.4,0.3254918863524351,1.0,20,3,26,True
36,36,7,413,5.644893837518853,5.8791679083354405,14.442715977319914,10.188179228135436,0.2,0.5308301546915967,0.0,17,6,8,True
37,37,7,58,5.973652184789504,9.602516547736675,15.085257944838677,11.729825112932739,0.4,0.33188168174989563,0.0,23,6,37,False
38,38,7,494,5.200407433274352,7.628495068064862,13.847500314266856,10.15979378698456,0.2,4.5389287466485015,1.0,19,3,36,True
39,39,7,15,5.437081368893756,7.283004573010329,14.607224345424736,10.826442153283839,0.5,0.28968187165481524,1.0,22,8,23,False
