,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,prop_fit_enough,avg_peak_sd,prop_together,num_edges,two_cycles,long_cycles,strongly_connected
64,64,12,129,3.768767053318725,4.368256444530768,8.994693816710765,7.002541515931942,0.0,0.0,0.0,81,25,534321,True
65,65,12,365,3.765623136012691,5.450660907184954,8.382616348274123,6.982645637720153,0.0,0.0,0.0,78,25,294184,True
66,66,12,287,3.5241839260509598,5.2570348930431345,10.273295008900694,7.557631071081009,0.0,0.0,0.0,81,28,431232,True
67,67,12,317,3.6693549905266623,5.194131946492222,9.145702724655246,7.22725414322877,0.0,0.0,0.0,89,31,1467614,True
68,68,12,169,3.1345065046273297,5.610255832436191,8.059135368573642,6.459032681721999,0.0,0.0,0.0,82,24,630812,True
69,69,12,242,3.424185422780726,5.8533656208407105,9.79612054389988,7.349324674141598,0.0,0.0,0.0,84,28,789284,True
70,70,12,300,4.117908805735299,5.288019563627512,11.572133645522909,7.6411791235897955,0.0,0.0,0.0,85,27,561568,True
71,71,12,143,3.746112367631381,4.836964695883792,10.006038757631273,7.1281986492026554,0.0,0.0,0.0,83,22,671409,True
72,72,12,135,3.6452147516942883,5.3826361106664535,9.031788438559207,7.400931089199925,0.0,0.0,0.0,82,28,326036,True
73,73,12,48,3.656894593174742,4.54175817102367,8.909725512629645,6.859598253487961,0.0,0.0,0.0,79,23,434769,True
74,74,12,308,3.6822545730956038,5.139922213173096,9.963321274946024,7.156119527652741,0.0,0.0,0.0,81,26,490477,True
75,75,12,267,3.5524181545432585,4.34022808200496,9.884829877531038,7.203449679510536,0.0,0.0,0.0,81,22,617152,True
76,76,12,141,3.770818397821468,5.134409650920173,9.107262688310367,6.819827612055496,0.0,0.0,0.0,80,19,600503,True
77,77,12,31,3.3232248923443337,4.8161802698062015,8.565979792719931,6.731979913392019,0.0,0.0,0.0,77,22,264399,True
78,78,12,296,3.970269121980869,6.753064672432148,9.724652809620412,7.949773171786215,0.0,0.0,0.0,76,21,192555,True
79,79,12,315,3.990498158228494,4.823842387689495,10.585305912847408,7.361865722249456,0.0,0.0,0.0,80,22,475863,True
80,80,12,436,3.910110913668652,4.916411705354567,9.391287522895542,7.567201809411008,0.0,0.0,0.0,74,26,146232,True
81,81,12,422,4.121559793490067,6.324211223044107,9.673058923622532,8.009824300146919,0.0,0.0,0.0,75,18,172412,True
82,82,12,84,4.058337631753159,6.177746096021072,12.106658062640806,8.18089686151519,0.1,4.735911813304784,0.0,85,29,752084,True
83,83,12,466,3.717442413549192,5.823630393525924,9.562836182209253,7.662820396734048,0.0,0.0,0.0,84,27,701740,True
84,84,12,380,3.865896518720029,4.728793466330519,9.744595015850114,7.761005298226931,0.0,0.0,0.0,76,24,195888,True
85,85,12,399,3.325624367948293,4.850913726120936,8.904766698301257,6.514199534121037,0.0,0.0,0.0,78,23,374548,True
86,86,12,394,3.3693236315518766,5.004481656119622,7.677631563172237,6.701037924646156,0.0,0.0,0.0,72,18,148700,True
87,87,12,92,3.239642569933701,4.959086732671693,8.228626813144784,6.630998736936167,0.0,0.0,0.0,79,29,455329,True
88,88,12,403,4.201321700421714,5.476796645611105,10.729271155369537,7.594177706048933,0.0,0.0,0.0,79,27,384392,True
89,89,12,226,3.5221256166414663,4.911826817729543,8.491883853138804,6.949837120593907,0.0,0.0,0.0,77,19,385128,True
90,90,12,359,4.16167910665765,4.513472158077229,9.327505540142976,7.478731405001318,0.0,0.0,0.0,83,26,401437,True
91,91,12,347,3.9637132768008194,6.0971901738946555,11.404610212260055,8.184678273384545,0.0,0.0,0.0,81,27,591656,True
92,92,12,472,3.498441331783172,4.527492893360278,8.485694896043325,6.600389901681334,0.0,0.0,0.0,77,20,370930,True
93,93,12,198,3.853091747092468,5.163797264946238,9.090265565784488,7.4188042537307135,0.0,0.0,0.0,77,21,345528,True
94,94,12,165,4.268007436410231,5.5001159926377925,12.685393860559882,7.882896690160768,0.1,0.4496753244317333,0.0,83,25,422816,True
95,95,12,377,3.4225938042295643,4.628082260121588,8.87029918236229,6.734153392130192,0.0,0.0,0.0,77,21,339167,True
96,96,12,376,3.8696798416141154,5.007505635918667,9.541563055643678,7.23628110781942,0.0,0.0,0.0,80,23,568469,True
97,97,12,280,3.670564103446335,4.9675237682338045,9.774713022980382,6.94469808561505,0.0,0.0,0.0,83,28,813770,True
98,98,12,41,3.685226480876896,5.061751313715137,11.93154250681804,7.400214323937623,0.0,0.0,0.0,78,21,271852,True
99,99,12,314,3.4186689404333164,5.248623578160446,7.4649837585560865,6.3449360679724025,0.0,0.0,0.0,78,26,306904,True
100,100,12,9,3.709396351120916,5.278118396649367,9.607494508023539,6.983331315461272,0.0,0.0,0.0,77,22,280861,True
101,101,12,65,3.6581667079735305,5.334810611536866,8.987960692870578,6.8670369546650445,0.0,0.0,0.0,81,26,293101,True
102,102,12,195,3.993118648552165,6.003183735118887,8.478605838009692,7.509686683230049,0.0,0.0,0.0,83,26,595982,True
103,103,12,173,3.5025358917092357,5.435614399633052,9.631321773653283,6.925948017715283,0.0,0.0,0.0,79,25,276272,True
104,104,12,386,3.7078162032549513,4.7338191959158005,10.055552743931344,7.099691173611827,0.0,0.0,0.0,84,27,524593,True
105,105,12,354,4.562678986521148,6.462150163286745,11.16084987484541,8.675364715568026,0.0,0.0,0.0,82,24,445171,True
106,106,12,310,4.072204747862283,5.417129707426912,9.611741066181828,7.134016995531175,0.0,0.0,0.0,79,27,356165,True
107,107,12,222,3.579579975184859,4.463362203123693,7.960269702724972,6.64571442629658,0.0,0.0,0.0,82,22,586180,True
108,108,12,218,3.8964794861042678,4.448947525092901,11.662220899015875,7.287818238550703,0.0,0.0,0.0,84,29,859832,True
109,109,12,191,3.8952399754402993,4.7753298608377355,11.309812331887255,8.09016405452701,0.0,0.0,0.0,82,28,273952,True
110,110,12,182,3.822562751991712,3.695954777770468,9.558298273728152,7.636765082308841,0.0,0.0,0.0,80,24,261681,True
111,111,12,417,3.814341716679333,4.309182011539979,9.822486076489762,7.4766079941186145,0.0,0.0,0.0,84,25,966108,True
112,112,12,172,3.760632058129226,5.287922705231922,11.034945464883595,7.329376501120146,0.0,0.0,0.0,79,22,449038,True
113,113,12,421,4.207979518755851,5.625045476397854,9.805047327910554,7.664687354879152,0.0,0.0,0.0,78,25,342836,True
114,114,12,413,3.72060012890917,4.954202152838755,9.298707136579914,7.314195562736126,0.0,0.0,0.0,76,21,179798,True
115,115,12,96,3.845258639773553,5.306283300193887,9.982726272778304,7.2804178896746246,0.0,0.0,0.0,78,24,210631,True
116,116,12,257,3.8965713244286286,5.93490986201914,8.310454956641756,7.078694335999549,0.0,0.0,0.0,80,22,494632,True
117,117,12,356,3.98607504310342,6.134350747040062,9.343582338217507,7.560977123645038,0.0,0.0,0.0,82,27,432890,True
118,118,12,275,3.9693456563214267,6.646747870934753,9.936491536324207,8.134410947730382,0.0,0.0,0.0,80,26,524308,True
119,119,12,132,3.9421050378492,5.051305957642591,10.049105527693449,7.170644154841223,0.0,0.0,0.0,79,23,237984,True
120,120,12,209,4.235844367670615,6.616406180922296,9.521909873231426,7.903514436312838,0.0,0.0,0.0,84,27,475939,True
121,121,12,147,3.6059395598539297,4.824235576301809,9.659217840526107,6.685993829238887,0.0,0.0,0.0,81,23,539040,True
122,122,12,293,3.603440832773445,5.021049610432058,9.295649519404321,6.839109235115907,0.0,0.0,0.0,83,22,480880,True
123,123,12,372,3.8684655494021953,5.9597221594674945,8.708068222945696,7.022042805641598,0.0,0.0,0.0,81,26,489674,True
124,124,12,272,3.5605935732260563,5.357014501124904,9.071120115187924,6.747863512567824,0.0,0.0,0.0,76,21,221915,True
125,125,12,306,4.014549662575032,5.045178281579732,8.90980947490157,6.9611893235082505,0.0,0.0,0.0,75,21,202545,True
126,126,12,225,3.5848610153790856,4.773139374253146,10.442170151977844,7.094795356416816,0.0,0.0,0.0,78,24,284464,True
127,127,12,352,3.5741926609575896,4.67086925493398,10.764714992951042,7.00094954193645,0.0,0.0,0.0,76,25,181903,True
128,128,12,224,4.085851283438351,5.445893492564522,9.86593274570144,8.196133450469402,0.0,0.0,0.0,79,28,262789,True
129,129,12,370,3.811408667585127,5.0565415412602,10.856994125028242,7.27791120264462,0.0,0.0,0.0,81,28,517216,True
130,130,12,0,3.947242430662571,5.374307626878023,9.57267218212791,7.199932365192377,0.0,0.0,0.0,71,19,194538,True
131,131,12,323,4.0084504046096505,5.2387362481141295,10.043101138209972,7.8556764581482765,0.0,0.0,0.0,84,28,738921,True
132,132,12,105,3.637966036339408,4.8523774533539505,9.50213932914042,7.060972891148603,0.0,0.0,0.0,85,27,772508,True
133,133,12,137,4.201255493475753,4.3978128010571735,9.767327879320126,7.412104742741886,0.0,0.0,0.0,82,24,492262,True
134,134,12,245,3.7184394579458417,5.605677112169652,8.901807631257784,7.0440358697083125,0.0,0.0,0.0,85,29,1040016,True
135,135,12,289,4.199406855463439,4.442567563862029,10.284254500353287,7.796076905202996,0.0,0.0,0.0,78,23,394687,True
136,136,12,174,3.3770259050225397,5.004990111885162,7.901777604716668,6.307590990283095,0.0,0.0,0.0,77,26,282421,True
137,137,12,478,3.2931073411191454,5.19542614635476,8.604855520722026,6.430247366478449,0.0,0.0,0.0,78,24,292112,True
138,138,12,241,4.487612239004081,4.783864812244656,11.079702634301519,7.892838019917691,0.0,0.0,0.0,84,26,640205,True
139,139,12,499,3.9062967803665285,5.246260699817031,10.550561317373084,7.4783396785885365,0.0,0.0,0.0,80,25,312375,True
140,140,12,404,3.6946208235291578,5.1132637396023695,8.009821666624314,6.682827164042862,0.0,0.0,0.0,79,22,410558,True
141,141,12,459,3.8425105738590406,5.5784608590133145,9.797725340258358,7.166140504794253,0.0,0.0,0.0,79,25,161533,True
142,142,12,171,3.6955757485228102,5.377311878369409,9.363053943595347,7.142739995109865,0.0,0.0,0.0,84,24,530853,True
143,143,12,378,3.5784872775546552,4.060175941906082,8.873951863013103,6.905967019008823,0.0,0.0,0.0,82,27,311832,True
144,144,12,97,3.816241899905724,6.209108668352043,10.687022232819194,8.069310619228494,0.0,0.0,0.0,81,25,595075,True
145,145,12,64,3.638779752442869,5.402581507065558,8.006146117313683,6.726798420637688,0.0,0.0,0.0,82,28,539097,True
146,146,12,401,3.66263044078848,4.525139856776213,9.412204249492925,7.205343199435549,0.0,0.0,0.0,82,26,367071,True
147,147,12,282,4.561682604581984,5.160329662045503,13.051924424013446,8.044622021121851,0.1,0.41432388678670207,0.0,81,25,342403,True
148,148,12,20,3.9467769001228863,4.6936766473672815,10.127155459304406,7.979678606042702,0.0,0.0,0.0,82,26,692161,True
149,149,12,498,3.684165682180496,5.195548844480907,10.03487053295322,7.829556171511187,0.0,0.0,0.0,83,27,534829,True
150,150,12,429,4.096814304905466,5.983885803229367,9.19191243838676,7.600897919519807,0.0,0.0,0.0,83,28,535295,True
151,151,12,6,4.130296789361194,5.42654274623759,10.094772858870725,7.359866850858711,0.0,0.0,0.0,76,22,116015,True
152,152,12,170,4.231732849349938,5.536485284469198,11.425889970006486,8.017133342535935,0.0,0.0,0.0,80,25,501479,True
153,153,12,423,4.0041352381397095,5.649109779374857,11.439103985128154,8.004230769330405,0.0,0.0,0.0,79,27,317342,True
154,154,12,455,3.7504916216476696,4.240724329322041,11.550440482511663,7.391170894680767,0.0,0.0,0.0,85,24,1203542,True
155,155,12,361,3.6310701366041696,5.400795546863914,10.089712172875524,6.96172108356498,0.0,0.0,0.0,74,19,186564,True
156,156,12,237,3.8201613596512303,5.332453267459189,10.630565997824856,7.325983359751608,0.0,0.0,0.0,81,25,544787,True
157,157,12,384,3.708196428265897,5.170965099683649,9.971004151636311,6.98038336786829,0.0,0.0,0.0,78,24,240536,True
158,158,12,284,3.9970701044647567,5.47604950538395,10.492067255523402,8.088376120164508,0.0,0.0,0.0,81,28,503811,True
159,159,12,274,4.20602292034828,5.845051467255661,9.945766951724943,7.9711356235717306,0.0,0.0,0.0,84,27,650504,True
160,160,12,200,3.62474884152586,6.177266296027772,8.59175781062013,7.382623096282237,0.0,0.0,0.0,76,26,258077,True
161,161,12,443,3.3642033717360653,3.7911790451107485,7.775176895930071,6.6019513408465125,0.0,0.0,0.0,89,30,1400528,True
162,162,12,123,3.3029721796212077,4.653750437720089,9.17014539963743,6.5699595709259935,0.0,0.0,0.0,81,26,277508,True
163,163,12,259,4.2604473283048865,5.819726309738826,9.843191904314835,7.711262287574818,0.0,0.0,0.0,80,20,482115,True
164,164,12,495,3.959136787849737,4.688850228959755,10.918752479518137,7.31254556694408,0.0,0.0,0.0,81,23,411389,True
165,165,12,244,3.788083506194496,4.740010135018312,10.251370397673783,7.213456705327963,0.0,0.0,0.0,83,26,597480,True
166,166,12,351,3.3689246673486037,4.667766714186682,8.952457212455997,6.681366693342143,0.0,0.0,0.0,75,21,195467,True
167,167,12,187,3.2588587384716687,4.196008031741023,9.072279998072304,6.542225673116523,0.0,0.0,0.0,81,28,477209,True
168,168,12,303,3.535608609508182,4.908332164455573,9.084323491885558,6.927265567380044,0.0,0.0,0.0,82,23,562981,True
169,169,12,337,3.7934505631239865,5.95153460058411,10.066022649428358,7.545270259455996,0.0,0.0,0.0,85,29,520707,True
170,170,12,357,3.3746762202075247,4.791521305174833,10.186158688678844,7.0712271224559045,0.0,0.0,0.0,79,24,508004,True
171,171,12,321,3.6713562487285363,5.220780481983012,8.388966356969267,7.0747892410399364,0.0,0.0,0.0,76,22,282072,True
172,172,12,391,3.646868544369075,4.613764604249411,11.848578392267385,6.877714100636905,0.0,0.0,0.0,84,28,686879,True
173,173,12,183,4.833987033946858,6.840586976763206,10.983937845595005,8.414069866953168,0.0,0.0,0.0,79,25,435447,True
174,174,12,468,3.870258535985561,6.036430044013708,8.465736661656411,7.340258312747575,0.0,0.0,0.0,88,28,1366124,True
175,175,12,442,3.4678541998015135,3.927170171067489,8.901551229974574,6.391010000022942,0.0,0.0,0.0,82,26,327888,True
176,176,12,397,4.212263836173509,6.417627082362435,9.536690306022976,8.314755790548839,0.0,0.0,0.0,81,26,595125,True
177,177,12,232,4.241861533910935,5.431329074618653,10.33335572951956,7.743264702980146,0.0,0.0,0.0,81,27,498949,True
178,178,12,475,3.2408833605896366,4.823058846128985,9.237839950736284,6.732787009413718,0.0,0.0,0.0,82,26,579457,True
179,179,12,266,3.6971257592307554,4.461416221235445,11.39561059654327,7.37104773094507,0.0,0.0,0.0,77,26,348126,True
180,180,12,18,3.6344828569283663,5.835552848277469,7.938505993424287,6.877634544344448,0.0,0.0,0.0,74,20,246812,True
181,181,12,409,4.0593654056197295,5.70854735087106,11.270361923981076,7.299742010313178,0.0,0.0,0.0,74,20,243663,True
182,182,12,78,3.7460382680178834,4.804361820662511,10.011419056265057,7.067821921620167,0.0,0.0,0.0,77,28,249081,True
183,183,12,246,3.4581440047294456,4.864571418088669,8.652578849024536,6.334753532005028,0.0,0.0,0.0,77,26,276771,True
184,184,12,152,3.7115988386975984,4.976013540354045,9.428298222483047,6.9377636097601565,0.0,0.0,0.0,74,19,138247,True
185,185,12,364,3.3036539964445644,4.312427060314296,8.526971522698313,6.840223777017673,0.0,0.0,0.0,80,21,528215,True
186,186,12,262,3.5410271612120674,5.270733830351516,9.480465038437188,6.943303834165889,0.0,0.0,0.0,79,20,477941,True
187,187,12,331,3.655810743108533,5.4930689743530365,8.680812009769264,6.874807092138302,0.0,0.0,0.0,79,27,344651,True
188,188,12,316,3.78131787127776,5.640344400681977,10.858855177998462,7.958932024281919,0.0,0.0,0.0,82,23,615603,True
189,189,12,318,3.866031797168625,5.251288837060055,10.726888085949463,7.281956487463781,0.0,0.0,0.0,81,23,579287,True
190,190,12,328,3.4721647985556565,4.7031139856837205,8.510912547785855,6.898437045241524,0.0,0.0,0.0,79,24,402719,True
191,191,12,142,3.4301307543339385,4.846156512061387,7.7492820678780125,6.447087080945531,0.0,0.0,0.0,84,28,485534,True
192,192,12,387,3.2427462036375103,4.793311290063629,7.566249058982537,6.478280932767447,0.0,0.0,0.0,82,22,434109,True
193,193,12,366,3.814154082829388,4.068197320515576,9.52216282352014,7.645879747359085,0.0,0.0,0.0,80,24,315871,True
194,194,12,238,3.7722760553534704,4.75201534425375,9.415622475063424,7.060924308602179,0.0,0.0,0.0,81,24,408997,True
195,195,12,167,4.108541696546527,4.345628766505386,11.224130676611765,7.857009281532247,0.0,0.0,0.0,85,24,728067,True
196,196,12,5,4.11043487798882,6.898610564497219,9.06231425792061,7.983876895875503,0.0,0.0,0.0,79,24,269289,True
197,197,12,21,3.6717554082570696,3.859195498047849,9.223613495122251,6.953986689575692,0.0,0.0,0.0,76,24,167806,True
198,198,12,358,3.3948689844468536,4.892314701043318,8.081430571304477,6.507818968905082,0.0,0.0,0.0,75,22,241639,True
199,199,12,322,4.0736375270315435,5.2165417918552945,11.766121390478814,8.018631046588807,0.0,0.0,0.0,79,26,386554,True
200,200,12,60,3.4588616635209526,5.657893743356102,9.069416649082301,7.017737711864028,0.0,0.0,0.0,78,23,318259,True
201,201,12,481,4.130507074267589,3.966411138187858,10.464591192521251,8.231095668431832,0.0,0.0,0.0,84,28,876902,True
202,202,12,332,4.048048209274419,5.353030743633023,8.990045315977797,7.507177146438223,0.0,0.0,0.0,80,25,474475,True
203,203,12,220,3.5802046100454548,5.623917905613031,8.754928543372776,7.151594481814928,0.0,0.0,0.0,78,23,306846,True
204,204,12,373,3.68106815651562,4.629765249223709,9.838875448420051,7.1713356532725685,0.0,0.0,0.0,76,24,210212,True
205,205,12,140,4.131958066214965,5.571501026117087,11.736085889116811,7.7949440442932465,0.0,0.0,0.0,81,28,417971,True
206,206,12,4,4.0703270644493905,4.848956404303231,9.999708095833123,7.606246594724249,0.0,0.0,0.0,77,23,166435,True
207,207,12,35,3.5492571453557664,5.258999521540544,9.145675280402168,7.227220661035055,0.0,0.0,0.0,81,24,608870,True
208,208,12,157,3.718292706675145,5.157482600039929,8.102792946426327,6.874732940827067,0.0,0.0,0.0,82,23,565962,True
209,209,12,281,4.21771531016906,6.241852712683832,10.170951419708839,8.042944206808494,0.0,0.0,0.0,80,26,340054,True
210,210,12,483,3.479351862304396,5.314204320292748,9.381347006640071,6.8755989008117675,0.0,0.0,0.0,74,21,169116,True
211,211,12,484,4.093571442412509,6.14840894459632,9.451663874851725,7.284131337597865,0.0,0.0,0.0,82,26,441497,True
212,212,12,486,4.096703124819442,6.531129215892166,9.92687151480369,7.997316359191978,0.0,0.0,0.0,78,24,253719,True
213,213,12,109,4.119103167327934,5.937099402223956,9.802977884895183,7.560640231174054,0.0,0.0,0.0,83,26,454004,True
214,214,12,82,4.116668149109178,5.306395690968387,10.333001112179387,7.93432738634184,0.0,0.0,0.0,79,21,468726,True
215,215,12,34,3.797155541309471,5.190901512648169,12.37160037467,7.1836679646052675,0.1,0.04282760858583436,1.0,83,26,550835,True
216,216,12,127,3.7399397979196487,6.082606661125742,9.443108235653547,7.016309795778996,0.0,0.0,0.0,79,22,401296,True
217,217,12,383,4.010007104476236,6.1498082512794365,10.46383730399538,7.933149024854712,0.0,0.0,0.0,82,24,521533,True
218,218,12,393,3.9071338266086793,5.751613594880409,9.607341801504175,7.359922446009857,0.0,0.0,0.0,81,27,311208,True
219,219,12,16,3.552572934209754,6.220660141113496,8.24794611855938,7.087871952518767,0.0,0.0,0.0,81,24,443757,True
220,220,12,480,3.4769136328326797,5.095774224218048,9.275946929007318,6.6862167483522095,0.0,0.0,0.0,73,21,190290,True
221,221,12,379,3.2654427700411537,4.572923839643849,8.100655622299364,6.211120077026106,0.0,0.0,0.0,75,19,264462,True
