,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,prop_fit_enough,avg_peak_sd,prop_together
0,3,8,7.406662719281759,8.901123121747576,15.770253054162195,12.24851663742403,0.5,0.3662034923583435,1.0
1,3,1,1.6912430977317243,1.7874477505042676,3.010499669676368,2.357541614451925,0.0,0.0,0.0
2,3,3,5.943120161933957,6.900261101995591,11.542927750428484,9.704185339818428,0.0,0.0,0.0
3,3,6,4.872717657067915,2.7697497674329346,10.753622004818114,7.950340638735277,0.0,0.0,0.0
4,3,0,1.4255595609392024,1.9669737917582668,2.6212035758983556,2.337115496222885,0.0,0.0,0.0
5,3,11,9.113041668635201,8.876823337934729,17.050880990314244,13.65787816429933,0.7,0.44138764695337496,1.0
6,3,7,6.607102659756459,8.751586614141809,12.526175102864379,10.89361381233589,0.2,0.2156578008658137,0.0
7,3,9,5.893663466232853,2.2553573705497687,12.77737777821497,9.55551573540609,0.2,0.2954568304562419,0.0
8,3,12,9.219033455520982,11.788500872001157,17.993728942512096,15.070133530461026,0.9,0.371629444480015,1.0
9,3,4,1.5893750792502046,1.9749892286630082,2.762108758683956,2.3844063494946877,0.0,0.0,0.0
10,3,5,3.736547275657943,2.0544876272688115,8.754558759526484,6.044401835576434,0.0,0.0,0.0
11,3,2,1.3684077811215547,1.755832060080493,2.407136866668305,2.1753095682328967,0.0,0.0,0.0
12,3,10,4.230861114322137,5.128729818974217,8.868219450072457,7.296205960353187,0.0,0.0,0.0
