,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,prop_fit_enough,avg_peak_sd,prop_together
0,6,207,7.536584502522418,10.235630790852316,17.105767920420423,13.47793485827155,0.7,0.3448229352849995,1.0
1,6,394,6.687934539008289,9.033109771578028,15.072997631967933,12.486519344601355,0.5,0.3159069125229308,1.0
2,6,398,6.657190701313029,10.160636418711388,17.20469947196961,12.952227300309167,0.7,2.720520342667341,1.0
3,6,267,7.4889483709904825,10.842420769573005,17.453634211037564,13.633994562164451,0.8,5.404244198806522,1.0
4,6,457,6.899795997331393,10.319318676974747,15.45338053002189,13.05538358582277,0.7,0.5474723227229966,1.0
5,6,155,7.384256063191183,9.416290285102495,20.110804452876646,13.386556307016557,0.7,0.47841787683539944,1.0
6,6,407,7.111053151169919,10.46374146326868,15.786054721808341,12.983399516048825,0.6,0.3736914683054203,0.0
7,6,96,7.283525715634953,10.318738329222391,15.634955818491155,13.417408210174163,0.8,0.398175408602878,1.0
8,6,114,6.594012819634882,6.963519755302538,17.005111087947274,12.549227890342657,0.6,0.3545705581033537,1.0
9,6,170,6.521896204319058,6.685806081354287,20.50304457790878,13.39808066231168,0.7,0.4574958551889406,0.0
10,6,433,6.447046522474257,7.3348063228616995,18.97988676134353,12.267980553020982,0.4,0.3262747538763729,0.0
11,6,413,8.196339154069296,7.000252383803124,20.797561244606218,13.378293028651962,0.6,0.33905788944869414,1.0
12,6,354,6.061175571214081,7.21769310870618,18.383566287008538,11.732357355350437,0.3,0.4405844540382131,0.0
13,6,196,7.866686242127692,10.645642214099258,18.199599394465405,13.978552480900571,0.8,0.2983414640074882,0.0
14,6,371,6.953187295883154,8.841367679131785,18.477167881878888,13.031602629992843,0.4,0.47368438225682563,0.0
15,6,176,6.6100413814523975,10.473919944979334,14.103924871550296,11.811131305523574,0.4,0.7368221381505864,1.0
16,6,78,7.343712949803742,9.382139296133866,18.718652125379187,14.043599204947139,0.8,1.028602429729907,1.0
17,6,449,6.432189912103363,8.077944360881885,16.577447872924886,12.234076324654039,0.5,0.36629158058962485,0.0
18,6,164,6.013474963343607,7.555129167870462,14.447223790150181,11.125572445429018,0.5,0.8028949241349308,0.0
19,6,165,7.115932336158856,9.664388681975359,17.695393624597667,13.543936863408689,0.8,0.467529092849884,1.0
20,6,270,7.5620161139804996,10.09298324316992,20.29253233718242,14.547127030057117,0.8,0.7980643118148044,1.0
21,6,38,6.833202535946581,9.673327915141373,16.635172271645672,12.472189462552812,0.5,0.5773309114063407,1.0
22,6,230,6.261492007830521,9.280512626554957,15.747042116151919,12.055039920857471,0.5,0.4834329281082529,0.0
23,6,459,7.002278523967192,7.435406075012858,16.7947938929905,12.549754978779164,0.5,0.3179262851745322,0.0
24,6,366,7.055361317527668,11.372415766960218,17.09933679713767,13.668036927962024,0.8,0.3608745144669695,1.0
25,6,369,7.95125432012249,10.44579958788493,21.345951527419864,14.397359099379553,0.7,0.4016579575231827,0.0
26,6,124,7.650498548922217,11.042966511621332,20.67251607314687,14.252999944226676,0.7,0.33869160771221435,0.0
27,6,426,6.770741487202737,9.752114956186213,16.913694807022086,13.063637792444728,0.6,0.2791838275642936,1.0
28,6,147,7.499370005204517,9.074807962894624,17.392101635027366,13.400450942492352,0.8,0.41457331858921764,1.0
29,6,181,6.253781255406498,6.845803296627683,20.27022189547403,11.841205178485755,0.3,0.21548341993331319,1.0
30,6,419,7.154449221037433,7.184823037403224,16.48692701354932,13.501796478421815,0.9,0.46000203386955246,1.0
31,6,358,6.991185082736256,9.04223940618914,16.886195356662785,12.155020818635911,0.5,0.39374236977615223,0.0
32,6,199,6.858478579937447,8.985055291204171,16.735426267725373,13.094297974910114,0.6,0.3757473376877951,0.0
33,6,367,7.665522827678022,8.442126898452749,16.66241237023697,13.537576720731575,0.7,0.4333162405033198,1.0
34,6,125,6.874354202341915,11.216504699125,15.375238189546442,12.722631332616055,0.6,0.46357768477216654,1.0
35,6,410,7.481575116947319,9.609455976884375,16.128769286397013,13.179124492421142,0.8,0.5856262302639595,1.0
36,6,484,5.841493817899431,6.48388738244389,17.106972522235885,11.301021800375079,0.4,0.46220992305985475,0.0
37,6,435,6.895418494242252,9.50450637440599,19.59129122451185,12.944403678496524,0.7,0.8744921479589435,1.0
38,6,353,6.048276120775645,8.818161749942893,15.853823130545841,11.536302573397409,0.3,0.2031936659125444,0.0
39,6,74,7.120546584296656,7.323844866271584,18.364544791687447,12.420031089071285,0.5,0.3627713204022508,0.0
40,6,316,6.169806851385108,8.426877516743621,16.393147641201637,12.358842181417366,0.6,0.5204925822026223,0.0
41,6,452,6.829461096493533,9.834729082161639,19.267919263797726,12.8802383110097,0.7,0.34296259278017327,1.0
42,6,438,7.120431259272943,8.957662135523787,16.608258883476754,12.75274377802167,0.7,0.27939503653887443,1.0
43,6,198,7.589215111649663,10.275586678534358,17.481898598037052,13.501706167092417,0.6,0.4298335334853093,1.0
44,6,294,7.0750594910832065,6.265306844299602,16.973115572794875,12.633063441041362,0.5,0.39863080053899913,0.0
45,6,161,7.213575023961409,10.553155246641904,16.670196581626367,13.083385091914986,0.7,0.4578709832666439,0.0
46,6,414,6.357921762980592,10.118377688019159,14.78930174673617,12.066047172808716,0.4,0.30243226338140317,1.0
47,6,427,6.11120581352551,7.810585863088393,15.67714010135919,12.454951358884653,0.7,0.41210250378570673,1.0
48,6,437,5.6886191735158365,9.495549588563383,15.641617996162813,11.970243832975669,0.5,0.6498990425175313,0.0
49,6,2,6.577643497006373,9.694269883614869,16.04283902234829,12.320464635159102,0.4,0.4402521154533769,0.0
50,6,461,6.288747948899036,9.471169314139324,12.94168146234869,11.377873752605447,0.4,0.3570062198779673,0.0
51,6,252,6.792163719485339,8.773957940245136,19.857350549051276,13.056881207308678,0.5,0.4649519994383211,1.0
52,6,79,7.069740921362398,8.508834226533727,14.92758418608053,12.498618298781588,0.8,0.2996917119689655,1.0
53,6,62,6.780989866811881,8.59699806203283,17.77638451940176,12.207082488967611,0.5,0.5237800573730912,1.0
54,6,49,7.20780473754044,9.676601349373216,17.649698111097507,13.143686610865814,0.6,0.5146997539090381,0.0
55,6,8,7.218231948607537,9.448174633234874,18.676967960215805,12.74576716938699,0.4,0.37485912493334983,0.0
56,6,122,7.751301586460064,9.526265922622938,19.651855942392373,14.672816270915721,0.8,0.28856067438398453,1.0
57,6,388,7.2654235044585915,9.625226779947116,17.394531695016077,13.656461599045533,0.8,0.3876813206409001,1.0
58,6,193,6.352088350326758,8.675930266499323,13.868627035061158,11.595478993119169,0.5,0.5509994857105562,0.0
59,6,192,7.246870878713187,9.289913980462366,17.65183856542158,13.49413571226792,0.6,0.3850111241144859,1.0
60,6,463,8.863260809214282,11.804921077143934,18.684393356183314,15.19056361550968,0.9,0.39887442902828685,1.0
61,6,129,8.565259687399214,10.034637322223144,18.75947219582094,15.081336057833079,0.8,0.3082985484118984,0.0
62,6,59,6.729650768488457,8.430402819377088,15.605603172532925,12.537511015193623,0.6,0.48905356637247344,1.0
63,6,194,6.048131740862179,9.93246215389517,14.012830488753766,11.838050279511613,0.4,0.428967428031828,0.0
64,6,470,6.0909223303040845,10.153722651054013,19.101407130166738,11.959689764267251,0.2,0.46373046288479075,0.0
65,6,142,6.982441531104198,9.467106478384219,15.665066279148942,12.231432519051577,0.5,0.3706410561946802,0.0
66,6,5,6.947251969573469,9.84099638167886,18.840820525207466,13.437957160022469,0.6,0.40226000639076737,0.0
