,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,prop_fit_enough,avg_peak_sd,prop_together
0,8,246,4.56786179797231,5.545288635071806,11.643430083818384,9.141359565157057,0.0,0.0,0.0
1,8,192,4.254383472392246,6.235088372140957,10.753600932822012,8.610658539888698,0.0,0.0,0.0
2,8,418,5.800261356766649,7.277949683970791,14.766164825463864,10.327676822254665,0.2,0.2578488547372436,0.0
3,8,124,4.481583370612148,6.871180906801446,12.981280504042454,9.187864010802697,0.1,0.17719009879151368,0.0
4,8,224,5.286714673834096,6.690878878928112,14.512236423388316,10.209206127379666,0.2,0.1301257886656721,1.0
5,8,410,5.375562741898512,7.507627996918288,15.710185671024991,10.036812092661552,0.1,0.38127491772544253,0.0
6,8,439,4.6136999756432155,6.6620842361955805,11.276535529251678,8.900294955551841,0.0,0.0,0.0
7,8,169,4.907978585098709,7.241511347553851,12.270555064841624,9.665345237388314,0.1,0.04498745958690176,1.0
8,8,132,4.787409475485757,5.951961331011867,14.20476034976154,10.12299872371681,0.3,0.4503327135193785,0.0
9,8,461,5.958453124594608,8.752700424271968,16.111211790583276,11.537040713355236,0.3,0.3700205301166314,0.0
10,8,47,4.619485415594365,5.972881905170019,11.150745025398964,8.806092717241466,0.0,0.0,0.0
11,8,348,4.627180182614763,7.334147397455213,12.565758976880732,8.766897878083906,0.1,0.07681879759931716,0.0
12,8,197,5.119403246260993,7.039825924312666,11.7899329066549,9.695527255460185,0.0,0.0,0.0
13,8,377,4.3086012500240685,5.399502126343533,10.649201988803018,8.165930387744567,0.0,0.0,0.0
14,8,83,5.4845379161996135,7.053051198171081,15.230447157450396,10.462317070590663,0.3,0.18925200614334917,0.0
15,8,92,4.6907783191757755,5.665969459636831,11.868052949612224,8.98383019995018,0.0,0.0,0.0
16,8,421,4.749500196050805,5.752963649533163,11.559232185309254,9.277296010578251,0.0,0.0,0.0
17,8,214,5.028298797305857,4.91563641076428,12.657353359415275,9.926668546612655,0.1,0.1450029389988337,0.0
18,8,468,5.473298958450703,6.7153432991532656,12.144747540633977,10.143973214942722,0.1,0.09411862707211134,0.0
19,8,489,4.729070914831747,6.089257596011934,10.601437683854941,8.525452023784801,0.0,0.0,0.0
20,8,352,4.957930468852144,8.544772569825088,10.537435490073424,9.570753829923074,0.0,0.0,0.0
21,8,181,4.191556482223527,6.3206193238178505,14.333876640667077,8.424940539810152,0.1,0.16894265948223391,0.0
22,8,357,5.08115991544561,7.9063999589204155,12.05991099931017,9.732665370211766,0.1,0.057802422751301805,0.0
23,8,308,5.552330258391602,6.383401781451722,15.552312649060799,10.197656459141262,0.2,0.24724763290019935,0.0
24,8,237,5.432899129824525,7.07988492074996,14.247779021072589,10.750632691057511,0.3,0.4363186517999381,0.0
25,8,471,4.803956638636456,6.280652806512471,11.238910605210659,9.11148902064439,0.0,0.0,0.0
26,8,379,4.751641121854219,7.7843643084432275,14.24243724596007,9.634062058843671,0.1,0.08488464179814496,0.0
27,8,232,5.006186843968008,7.364794529756942,11.973315016542177,9.557220790570362,0.0,0.0,0.0
28,8,452,4.573905351245424,5.83382562518303,10.76334543580997,8.454194252387845,0.0,0.0,0.0
29,8,257,4.84477724110578,6.249288438767783,11.739023705715798,9.345689311435638,0.0,0.0,0.0
30,8,253,5.193553252738481,7.376788796875966,13.73423115101485,10.802273664797877,0.2,0.7668498140994432,0.0
31,8,380,4.741666495719178,6.752010387899761,12.898867925594027,9.504349950119034,0.1,0.21691498565416492,0.0
32,8,270,5.481101435654747,6.2580429324073625,14.117795127230526,10.651999116170376,0.2,0.27996640687518026,0.0
33,8,139,4.698468093039855,6.2848156975839515,12.440043620077791,9.25076435070994,0.1,0.16421574246033982,0.0
34,8,386,4.583683915190848,4.572952772315995,11.453834983712179,9.045505966143935,0.0,0.0,0.0
35,8,101,5.265437171243123,6.895850276995157,12.92055361461145,10.045265356642762,0.3,0.35432163893247887,0.0
36,8,74,5.164875685724072,7.618908266795484,12.313597114711728,10.341481188300675,0.2,0.4444570267376878,0.0
37,8,7,4.804986579114173,6.0884392997608225,13.197254307160131,9.367449617353564,0.1,0.13628312464641443,0.0
38,8,117,6.095226015423856,7.786654923729449,13.429855769065844,10.962113311939238,0.3,6.618142823135884,0.0
39,8,464,4.427331900230063,5.086542339396842,10.787023933392692,8.296464910668892,0.0,0.0,0.0
40,8,442,4.8446156750254,6.437680720892262,11.692173063572218,8.76976442882657,0.0,0.0,0.0
41,8,221,5.432407599306302,6.752948415381196,13.453799628286339,9.987851078685116,0.2,0.26557506768432315,0.0
42,8,104,3.93067347637499,4.681627141892964,11.203382465356903,8.270582215613716,0.0,0.0,0.0
43,8,85,5.307959140587518,8.237639889327934,12.28079823786245,9.873305763647672,0.1,0.14336538361122284,0.0
44,8,286,4.891304929877036,5.620925311204266,12.94636419084505,9.342985195870725,0.1,0.17352253887965494,0.0
45,8,445,4.237935577064165,4.4802403916771425,11.82468647390487,8.096712480565945,0.0,0.0,0.0
46,8,484,5.56251922709686,7.478743599948901,12.38043915803602,10.372364679429158,0.1,0.1566293225585264,0.0
47,8,147,4.522974946714648,5.622904883167236,10.813828217140852,8.426617947173314,0.0,0.0,0.0
48,8,276,4.996256681096176,7.389093625169996,12.773443000726807,9.844364319207164,0.2,2.1103334552482225,0.0
49,8,292,4.819360310145893,6.580410194564692,12.206808602831178,9.327396904690374,0.1,0.16294007594480747,0.0
50,8,215,4.912060356840145,6.93183485031391,11.579926841729295,9.31724174318755,0.0,0.0,0.0
51,8,313,5.0241470564260124,5.838377061643081,12.588113510648032,9.242686396644059,0.1,0.17850376674856816,0.0
52,8,68,4.589662866856178,7.069434583447152,12.162279774383016,9.219899434221041,0.1,0.1659773004139159,0.0
53,8,27,5.115682466410246,5.497611697484612,11.170462523000365,9.205335139050314,0.0,0.0,0.0
54,8,277,5.681039363582988,8.739499356207455,15.084068397653667,10.93143857257965,0.3,0.9316135619771793,0.0
55,8,281,5.400298610813282,6.111404901283022,12.550023407905536,9.52320015304746,0.1,0.2927601566212141,0.0
56,8,433,5.0706589831945115,8.010760838330675,12.615555901191222,9.524359696333974,0.1,0.18358463870266103,0.0
57,8,322,4.101724314100317,6.048874451206529,14.027931952080866,9.006496482689283,0.1,0.14855894047391277,0.0
58,8,152,4.846557558812861,7.009230004649967,12.412248001093749,9.574993986231357,0.1,0.07078151577895458,0.0
59,8,9,5.35335597599582,5.55087377639877,13.294831342284269,10.00591703571778,0.1,0.1314684396244359,0.0
60,8,425,4.716429706453889,6.987616656246052,11.301371197572522,9.322693471872086,0.0,0.0,0.0
61,8,288,4.761849317753439,6.430758375275163,13.137342855999112,9.353697342635027,0.2,0.3045937132841557,0.0
62,8,337,4.649275427698498,5.970367940914288,13.124656989633085,9.525676671148654,0.1,0.09557158603822231,0.0
63,8,209,4.892812558315029,6.134445197513341,11.301411730482105,9.149714872505388,0.0,0.0,0.0
64,8,317,4.627266466806363,6.284538289517161,11.467079810172617,9.030822074244046,0.0,0.0,0.0
65,8,238,5.600796880316257,6.926238207316385,15.49533966482708,10.937333243606423,0.4,0.4177353689367921,1.0
66,8,194,5.059036966831595,6.855227279149612,12.969768903495119,9.976825042164306,0.1,0.49945887405288864,0.0
67,8,52,5.2847039386744346,5.472680194732581,11.845310362887732,9.506090977210473,0.0,0.0,0.0
68,8,20,4.982539003764456,4.73999350506988,12.585950885169073,9.807610351884062,0.2,0.13259656733068767,0.0
69,8,133,4.8190982401665305,6.084450719480666,13.00539369186372,9.181842696319562,0.1,0.23935435239509034,0.0
70,8,129,4.773224438969628,6.115213360587422,12.492751276128198,9.122221520180215,0.1,0.39265195812867826,0.0
71,8,180,4.924579716261597,7.022159865410633,12.40363990777416,9.677963660516035,0.2,0.5079876948870561,0.0
72,8,264,5.652964922621587,6.685151306507217,13.602974508821722,10.234370300883489,0.2,0.25519791221801513,0.0
73,8,328,5.384383065247133,7.714467602330548,11.935148826695846,9.74521184426438,0.0,0.0,0.0
74,8,43,4.7459562498597085,6.7525084512082945,15.170038541424722,9.76862693364556,0.1,0.24515639474684875,0.0
75,8,310,4.8428639638004105,6.325624885119112,12.790088721724747,8.95216689194245,0.1,0.2795983751534886,0.0
76,8,37,4.843147783601781,5.106870905498006,11.28708602870299,9.027267091211717,0.0,0.0,0.0
77,8,295,5.369878846777312,7.9272161114899715,12.85304269807456,9.819872308291604,0.1,0.3999559855088842,0.0
78,8,487,4.870783831417482,7.113128499009316,13.644160854151854,9.764620214858432,0.2,0.13096598928203224,0.0
79,8,278,4.89080116499328,6.855531488678258,12.855212569308472,9.295717069483585,0.1,0.394143576174671,0.0
80,8,354,4.795506000633762,6.5479413935823505,12.636824358342645,9.354205576916257,0.2,0.4149445587841547,0.0
