,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,prop_fit_enough,avg_peak_sd,prop_together
0,13,302,3.3521691459902776,4.9099390385841595,8.161751899349794,6.571088260428779,0.0,0.0,0.0
1,13,26,3.3364820029220064,5.954030431249268,7.764932119172516,6.658865828067304,0.0,0.0,0.0
2,13,163,3.2516074406861124,5.354303808974115,8.420812782497578,6.540570799256639,0.0,0.0,0.0
3,13,350,3.8039304918519803,4.110757946184076,8.52693809070416,6.890837856392278,0.0,0.0,0.0
4,13,417,3.5847571353642733,5.092219111610477,8.457343969690237,6.89570284959291,0.0,0.0,0.0
5,13,293,3.884103429077385,5.541262924488987,10.655124800661723,7.150098849235015,0.0,0.0,0.0
6,13,32,3.404130071287642,4.867405323419829,8.53817793508268,6.937138744762104,0.0,0.0,0.0
7,13,20,3.2458541445026583,4.485772483170277,8.197328664788342,6.700345020193188,0.0,0.0,0.0
8,13,490,3.7305752441842075,5.235574685930209,8.553236178409078,6.733175557106949,0.0,0.0,0.0
9,13,100,3.279707455615906,3.810780356195969,9.115482165952944,6.278427223964906,0.0,0.0,0.0
10,13,421,3.789964221563139,4.942294936693002,11.688319562046921,7.6274938897684335,0.0,0.0,0.0
11,13,50,3.2786539579852616,4.632181293976879,7.963245097875102,6.234531758816279,0.0,0.0,0.0
12,13,174,3.025539040188318,4.942197578280817,8.500410585420495,6.290383960732952,0.0,0.0,0.0
13,13,290,3.276099191329821,3.626994373763026,9.613685811808994,6.163129631668532,0.0,0.0,0.0
14,13,52,3.568548233538369,5.078675250736925,9.08399470245989,6.866897508333618,0.0,0.0,0.0
15,13,405,3.3273333475779614,3.8782540267996684,8.580479081699778,6.165190363174913,0.0,0.0,0.0
16,13,427,3.3837731786343697,4.246708062592515,8.611305681137543,6.7748357168764155,0.0,0.0,0.0
17,13,267,3.503718132407627,5.6368325827122785,8.973098840533662,6.730809977622686,0.0,0.0,0.0
18,13,435,3.3582287146751546,4.350279758436486,7.10389985243696,6.451851182886157,0.0,0.0,0.0
19,13,300,3.762442411596214,5.613884882201478,8.533502414616846,7.156115854925514,0.0,0.0,0.0
20,13,307,3.607436964830508,3.512425654014159,9.555203303438178,6.579055931187007,0.0,0.0,0.0
21,13,236,3.7308967229001553,3.62629781194019,9.010559649071176,6.941037642748047,0.0,0.0,0.0
22,13,165,3.7908643788394905,6.109669360681331,9.494204200896364,7.376306219283836,0.0,0.0,0.0
23,13,197,3.252170431196979,5.083026020011247,9.189573498709764,6.532300800890434,0.0,0.0,0.0
24,13,287,3.3836056478001213,5.164525880171226,8.005877879500789,6.336282463170854,0.0,0.0,0.0
25,13,28,3.4687955489440356,5.277558591947646,8.275919259914469,6.628990936524842,0.0,0.0,0.0
26,13,18,3.3698956311231782,4.242553636974944,9.567598210548958,6.5327031652233405,0.0,0.0,0.0
27,13,31,2.9310869191726696,4.306738108063828,7.967660753172903,5.789241575462114,0.0,0.0,0.0
28,13,423,4.204136971657249,5.33282578587179,10.16727070532608,7.724245203874736,0.0,0.0,0.0
29,13,17,3.7088150686854577,4.902308179521922,8.644631256029877,7.00039842237994,0.0,0.0,0.0
30,13,352,3.217981124073032,5.181700733109219,6.950173735502441,5.94899956593745,0.0,0.0,0.0
31,13,442,3.578922278336896,4.540692212443327,9.715949837577496,6.690377758339492,0.0,0.0,0.0
32,13,23,3.6605487231345917,5.058500526994614,8.644888327008687,6.711923505261934,0.0,0.0,0.0
33,13,223,3.075514178429487,4.567380835874956,8.069720654766916,5.937963610168412,0.0,0.0,0.0
34,13,286,3.3823571606670555,5.1438284990736385,8.110611830301405,6.4335427289526494,0.0,0.0,0.0
35,13,126,3.6758626225387148,4.766873259660491,9.886696442897541,6.808190941216068,0.0,0.0,0.0
36,13,51,3.57048820213382,3.9692077454421555,8.702246104897933,6.995624253815961,0.0,0.0,0.0
37,13,123,3.26078878110602,4.720941020925788,7.573989101966743,6.170821684297228,0.0,0.0,0.0
38,13,416,4.073151646970628,5.6950744100582895,12.84150032695715,7.788829983228308,0.1,0.08886372354533224,0.0
39,13,485,3.5611124667639444,5.37795500757253,9.274154707677225,6.774390063902496,0.0,0.0,0.0
40,13,129,3.304385991345037,4.507239511158849,7.311003275920008,6.334826585553339,0.0,0.0,0.0
41,13,271,3.0701375425911737,4.939684953469081,9.172508687737126,6.000648252124983,0.0,0.0,0.0
42,13,149,3.476150727601587,4.522113374313977,8.870674643992707,6.569334737890851,0.0,0.0,0.0
43,13,488,3.486645516686089,4.263030425241039,7.983983791888414,6.463969439192487,0.0,0.0,0.0
44,13,491,3.1059065336881213,4.558046349959767,8.348698033598295,5.844004881051715,0.0,0.0,0.0
45,13,70,3.330789197893951,5.0233194794379665,9.530946347931899,6.7674539898554205,0.0,0.0,0.0
46,13,340,3.5637543118437094,4.7126653036422805,8.23060415442236,6.389087931339073,0.0,0.0,0.0
47,13,9,3.3478687045131665,3.6300989987604,9.562170044932266,6.1926041955951625,0.0,0.0,0.0
48,13,95,3.8304539570471263,5.304677653781878,8.955357312884777,7.232204518637632,0.0,0.0,0.0
49,13,103,3.3996370266987377,5.267071731805314,9.694670714964563,6.6032516101312595,0.0,0.0,0.0
50,13,364,3.0063350250613086,4.410917932201114,9.602254679450837,6.4911004797838245,0.0,0.0,0.0
51,13,397,3.444811362935544,4.396569858644306,10.020400335833436,6.789214924719047,0.0,0.0,0.0
52,13,59,3.2581409154900207,4.464160759591357,7.948406049833805,6.358295710035678,0.0,0.0,0.0
53,13,25,3.2683910884034972,4.776008385111658,7.814298317639356,6.387987799419962,0.0,0.0,0.0
54,13,40,3.6040923936431803,4.452825595382237,8.741666177921335,6.6631420168381865,0.0,0.0,0.0
55,13,196,3.529814299570211,4.649693110745205,9.999059524934621,6.649761274229283,0.0,0.0,0.0
56,13,132,3.5756294855774007,5.6786871659052,8.038082104576166,7.146523638411625,0.0,0.0,0.0
57,13,112,3.2662899980947016,5.426509155589303,7.507613604836475,6.215464172314086,0.0,0.0,0.0
58,13,369,3.5717747599531635,4.944157197330239,9.595962445458063,6.902330078813186,0.0,0.0,0.0
59,13,45,3.146240098193885,4.014109182269437,8.335185021024344,6.388338524763052,0.0,0.0,0.0
60,13,212,3.5490189808808004,5.800427670582219,8.793347190970897,6.8155150270044205,0.0,0.0,0.0
61,13,438,3.716810226810215,4.796954557840676,9.085652104242444,7.301900303421265,0.0,0.0,0.0
62,13,141,3.4954670774062904,5.128394864348138,9.480920083062218,6.76950001967802,0.0,0.0,0.0
63,13,367,3.200858052138974,3.6577551425124595,8.222185738889946,6.2421121484751705,0.0,0.0,0.0
64,13,58,3.616096627791065,5.208363937640723,8.514572272564116,6.818402962117401,0.0,0.0,0.0
65,13,463,3.523781791966665,3.925248162435341,8.31574169060837,6.39993231923638,0.0,0.0,0.0
66,13,148,3.4357367979887643,5.067522556568693,8.690358696177137,6.591757019353755,0.0,0.0,0.0
67,13,83,3.993741984553721,5.550789923971926,9.795711936300847,6.894908973154291,0.0,0.0,0.0
68,13,396,3.2892866334160815,4.640087607818986,9.365898075223207,6.675020731161716,0.0,0.0,0.0
