,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,prop_fit_enough,avg_peak_sd,prop_together
0,12,462,3.637631417020762,5.324154996915384,9.013170900584981,7.223443830967232,0.0,0.0,0.0
1,12,24,3.8462599589336612,4.571846283653732,11.693101658433395,7.403195495378652,0.0,0.0,0.0
2,12,279,3.9077561329287307,4.527740337211358,10.633044496636415,7.706225906293341,0.0,0.0,0.0
3,12,90,4.108714013475613,5.872455762791191,9.219629623779591,7.748289593210096,0.0,0.0,0.0
4,12,11,3.893078735884161,5.939927763194773,10.452359588787617,7.94357087715851,0.0,0.0,0.0
5,12,438,3.814880844205104,4.7228727450316565,9.426218333828624,7.2263811567392535,0.0,0.0,0.0
6,12,229,3.7963544429468508,5.516694938551197,11.239094287100817,8.001328357572811,0.0,0.0,0.0
7,12,83,4.3490768137459925,4.776602328118456,11.578766065859641,8.005517997908346,0.0,0.0,0.0
8,12,144,3.5284230161490173,4.673938106058693,9.457495500234813,6.894656626142639,0.0,0.0,0.0
9,12,139,3.941282980309005,5.589642890833553,10.028120754661108,7.487780813458755,0.0,0.0,0.0
10,12,95,3.7420092870492008,4.470806486590386,13.311067839204249,7.592424615490832,0.1,0.4242640687119284,0.0
11,12,336,3.304680242787208,4.883490672418294,10.388462728310262,6.761330522622136,0.0,0.0,0.0
12,12,482,3.9134891551271416,6.0993083006964985,9.74933622532729,7.741763468203632,0.0,0.0,0.0
13,12,94,3.8780779500950033,6.002346948815894,9.026782036933175,7.480554716036048,0.0,0.0,0.0
14,12,476,4.027906796423467,6.128073367716982,9.6704891513869,8.138814858120128,0.0,0.0,0.0
15,12,327,3.5678303126684403,5.507134473675722,10.14696994053492,7.427043664560041,0.0,0.0,0.0
16,12,295,3.5840828304819987,4.910438332360673,9.775708862208527,7.073457897938006,0.0,0.0,0.0
17,12,447,4.704454718080752,6.185819972424889,10.448460038761453,8.131166205571,0.0,0.0,0.0
18,12,71,3.5507463933518295,4.089811633832598,9.46682765935837,7.183265112063071,0.0,0.0,0.0
19,12,68,4.280026160198658,6.629252925952421,10.784168549320354,8.57379602498466,0.0,0.0,0.0
20,12,330,3.828490113050065,6.205595612191484,8.954545019575416,7.637752536936643,0.0,0.0,0.0
21,12,340,3.8143604103945847,5.606419347687735,10.269504408063211,7.006056599943049,0.0,0.0,0.0
22,12,121,3.644654899924453,4.819062471179025,8.996334850270427,6.858442656069586,0.0,0.0,0.0
23,12,179,3.782237636690393,5.069679292957687,10.139797388931267,7.063075187573173,0.0,0.0,0.0
24,12,1,3.8568062472136404,6.626865289186025,10.34149450843889,8.073052417810956,0.0,0.0,0.0
25,12,374,3.899718732456725,4.753010513001789,11.569474517819806,7.518349396798864,0.0,0.0,0.0
26,12,89,3.6348600786567955,4.98045410821313,9.351092707456964,7.11363293955943,0.0,0.0,0.0
27,12,66,3.8924358668484715,5.1090808206282405,10.451346235902088,7.2060460755775555,0.0,0.0,0.0
28,12,79,3.4720053430781106,5.2534542012248915,9.084826183194082,6.911460046696436,0.0,0.0,0.0
29,12,192,4.058291304567583,5.218049730025494,12.112611104369241,7.963539385094528,0.1,0.4952148436349379,0.0
30,12,437,4.025093372668236,5.050273564410659,11.899503818378196,7.602910892546371,0.0,0.0,0.0
31,12,492,3.174232320680835,3.7423012323378755,9.706847519975536,6.58520658577809,0.0,0.0,0.0
32,12,197,3.8133390786982466,5.063076331939566,8.651063910516227,6.915995022669781,0.0,0.0,0.0
33,12,491,3.5097893455562774,5.407915070804531,8.80774072688814,7.311338921900296,0.0,0.0,0.0
34,12,305,4.371584687322523,7.340258907621306,9.577055592845909,8.312476269946941,0.0,0.0,0.0
35,12,117,4.4228607691217725,6.152578689697123,9.435251096078387,8.14965779925683,0.0,0.0,0.0
36,12,108,4.073582727598793,5.3727211009639735,10.085837567710882,7.833343209874775,0.0,0.0,0.0
37,12,345,4.027200101879503,5.0009387402464505,10.86414802792636,7.497849094496324,0.0,0.0,0.0
38,12,119,3.932376723660454,4.834246196491222,10.313582671970698,7.737172977881897,0.0,0.0,0.0
