,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,prop_fit_enough,avg_peak_sd,prop_together
0,7,498,6.89745941944963,9.743948549575563,14.907144335121338,12.996938404290827,0.8,0.34727820181733937,1.0
1,7,310,5.535688390137309,5.831389211929586,14.659118344634972,10.370608212117684,0.3,0.342198736418679,1.0
2,7,342,6.087319612758863,6.151667937361408,14.011126859458333,11.183804925958203,0.4,0.4524330461236324,0.0
3,7,112,6.39891360274746,7.629369685623684,16.434853017186985,11.48070707249571,0.3,0.42403712929342047,0.0
4,7,257,5.684681110152103,5.987112742049821,15.080594951338389,11.581844241284626,0.4,0.24633991019154391,1.0
5,7,386,6.767762844210663,7.103236569463902,17.027136853438545,13.320760928089609,0.8,0.4280923101211906,1.0
6,7,391,6.909085305400447,6.116704162274331,16.567710786402767,11.758169285127861,0.5,0.25152815488271535,0.0
7,7,355,6.732340541342223,7.046175079398798,16.290350045984606,11.692072665165428,0.4,0.43098641313899017,0.0
8,7,35,6.749746114625144,9.785642062205147,20.142860938353337,14.053706315639435,0.6,1.0276421184091054,0.0
9,7,23,6.583479454364481,7.5104627547507645,13.558585648493207,11.652108335520806,0.5,0.3833673883724283,0.0
10,7,497,5.648785922239707,6.997864973997953,15.42870730712653,10.29965538459443,0.2,0.338995766989231,0.0
11,7,263,4.923127424944903,6.72695377349545,13.01551156932384,10.541136642572127,0.3,0.3901931453261247,0.0
12,7,175,6.207387590772323,7.871695377591213,15.300850144847374,11.4692619384691,0.4,0.23851954037477566,0.0
13,7,440,6.411030172300987,8.258174940196398,14.744379013106794,11.546596480107674,0.4,0.22191750262988513,1.0
14,7,78,6.55475439845014,7.391332347376395,17.052519593884693,11.499127805320152,0.3,0.40336072226008524,1.0
15,7,140,7.011659694149435,8.8161814923518,15.871616550025433,12.718217575676492,0.7,0.4159259215771831,0.0
16,7,383,5.643823863704353,5.744096802345579,15.711968721573072,10.712256177078228,0.4,0.6040393808883009,0.0
17,7,451,6.892722929102052,9.779836841285627,16.085215557257676,12.840833737687896,0.7,0.39901937998711934,1.0
18,7,411,5.620919451977349,6.086353228375303,14.86945346939863,11.230470763382094,0.4,0.4472644185206051,0.0
19,7,145,6.244375716807739,8.328667976462139,15.45725130922305,11.873658261067133,0.6,0.6601367714920554,0.0
20,7,233,5.469268893059532,7.0399736710676555,14.855051641051428,10.583031910362209,0.2,0.39118507746871833,1.0
21,7,399,6.490710706041668,5.928102054679615,18.80185807584268,11.575712448931068,0.5,0.5145250713801856,1.0
22,7,480,6.986114872334714,10.182002761189542,19.0332013809824,12.91046871161223,0.5,0.29631611257617546,0.0
23,7,167,6.197694706278808,7.23583903369164,14.264085507060758,11.253051992144723,0.3,0.459571724085979,0.0
24,7,55,5.898914208014826,7.444441936942022,15.421657390982295,10.882534296084398,0.2,0.31871459131228025,0.0
25,7,51,5.829050315179717,9.150506537573355,13.934518219359768,11.728081294332762,0.5,0.42482022183106205,0.0
26,7,108,5.80559447671591,8.335547654912617,13.514835303870449,11.292463316140811,0.5,0.2687489791915414,1.0
27,7,71,5.8139996899067485,7.24591683739786,14.122318683779481,10.893194213662051,0.3,0.31749507721936854,0.0
28,7,231,6.479278782491176,8.099983886094863,16.625565926474312,11.577136153737944,0.3,0.2922496831422986,1.0
29,7,151,5.499297811507622,8.742384180683038,13.64418351318294,10.922850638197366,0.3,0.579557357399503,0.0
30,7,178,5.986999800105274,6.864921909002526,15.092366698821236,10.993492895695734,0.4,0.3650181998854789,0.0
31,7,165,6.489347663237193,8.10039792133163,15.623035551004575,11.93134341808795,0.4,0.20853279415255552,1.0
32,7,219,5.921259491057604,8.470918590707878,13.713225256688604,11.357448804918754,0.3,1.061584814506542,0.0
33,7,261,7.072590145843847,7.4451319796757485,16.667091579441717,12.184159904343966,0.6,0.34194674463660807,1.0
34,7,348,5.233370006899131,8.239481675833868,14.911553890981398,10.295355200392397,0.2,1.400106767064241,0.0
35,7,374,5.6789579607167,6.563290587212497,14.286063180207801,10.70498042025882,0.4,0.3254918863524351,1.0
